time,x,y,vx,vy
0.0000,18.9776,5.5580,0.0000,0.0000
0.0500,18.9807,5.5586,0.1226,0.0244
0.1000,18.9899,5.5605,0.2452,0.0488
0.1500,19.0021,5.5629,0.2452,0.0488
0.2000,19.0144,5.5653,0.2452,0.0488
0.2500,19.0266,5.5678,0.2452,0.0488
0.3000,19.0389,5.5702,0.2452,0.0488
0.3500,19.0512,5.5727,0.2452,0.0488
0.4000,19.0634,5.5751,0.2452,0.0488
0.4500,19.0757,5.5775,0.2452,0.0488
0.5000,19.0879,5.5800,0.2452,0.0488
0.5500,19.1002,5.5824,0.2452,0.0488
0.6000,19.1125,5.5849,0.2452,0.0488
0.6500,19.1247,5.5873,0.2452,0.0488
0.7000,19.1370,5.5897,0.2452,0.0488
0.7500,19.1492,5.5922,0.2452,0.0488
0.8000,19.1615,5.5946,0.2452,0.0488
0.8500,19.1738,5.5970,0.2452,0.0488
0.9000,19.1860,5.5995,0.2452,0.0488
0.9500,19.1983,5.6019,0.2452,0.0488
1.0000,19.2105,5.6044,0.2452,0.0488
1.0500,19.2228,5.6068,0.2452,0.0488
1.1000,19.2351,5.6092,0.2452,0.0488
1.1500,19.2473,5.6117,0.2452,0.0488
1.2000,19.2596,5.6141,0.2452,0.0488
1.2500,19.2688,5.6159,0.1226,0.0244
1.3000,19.2718,5.6165,0.0000,0.0000
1.3000,21.0860,5.9494,0.1143,0.0507
1.3500,21.0889,5.9507,0.2285,0.1014
1.4000,21.0975,5.9545,0.2285,0.1014
1.4500,21.1089,5.9596,0.2285,0.1014
1.5000,21.1203,5.9646,0.2285,0.1014
1.5500,21.1317,5.9697,0.2285,0.1014
1.6000,21.1432,5.9748,0.2285,0.1014
1.6500,21.1546,5.9798,0.2285,0.1014
1.7000,21.1660,5.9849,0.2285,0.1014
1.7500,21.1774,5.9900,0.2256,0.1001
1.8000,21.1889,5.9951,0.1113,0.0494
1.8500,21.1973,5.9988,0.0000,0.0000
1.8987,21.2000,6.0000,0.0000,0.0000
