time,x,y,theta
0.000000,6.777823,11.469381,-0.879364
0.834840,6.924421,11.334452,-0.613969
1.805873,7.076156,11.204484,-0.761746
2.785284,7.216743,11.062202,-0.807591
3.766001,7.353478,10.916182,-0.824182
4.746399,7.488501,10.768577,-0.833182
5.726871,7.622364,10.619921,-0.840383
6.707583,7.755173,10.470326,-0.847369
7.688506,7.886908,10.319786,-0.854612
8.669491,8.017506,10.168262,-0.862293
9.650285,8.146882,10.015696,-0.870516
10.630531,8.274937,9.862022,-0.879365
11.609767,8.401554,9.707165,-0.888920
12.587416,8.526606,9.551045,-0.899260
13.562782,8.649949,9.393575,-0.910458
14.535049,8.771426,9.234664,-0.922584
15.503291,8.890863,9.074218,-0.935699
16.466480,9.008076,8.912144,-0.949853
17.423509,9.122870,8.748352,-0.965079
18.373224,9.235041,8.582755,-0.981394
19.314462,9.344379,8.415278,-0.998790
20.246102,9.450674,8.245856,-1.017235
21.167121,9.553717,8.074440,-1.036665
22.076655,9.653313,7.901000,-1.056989
22.974060,9.749277,7.725528,-1.078083
23.858968,9.841451,7.548037,-1.099795
24.731325,9.929701,7.368565,-1.121947
25.591417,10.013927,7.187171,-1.144343
26.439867,10.094068,7.003936,-1.166773
27.277608,10.170103,6.818961,-1.189027
28.105829,10.242051,6.632358,-1.210891
28.925900,10.309971,6.444252,-1.232203
29.739289,10.373956,6.254772,-1.252790
30.547473,10.434131,6.064048,-1.272530
31.351865,10.490644,5.872207,-1.291348
32.153747,10.543656,5.679370,-1.309207
32.954235,10.593332,5.485647,-1.326128
33.754249,10.639832,5.291137,-1.342183
45.731074,10.043546,2.356906,-1.860172
46.510616,9.992507,2.168823,-1.829402
48.090262,10.183195,1.830324,-1.829402
