time,x,y,theta
0.000000,9.539644,10.661219,-0.879364
0.834840,9.739522,10.601146,0.000000
1.805873,9.877129,10.401156,0.000000
2.785284,10.018332,10.201119,0.000000
3.766001,10.160073,10.001064,0.000000
4.746399,10.301671,9.801004,0.000000
5.726871,10.443297,9.600942,0.000000
6.707583,10.585024,9.400878,0.000000
7.688506,10.726841,9.200813,0.000000
8.669491,10.868684,9.000747,0.000000
9.650285,11.010443,8.800681,0.000000
10.630531,11.151966,8.600615,0.000000
11.609767,11.293053,8.400550,0.000000
12.587416,11.433452,8.200486,0.000000
13.562782,11.572858,8.000425,0.000000
14.535049,11.710910,7.800367,0.000000
15.503291,11.847187,7.600312,0.000000
16.466480,11.981214,7.400262,0.000000
17.423509,12.112461,7.200216,0.000000
18.373224,12.240354,7.000177,0.000000
19.314462,12.364277,6.800143,0.000000
20.246102,12.483591,6.600115,0.000000
21.167121,12.597646,6.400093,0.000000
22.076655,12.705799,6.200077,0.000000
22.974060,12.807433,6.000067,0.000000
23.858968,12.901982,5.800063,0.000000
24.731325,12.988946,5.600063,0.000000
25.591417,13.067917,5.400066,0.000000
26.439867,13.138587,5.200072,0.000000
27.277608,13.200767,5.000081,0.000000
28.105829,13.254391,4.800090,0.000000
28.925900,13.299510,4.600098,0.000000
29.739289,13.336294,4.400106,0.000000
30.547473,13.365015,4.200111,0.000000
31.351865,13.386032,4.000115,0.000000
32.153747,13.399769,3.800115,0.000000
32.954235,13.406692,3.600113,0.000000
33.754249,13.407290,3.400111,0.000000
45.731074,12.941502,3.243382,0.000000
46.510616,12.851878,3.345116,0.000000
48.090262,12.566799,3.442531,0.000000
