time,x,y,vx,vy
0.0000,16.9907,8.3963,-0.0000,0.0000
0.0500,16.9876,8.3966,-0.1244,0.0126
0.1000,16.9783,8.3976,-0.2487,0.0252
0.1500,16.9659,8.3988,-0.2487,0.0252
0.2000,16.9534,8.4001,-0.2487,0.0252
0.2500,16.9410,8.4013,-0.2487,0.0252
0.3000,16.9286,8.4026,-0.2487,0.0252
0.3500,16.9161,8.4039,-0.2487,0.0252
0.4000,16.9037,8.4051,-0.2487,0.0252
0.4500,16.8913,8.4064,-0.2487,0.0252
0.5000,16.8788,8.4076,-0.2487,0.0252
0.5500,16.8664,8.4089,-0.2487,0.0252
0.6000,16.8539,8.4102,-0.2487,0.0252
0.6500,16.8415,8.4114,-0.2487,0.0252
0.7000,16.8291,8.4127,-0.2487,0.0252
0.7500,16.8166,8.4139,-0.2487,0.0252
0.8000,16.8042,8.4152,-0.2487,0.0252
0.8500,16.7918,8.4165,-0.2487,0.0252
0.9000,16.7793,8.4177,-0.2487,0.0252
0.9500,16.7669,8.4190,-0.2487,0.0252
1.0000,16.7545,8.4202,-0.2487,0.0252
1.0500,16.7420,8.4215,-0.2487,0.0252
1.1000,16.7296,8.4228,-0.2487,0.0252
1.1500,16.7171,8.4240,-0.2487,0.0252
1.2000,16.7047,8.4253,-0.2487,0.0252
1.2500,16.6954,8.4262,-0.1244,0.0126
1.3000,16.6923,8.4265,-0.0000,-0.0000
1.3000,16.6923,8.4265,-0.1115,-0.0566
1.3500,16.6895,8.4251,-0.2229,-0.1131
1.4000,16.6811,8.4209,-0.2229,-0.1131
1.4500,16.6700,8.4152,-0.2229,-0.1131
1.5000,16.6588,8.4096,-0.2229,-0.1131
1.5500,16.6477,8.4039,-0.2229,-0.1131
1.6000,16.6365,8.3983,-0.2229,-0.1131
1.6500,16.6254,8.3926,-0.2229,-0.1131
1.7000,16.6142,8.3869,-0.2229,-0.1131
1.7500,16.6031,8.3813,-0.2229,-0.1131
1.8000,16.5920,8.3756,-0.2229,-0.1131
1.8500,16.5808,8.3700,-0.2229,-0.1131
1.9000,16.5697,8.3643,-0.2229,-0.1131
1.9500,16.5585,8.3587,-0.2229,-0.1131
2.0000,16.5474,8.3530,-0.2229,-0.1131
2.0500,16.5362,8.3473,-0.2229,-0.1131
2.1000,16.5251,8.3417,-0.2229,-0.1131
2.1500,16.5139,8.3360,-0.2229,-0.1131
2.2000,16.5028,8.3304,-0.2229,-0.1131
2.2500,16.4916,8.3247,-0.2229,-0.1131
2.3000,16.4805,8.3191,-0.2229,-0.1131
2.3500,16.4693,8.3134,-0.2229,-0.1131
2.4000,16.4582,8.3077,-0.2229,-0.1131
2.4500,16.4470,8.3021,-0.2229,-0.1131
2.5000,16.4359,8.2964,-0.1115,-0.0566
2.5500,16.4275,8.2922,-0.0000,-0.0000
2.6000,16.4248,8.2908,-0.1115,-0.0566
2.6000,16.4248,8.2908,-0.2229,-0.1131
2.6500,16.4220,8.2894,-0.2229,-0.1131
2.7000,16.4136,8.2851,-0.2229,-0.1131
2.7500,16.4025,8.2795,-0.2229,-0.1131
2.8000,16.3913,8.2738,-0.2229,-0.1131
2.8500,16.3802,8.2681,-0.2229,-0.1131
2.9000,16.3690,8.2625,-0.2229,-0.1131
2.9500,16.3579,8.2568,-0.2229,-0.1131
3.0000,16.3467,8.2512,-0.2229,-0.1131
3.0500,16.3356,8.2455,-0.2229,-0.1131
3.1000,16.3244,8.2399,-0.2229,-0.1131
3.1500,16.3133,8.2342,-0.2229,-0.1131
3.2000,16.3021,8.2285,-0.2229,-0.1131
3.2500,16.2910,8.2229,-0.2229,-0.1131
3.3000,16.2798,8.2172,-0.2229,-0.1131
3.3500,16.2687,8.2116,-0.2229,-0.1131
3.4000,16.2576,8.2059,-0.2229,-0.1131
3.4500,16.2464,8.2003,-0.2229,-0.1131
3.5000,16.2353,8.1946,-0.2229,-0.1131
3.5500,16.2241,8.1889,-0.2229,-0.1131
3.6000,16.2130,8.1833,-0.2229,-0.1131
3.6500,16.2018,8.1776,-0.2229,-0.1131
3.7000,16.1907,8.1720,-0.2229,-0.1131
3.7500,16.1795,8.1663,-0.1115,-0.0566
3.8000,16.1684,8.1607,-0.0000,-0.0000
3.8500,16.1600,8.1564,-0.1115,-0.0566
3.9000,16.1572,8.1550,-0.2229,-0.1131
3.9000,16.1572,8.1550,-0.2229,-0.1131
3.9500,16.1544,8.1536,-0.2229,-0.1131
4.0000,16.1461,8.1493,-0.2229,-0.1131
4.0500,16.1349,8.1437,-0.2229,-0.1131
4.1000,16.1238,8.1380,-0.2229,-0.1131
4.1500,16.1126,8.1324,-0.2229,-0.1131
4.2000,16.1015,8.1267,-0.2229,-0.1131
4.2500,16.0904,8.1211,-0.2229,-0.1131
4.3000,16.0792,8.1154,-0.2229,-0.1131
4.3500,16.0681,8.1097,-0.2229,-0.1131
4.4000,16.0569,8.1041,-0.2229,-0.1131
4.4500,16.0458,8.0984,-0.2229,-0.1131
4.5000,16.0346,8.0928,-0.2229,-0.1131
4.5500,16.0235,8.0871,-0.2229,-0.1131
4.6000,16.0123,8.0815,-0.2229,-0.1131
4.6500,16.0012,8.0758,-0.2229,-0.1131
4.7000,15.9900,8.0701,-0.2229,-0.1131
4.7500,15.9789,8.0645,-0.2229,-0.1131
4.8000,15.9677,8.0588,-0.2229,-0.1131
4.8500,15.9566,8.0532,-0.2229,-0.1131
4.9000,15.9454,8.0475,-0.2229,-0.1131
4.9500,15.9343,8.0419,-0.2229,-0.1131
5.0000,15.9232,8.0362,-0.1115,-0.0566
5.0500,15.9120,8.0305,-0.0000,-0.0000
5.1000,15.9009,8.0249,-0.1115,-0.0566
5.1500,15.8925,8.0206,-0.2229,-0.1131
5.2000,15.8897,8.0192,-0.2229,-0.1131
5.2000,15.8897,8.0192,-0.2229,-0.1131
5.2500,15.8869,8.0178,-0.2229,-0.1131
5.3000,15.8786,8.0136,-0.2229,-0.1131
5.3500,15.8674,8.0079,-0.2229,-0.1131
5.4000,15.8563,8.0023,-0.2229,-0.1131
5.4500,15.8451,7.9966,-0.2229,-0.1131
5.5000,15.8340,7.9909,-0.2229,-0.1131
5.5500,15.8228,7.9853,-0.2229,-0.1131
5.6000,15.8117,7.9796,-0.2229,-0.1131
5.6500,15.8005,7.9740,-0.2229,-0.1131
5.7000,15.7894,7.9683,-0.2229,-0.1131
5.7500,15.7782,7.9627,-0.2229,-0.1131
5.8000,15.7671,7.9570,-0.2229,-0.1131
5.8500,15.7560,7.9513,-0.2229,-0.1131
5.9000,15.7448,7.9457,-0.2229,-0.1131
5.9500,15.7337,7.9400,-0.2229,-0.1131
6.0000,15.7225,7.9344,-0.2229,-0.1131
