time,x,y,theta
0.000000,7.000000,6.000000,0.000000
5.209336,7.598041,7.156901,0.000000
6.340721,7.798016,7.356931,0.000000
7.472002,7.997954,7.556962,0.000000
8.503349,8.160645,7.756991,0.000000
9.333160,8.215781,7.956982,0.000000
10.137291,8.236440,8.156951,0.000000
10.938513,8.248204,8.356911,0.000000
11.738973,8.256090,8.556870,0.000000
12.539249,8.262825,8.756826,0.000000
13.339496,8.269426,8.956779,0.000000
14.139739,8.276084,9.156729,0.000000
14.939981,8.282824,9.356675,0.000000
15.740219,8.289640,9.556619,0.000000
16.540451,8.296524,9.756558,0.000000
17.340668,8.303462,9.956492,0.000000
18.140854,8.310428,10.156417,0.000000
18.941003,8.317430,10.356332,0.000000
19.741095,8.324317,10.556202,0.000000
20.541137,8.328273,10.754731,0.000000
21.340733,8.323959,10.930954,0.000000
22.605559,8.333333,10.900000,0.000000
