time,x,y,theta
0.000000,5.000000,4.500000,0.000000
5.209336,4.903822,5.789619,1.534787
6.340721,4.923708,5.987476,1.403075
7.472002,4.972399,6.181239,1.278302
8.503349,5.037956,6.370095,1.212017
9.333160,5.112353,6.555660,1.175738
10.137291,5.191758,6.739227,1.154477
10.938513,5.274083,6.921512,1.141663
11.738973,5.358196,7.102983,1.133577
12.539249,5.443472,7.283912,1.128148
13.339496,5.529562,7.464458,1.124211
14.139739,5.616269,7.644709,1.121111
14.939981,5.703487,7.824714,1.118462
15.740219,5.791160,8.004500,1.116032
16.540451,5.879263,8.184077,1.113684
17.340668,5.967791,8.363446,1.111321
18.140854,6.056755,8.542601,1.108868
18.941003,6.146175,8.721526,1.106265
19.741095,6.236078,8.900206,1.103492
20.541137,6.326143,9.078791,1.103706
21.340733,6.405955,9.239516,1.113722
22.605559,6.333333,9.400000,1.113722
