time,x,y,yaw,linx,liny,angz
"(1771529241, 525454151)",2.8500248278132743,1.1456442270390976,1.5672431659698487,0.0,0.0,0.0
"(1771529241, 529968351)",2.8500248278132743,1.1456442270390976,1.567174873948097,0.0,0.0,0.0
"(1771529243, 491439674)",2.8500248278132743,1.1456442270390976,1.5672283244132996,0.0,0.0,0.0
"(1771529243, 520175317)",2.8500248278132743,1.1456442270390976,1.567177541255951,0.0,0.0,0.0
"(1771529243, 547601107)",2.8500248278132743,1.1456442270390976,1.567320979833603,0.0,0.0,0.0
"(1771529243, 560885053)",2.8500248278132743,1.1456442270390976,1.567306764125824,0.0,0.0,0.0
"(1771529243, 570229744)",2.8500248278132743,1.1456442270390976,1.5672857236862185,0.0,0.0,0.0
"(1771529243, 581666543)",2.8500248283081033,1.1456442270373792,1.5673705410957337,0.0,0.0,0.0
"(1771529243, 594154640)",2.8500248286616876,1.1456442270361855,1.5671887916326521,0.0,0.0,0.0
"(1771529243, 622321545)",2.8500248286616876,1.1456442270361855,1.5672165524959563,0.0,0.0,0.0
"(1771529243, 643257843)",2.8500248286616876,1.1456442270361855,1.5671397519111634,0.0,0.0,0.0
"(1771529243, 732048317)",2.8500248286616876,1.1456442270361855,1.5674182695150376,0.0,0.0,0.0
"(1771529243, 976723399)",2.8500248286616876,1.1456442270361855,1.5672638934850693,0.0,0.0,0.0
"(1771529243, 978529122)",2.8500248286616876,1.1456442270361855,1.5673806589841843,0.0,0.0,0.0
"(1771529243, 988130633)",2.8500248286616876,1.1456442270361855,1.5672601234912873,0.0,0.0,0.0
"(1771529243, 999216132)",2.8500248286616876,1.1456442270361855,1.567360035777092,0.0,0.0,0.0
"(1771529244, 4213531)",2.8500248286616876,1.1456442270361855,1.567328996658325,0.0,0.0,0.0
"(1771529244, 13240633)",2.8500248286616876,1.1456442270361855,1.5673638653755189,0.0,0.0,0.0
"(1771529244, 22221806)",2.8500248286616876,1.1456442270361855,1.567374325990677,0.0,0.0,0.0
"(1771529244, 31185869)",2.8500248286616876,1.1456442270361855,1.567380942106247,0.0,0.0,0.0
"(1771529244, 182453156)",2.8500248286616876,1.1456442270361855,1.5674211752414704,0.0,0.0,0.0
"(1771529244, 198045862)",2.8500248286616876,1.1456442270361855,1.567340127825737,0.0,0.0,0.0
"(1771529244, 206447663)",2.8500248286616876,1.1456442270361855,1.5673281621932984,0.0,0.0,0.0
"(1771529244, 214370278)",2.8500248286616876,1.1456442270361855,1.5672250908613206,0.0,0.0,0.0
"(1771529244, 239855670)",2.8500248286616876,1.1456442270361855,1.5673132610321046,0.0,0.0,0.0
"(1771529244, 244439274)",2.8500248286616876,1.1456442270361855,1.5672693175077441,0.0,0.0,0.0
"(1771529244, 261940198)",2.8500248286616876,1.1456442270361855,1.567249662876129,0.0,0.0,0.0
"(1771529244, 270398542)",2.8500248286616876,1.1456442270361855,1.5672039759159089,0.0,0.0,0.0
"(1771529244, 276934264)",2.8500248286616876,1.1456442270361855,1.5673892867565156,0.0,0.0,0.0
"(1771529244, 283407185)",2.8500248286616876,1.1456442270361855,1.5673649084568024,0.0,0.0,0.0
"(1771529244, 328489059)",2.8500248286616876,1.1456442270361855,1.567450590133667,0.0,0.0,0.0
"(1771529244, 396790584)",2.8500248286616876,1.1456442270361855,1.5674235892295838,0.0,0.0,0.0
"(1771529244, 426513456)",2.8500248286616876,1.1456442270361855,1.5674594414234162,0.0,0.0,0.0
"(1771529244, 485506879)",2.8500248286616876,1.1456442270361855,1.567470289468765,0.0,0.0,0.0
"(1771529244, 529077324)",2.8500248286616876,1.1456442270361855,1.5674522888660432,0.0,0.0,0.0
"(1771529244, 581211509)",2.8500248286616876,1.1456442270361855,1.5672893297672272,0.0,0.0,0.0
"(1771529244, 634053424)",2.8500248286616876,1.1456442270361855,1.5671929043531418,0.0,0.0,0.0
"(1771529244, 681006628)",2.8500248286616876,1.1456442270361855,1.5672923398017884,0.0,0.0,0.0
"(1771529244, 726342641)",2.8500248286616876,1.1456442270361855,1.5672681254148484,0.0,0.0,0.0
"(1771529244, 779131396)",2.8500248286616876,1.1456442270361855,1.5672855150699616,0.0,0.0,0.0
"(1771529244, 823692554)",2.8500248286616876,1.1456442270361855,1.5672600042819977,0.0,0.0,0.0
"(1771529244, 883515069)",2.8500248286616876,1.1456442270361855,1.5673545223474503,0.0,0.0,0.0
"(1771529244, 927476982)",2.8500248286616876,1.1456442270361855,1.5673562061786652,0.0,0.0,0.0
"(1771529244, 975694681)",2.8500248286616876,1.1456442270361855,1.5674004477262495,0.0,0.0,0.0
"(1771529245, 32872259)",2.8500248286616876,1.1456442270361855,1.5673939955234528,0.0,0.0,0.0
"(1771529245, 78235941)",2.8500248286616876,1.1456442270361855,1.5674421858787537,0.0,0.0,0.0
"(1771529245, 125321685)",2.8500248286616876,1.1456442270361855,1.5674138140678406,0.0,0.0,0.0
