time,x,y,yaw,linx,liny,angz
"(1771529250, 272233481)",0.5700003295039334,4.559999614137607,3.815576851560325e-06,0.0,0.0,0.0
"(1771529250, 323499762)",0.5700003295039334,4.559999614137607,3.815592772510413e-06,0.0,0.0,0.0
"(1771529250, 366294477)",0.5700003295039334,4.559999614137607,3.815595205915394e-06,0.0,0.0,0.0
"(1771529250, 416105851)",0.5700003295039334,4.559999614137607,3.815606013701907e-06,0.0,0.0,0.0
"(1771529250, 471263735)",0.5700003295039334,4.559999614137607,3.815618230100388e-06,0.0,0.0,0.0
"(1771529250, 523673045)",0.5700003295039334,4.559999614137607,3.8156442861466725e-06,0.0,0.0,0.0
"(1771529250, 573913004)",0.5700003295039334,4.559999614137607,3.815646498057413e-06,0.0,0.0,0.0
"(1771529250, 618163136)",0.5700003295039334,4.559999614137607,3.81561048389916e-06,0.0,0.0,0.0
"(1771529250, 666232956)",0.5700003295039334,4.559999614137607,3.8156063254438185e-06,0.0,0.0,0.0
"(1771529250, 722127423)",0.5700003295039334,4.559999614137607,3.815609312636694e-06,0.0,0.0,0.0
"(1771529250, 763264220)",0.5700003295039334,4.559999614137607,3.815639796569002e-06,0.0,0.0,0.0
"(1771529250, 818871247)",0.5700003295039334,4.559999614137607,3.815676181029242e-06,0.0,0.0,0.0
"(1771529250, 871440731)",0.5700003295039334,4.559999614137607,3.815668678695124e-06,0.0,0.0,0.0
"(1771529250, 944502503)",0.5700003295039334,4.559999614137607,3.815665887159507e-06,0.0,0.0,0.0
"(1771529250, 967533670)",0.5700003295039334,4.559999614137607,3.815665887159507e-06,0.0,0.0,0.0
"(1771529251, 28150338)",0.5700003295039334,4.559999614137607,3.8156568636667425e-06,0.0,0.0,0.0
"(1771529251, 66736432)",0.5700003089100744,4.559999638254024,3.5772024209886405e-06,0.0,0.0,0.0
"(1771529251, 129643675)",0.5700003089100744,4.559999638254024,3.5771951440968307e-06,0.0,0.0,0.0
"(1771529251, 168494066)",0.5700002883162153,4.5599996623704415,3.3387269463722833e-06,0.0,0.0,0.0
"(1771529251, 251998190)",0.5700002883162153,4.5599996623704415,3.3386832850293354e-06,0.0,0.0,0.0
"(1771529251, 291766400)",0.5700002677223562,4.559999686486859,3.100236241799625e-06,0.0,0.0,0.0
"(1771529251, 331980399)",0.5700002471284972,4.559999710603276,2.86179020466859e-06,0.0,0.0,0.0
"(1771529251, 377040307)",0.5700002471284972,4.559999710603276,2.8617829277822352e-06,0.0,0.0,0.0
"(1771529251, 432139417)",0.5700002265346381,4.559999734719693,2.62333563691917e-06,0.0,0.0,0.0
"(1771529251, 470217357)",0.570000205940779,4.559999758836111,2.3849118425258264e-06,0.0,0.0,0.0
"(1771529251, 513798466)",0.570000205940779,4.559999758836111,2.3850064419957054e-06,0.0,0.0,0.0
"(1771529251, 564790970)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 627922669)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 667017070)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 729291753)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 791739854)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 817437567)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 865552025)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 913437862)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529251, 965710158)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 23706336)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 64710876)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 133828114)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 171907667)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 237482670)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 277459437)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 319728641)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 378801544)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 431482776)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 466792549)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 520872373)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 569090437)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 618145359)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 666483483)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 722486946)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 766424450)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 815470017)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 869766381)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 917323811)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529252, 966164763)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 13039192)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 63333846)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 115723736)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 166613653)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 212941120)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 269776308)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 321244381)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 369694130)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 421527476)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
"(1771529253, 466459358)",0.57000018534692,4.559999782952542,2.14655923299792e-06,0.0,0.0,0.0
