time,x,y,theta,v,omega
0.000000,0.570000,4.560000,0.000000,0.045000,0.098700
1.335784,0.940975,4.607625,0.187268,0.280000,0.000800
7.641305,2.700754,4.750205,0.485419,0.000000,0.000000
8.310055,2.866356,4.837605,0.485738,0.000000,0.000000
10.546172,3.420000,5.130000,0.000000,0.000000,0.000000
