time,x,y,theta
0.000000,12.611023,1.483410,-0.125496
5.192995,13.408706,1.427074,0.012598
14.353937,13.687185,2.015075,-0.035426
18.070365,13.307748,2.529313,-0.508703
18.872560,13.126715,2.613988,-0.396483
19.673824,12.940097,2.685852,-0.350882
20.475367,12.751523,2.752469,-0.333021
21.277473,12.562258,2.817108,-0.326816
22.080058,12.372799,2.881176,-0.325659
22.882929,12.183361,2.945303,-0.326832
23.685921,11.994047,3.009796,-0.329219
24.488948,11.804918,3.074829,-0.332357
25.291977,11.616017,3.140521,-0.336049
26.095010,11.427379,3.206967,-0.340224
26.898060,11.239040,3.274253,-0.344863
27.701142,11.051036,3.342468,-0.349983
28.504269,10.863406,3.411706,-0.355628
29.307450,10.676195,3.482070,-0.361866
30.110693,10.489458,3.553679,-0.368793
39.883192,8.309601,4.656893,-1.280453
40.059064,8.320862,4.619419,-1.276214
40.524227,8.435363,4.639741,-1.276214
