time,x,y,vx,vy
0.000000,7.943754,8.674308,nan,nan
0.882931,7.764605,8.545356,nan,nan
2.082931,7.673635,8.259481,nan,nan
3.282931,7.582666,7.973606,nan,nan
4.482931,7.491697,7.687731,nan,nan
5.682931,7.400728,7.401856,nan,nan
6.882931,7.309759,7.115981,nan,nan
8.082931,7.218789,6.830106,nan,nan
9.282931,7.127820,6.544230,nan,nan
10.482931,7.036851,6.258355,nan,nan
11.682931,6.945882,5.972480,nan,nan
12.882931,6.854913,5.686605,nan,nan
14.082931,6.763943,5.400730,nan,nan
15.282931,6.672974,5.114855,nan,nan
16.482931,6.582005,4.828979,nan,nan
17.682931,6.491036,4.543104,nan,nan
18.882931,6.400067,4.257229,nan,nan
20.082931,6.309097,3.971354,nan,nan
21.282931,6.218128,3.685479,nan,nan
22.482931,6.127159,3.399604,nan,nan
23.682931,6.036190,3.113728,nan,nan
24.160321,6.000000,3.000000,nan,nan
