time,x,y,vx,vy
0.000000,16.987743,8.392104,nan,nan
1.200000,16.689296,8.422591,nan,nan
2.400000,16.421753,8.286869,nan,nan
3.600000,16.154209,8.151146,nan,nan
4.800000,15.886666,8.015424,nan,nan
6.000000,15.619123,7.879701,nan,nan
7.200000,15.351580,7.743979,nan,nan
8.400000,15.084036,7.608256,nan,nan
9.600000,14.816493,7.472534,nan,nan
10.800000,14.548950,7.336811,nan,nan
12.000000,14.281406,7.201089,nan,nan
13.200000,14.013863,7.065366,nan,nan
14.400000,13.746320,6.929644,nan,nan
15.600000,13.478777,6.793921,nan,nan
16.800000,13.211233,6.658199,nan,nan
18.000000,12.943690,6.522476,nan,nan
19.200000,12.676147,6.386754,nan,nan
20.400000,12.408603,6.251031,nan,nan
21.600000,12.141060,6.115309,nan,nan
22.800000,11.873517,5.979586,nan,nan
24.000000,11.605974,5.843864,nan,nan
25.200000,11.338430,5.708141,nan,nan
26.400000,11.070887,5.572419,nan,nan
27.600000,10.803344,5.436696,nan,nan
28.800000,10.535801,5.300974,nan,nan
30.000000,10.268257,5.165251,nan,nan
31.200000,10.000714,5.029529,nan,nan
32.400000,9.733171,4.893806,nan,nan
33.600000,9.465627,4.758084,nan,nan
34.800000,9.198084,4.622362,nan,nan
36.000000,8.930541,4.486639,nan,nan
37.200000,8.662998,4.350917,nan,nan
38.400000,8.395454,4.215194,nan,nan
39.600000,8.127911,4.079472,nan,nan
40.800000,7.860368,3.943749,nan,nan
42.000000,7.592824,3.808027,nan,nan
43.200000,7.325281,3.672304,nan,nan
44.400000,7.057738,3.536582,nan,nan
45.600000,6.790195,3.400859,nan,nan
46.800000,6.522651,3.265137,nan,nan
48.000000,6.255108,3.129414,nan,nan
49.144225,6.000000,3.000000,nan,nan
