time,x,y,theta
0.000000,7.000000,6.000000,0.793781
1.017871,7.157324,6.200008,0.000000
2.041761,7.317048,6.400033,0.000000
2.974198,7.436782,6.600042,0.000000
3.839903,7.519490,6.800042,0.000000
4.675024,7.579409,7.000039,0.000000
5.498584,7.628315,7.200036,0.000000
6.317210,7.671733,7.400034,0.000000
7.133351,7.712122,7.600032,0.000000
7.948033,7.750623,7.800030,0.000000
8.761723,7.787791,8.000028,0.000000
16.584880,7.976288,9.399912,0.000000
17.385393,7.983822,9.599898,0.000000
18.189753,8.004865,9.799884,0.000000
18.998860,8.035249,9.999866,0.000000
19.812274,8.072436,10.199790,0.000000
20.612551,8.111089,10.358777,0.000000
21.412657,8.136225,10.398830,0.000000
22.213008,8.142980,10.396503,0.000000
23.013255,8.129812,10.380320,0.000000
23.812669,8.098679,10.363428,0.000000
26.289192,7.972136,10.206444,0.000000
