time,x,y,theta,v,omega
0.000000,16.922381,10.732685,1.553331,nan,nan
0.972741,16.682085,10.695314,-2.893027,nan,nan
2.194510,16.412669,10.551404,-2.558227,nan,nan
3.419441,16.161298,10.376500,-2.520112,nan,nan
4.644439,15.912953,10.197297,-2.514539,nan,nan
5.869439,15.665059,10.017471,-2.513724,nan,nan
7.094439,15.417230,9.837554,-2.513605,nan,nan
8.319439,15.169411,9.657624,-2.513587,nan,nan
9.544439,14.921594,9.477692,-2.513585,nan,nan
10.769439,14.673777,9.297760,-2.513584,nan,nan
11.994439,14.425959,9.117827,-2.513584,nan,nan
13.219439,14.178142,8.937895,-2.513584,nan,nan
14.444439,13.930325,8.757963,-2.513584,nan,nan
15.669439,13.682508,8.578030,-2.513584,nan,nan
16.894439,13.434690,8.398098,-2.513584,nan,nan
18.119439,13.186873,8.218165,-2.513584,nan,nan
19.344439,12.939056,8.038233,-2.513584,nan,nan
20.569439,12.691239,7.858301,-2.513584,nan,nan
21.794439,12.443421,7.678368,-2.513584,nan,nan
23.019439,12.195604,7.498436,-2.513584,nan,nan
24.244439,11.947787,7.318503,-2.513584,nan,nan
25.469439,11.699970,7.138571,-2.513584,nan,nan
26.694439,11.452152,6.958638,-2.513584,nan,nan
27.919439,11.204335,6.778706,-2.513584,nan,nan
29.144439,10.956518,6.598774,-2.513584,nan,nan
30.369439,10.708700,6.418841,-2.513584,nan,nan
31.594439,10.460883,6.238909,-2.513584,nan,nan
32.819439,10.213066,6.058976,-2.513584,nan,nan
34.044439,9.965249,5.879044,-2.513584,nan,nan
35.269439,9.717431,5.699112,-2.513584,nan,nan
36.494439,9.469614,5.519179,-2.513584,nan,nan
37.719439,9.221797,5.339247,-2.513584,nan,nan
38.944439,8.973980,5.159314,-2.513584,nan,nan
40.169439,8.726162,4.979382,-2.513584,nan,nan
41.394439,8.478345,4.799450,-2.513584,nan,nan
46.333076,7.512860,4.029890,-0.546399,nan,nan
53.795800,6.203194,2.701153,-0.160803,nan,nan
53.795800,6.203194,2.701153,1.836697,nan,nan
55.013030,6.053377,2.966027,2.288742,nan,nan
55.266117,6.000000,3.000000,1.570800,nan,nan
