time,x,y,theta
0.000000,5.972473,11.540942,1.334706
1.133823,5.970799,11.521318,1.498797
1.941129,5.983739,11.322569,1.784477
10.908700,6.879600,10.890122,1.653387
16.941443,7.712042,10.317585,1.962796
26.344981,9.405524,8.687010,2.165338
27.261381,9.514303,8.519199,2.134836
28.171609,9.618502,8.348502,2.109706
29.073585,9.718667,8.175404,2.087157
29.967414,9.815052,8.000173,2.065939
30.853556,9.907786,7.822981,2.045479
31.732512,9.996931,7.643957,2.025508
32.604769,10.082526,7.463208,2.005887
33.470792,10.164592,7.280829,1.986540
34.331021,10.243141,7.096908,1.967415
35.185879,10.318184,6.911527,1.948478
36.035769,10.389724,6.724765,1.929699
36.881080,10.457762,6.536697,1.911052
37.722185,10.522299,6.347398,1.892517
38.559447,10.583329,6.156937,1.874073
39.393215,10.640848,5.965385,1.855701
40.223827,10.694850,5.772809,1.837388
41.051612,10.745325,5.579275,1.819123
41.876892,10.792266,5.384851,1.800898
51.482871,11.253043,3.027976,1.004778
52.516635,11.147698,2.859189,1.004725
54.279091,10.894648,2.498487,1.004725
