time,x,y,theta
0.000000,7.011867,9.200000,1.334706
1.133823,6.991173,9.002019,1.597160
1.941129,7.023536,8.805496,1.880576
10.908700,8.577923,7.286050,2.809479
16.941443,8.993209,5.929633,5.439233
26.344981,8.366316,4.623653,-0.774051
27.261381,8.496213,4.471859,-0.913887
28.171609,8.612955,4.309495,-0.966547
29.073585,8.724529,4.143507,-0.986113
29.967414,8.834211,3.976259,-0.992802
30.853556,8.943336,3.808647,-0.994191
31.732512,9.052480,3.641049,-0.993204
32.604769,9.161918,3.473643,-0.990998
33.470792,9.271802,3.306533,-0.988036
34.331021,9.382240,3.139791,-0.984501
35.185879,9.493317,2.973477,-0.980454
36.035769,9.605117,2.807652,-0.975901
36.881080,9.717723,2.642378,-0.970817
37.722185,9.831224,2.477722,-0.965158
38.559447,9.945716,2.313760,-0.958864
39.393215,10.061307,2.150578,-0.951859
40.223827,10.178115,1.988272,-0.944046
41.051612,10.296275,1.826958,-0.935304
41.876892,10.415944,1.666770,-0.925478
51.482871,11.878408,0.398214,2.901570
52.516635,12.069787,0.355360,2.915228
54.279091,12.452770,0.465607,2.915228
