time,x,y,theta
0.000000,7.807346,11.652259,1.334706
1.133823,8.007064,11.451112,0.000000
1.941129,8.034170,11.251114,0.000000
10.908700,10.139292,10.480049,0.000000
16.941443,11.267669,9.479354,0.000000
26.344981,11.804419,7.579074,0.000000
27.261381,11.916174,7.379080,0.000000
28.171609,12.024726,7.179083,0.000000
29.073585,12.128885,6.979087,0.000000
29.967414,12.228558,6.779091,0.000000
30.853556,12.323845,6.579095,0.000000
31.732512,12.414879,6.379100,0.000000
32.604769,12.501792,6.179104,0.000000
33.470792,12.584716,5.979109,0.000000
34.331021,12.663781,5.779113,0.000000
35.185879,12.739114,5.579116,0.000000
36.035769,12.810847,5.379118,0.000000
36.881080,12.879110,5.179120,0.000000
37.722185,12.944043,4.979120,0.000000
38.559447,13.005788,4.779119,0.000000
39.393215,13.064499,4.579116,0.000000
40.223827,13.120339,4.379112,0.000000
41.051612,13.173486,4.179106,0.000000
41.876892,13.224135,3.979100,0.000000
51.482871,13.168080,2.806851,0.000000
52.516635,12.969213,2.971907,0.000000
54.279091,12.652582,3.035906,0.000000
