time,x,y,theta,v,omega
0.000000,7.018107,3.509083,1.586502,nan,nan
0.000000,7.018107,3.509083,-2.699183,nan,nan
1.221916,6.846945,3.762107,2.074197,nan,nan
2.446843,6.705978,4.033964,2.035061,nan,nan
3.671841,6.569913,4.308327,2.028996,nan,nan
4.896841,6.434614,4.583069,2.028049,nan,nan
6.121841,6.299435,4.857870,2.027900,nan,nan
7.346841,6.164276,5.132681,2.027876,nan,nan
8.571841,6.029119,5.407493,2.027872,nan,nan
9.796841,5.893963,5.682306,2.027872,nan,nan
11.021841,5.758807,5.957118,2.027872,nan,nan
12.246841,5.623651,6.231931,2.027872,nan,nan
13.471841,5.488495,6.506743,2.027872,nan,nan
14.696841,5.353339,6.781556,2.027872,nan,nan
15.921841,5.218183,7.056368,2.027872,nan,nan
17.146841,5.083027,7.331181,2.027872,nan,nan
17.871841,5.003037,7.493825,2.027872,nan,nan
17.899367,5.000000,7.500000,1.570000,nan,nan
