time,x,y,theta,v,omega
0.0000,6.7742,3.2806,1.5869,0.0000,0.1250
0.0500,6.7742,3.2806,1.5931,0.0000,0.2500
0.1000,6.7742,3.2806,1.6056,0.0000,0.3750
0.1500,6.7742,3.2806,1.6244,0.0000,0.4000
0.2000,6.7742,3.2806,1.6444,0.0000,0.4000
0.2500,6.7742,3.2806,1.6644,0.0000,0.4000
0.3000,6.7742,3.2806,1.6844,0.0000,0.4000
0.3500,6.7742,3.2806,1.7044,0.0000,0.4000
0.4000,6.7742,3.2806,1.7244,0.0000,0.4000
0.4500,6.7742,3.2806,1.7444,0.0000,0.4000
0.5000,6.7742,3.2806,1.7644,0.0000,0.4000
0.5500,6.7742,3.2806,1.7844,0.0000,0.4000
0.6000,6.7742,3.2806,1.8044,0.0000,0.4000
0.6500,6.7742,3.2806,1.8244,0.0000,0.4000
0.7000,6.7742,3.2806,1.8444,0.0000,0.4000
0.7500,6.7742,3.2806,1.8644,0.0000,0.4000
0.8000,6.7742,3.2806,1.8844,0.0000,0.4000
0.8500,6.7742,3.2806,1.9044,0.0000,0.4000
0.9000,6.7742,3.2806,1.9244,0.0000,0.4000
0.9500,6.7742,3.2806,1.9444,0.0000,0.4000
1.0000,6.7742,3.2806,1.9644,0.0000,0.4000
1.0500,6.7742,3.2806,1.9844,0.0000,0.4000
1.1000,6.7742,3.2806,2.0044,0.0000,0.4000
1.1500,6.7742,3.2806,2.0244,0.0000,0.4000
1.2000,6.7742,3.2806,2.0444,0.0000,0.4000
1.2500,6.7742,3.2806,2.0644,0.0000,0.4000
1.3000,6.7742,3.2806,2.0844,0.0000,0.4000
1.3500,6.7742,3.2806,2.1044,0.0000,0.4000
1.4000,6.7742,3.2806,2.1244,0.0000,0.4000
1.4500,6.7742,3.2806,2.1444,0.0000,0.4000
1.5000,6.7742,3.2806,2.1644,0.0000,0.4000
1.5500,6.7742,3.2806,2.1844,0.0000,0.4000
1.6000,6.7742,3.2806,2.2044,0.0000,0.4000
1.6500,6.7742,3.2806,2.2244,0.0000,0.4000
1.7000,6.7742,3.2806,2.2444,0.0000,0.4000
1.7500,6.7742,3.2806,2.2644,0.0000,0.4000
1.8000,6.7742,3.2806,2.2844,0.0000,0.4000
1.8500,6.7742,3.2806,2.3044,0.0000,0.4000
1.9000,6.7742,3.2806,2.3244,0.0000,0.4000
1.9500,6.7742,3.2806,2.3444,0.0000,0.4000
2.0000,6.7742,3.2806,2.3644,0.0000,0.4000
2.0500,6.7742,3.2806,2.3844,0.0000,0.4000
2.1000,6.7742,3.2806,2.4044,0.0000,0.4000
2.1500,6.7742,3.2806,2.4244,0.0000,0.4000
2.2000,6.7742,3.2806,2.4444,0.0000,0.4000
2.2500,6.7742,3.2806,2.4644,0.0000,0.4000
2.3000,6.7742,3.2806,2.4844,0.0000,0.4000
2.3500,6.7742,3.2806,2.5044,0.0000,0.4000
