time,x,y,theta
0.000000,8.456994,10.364831,1.504055
6.329474,9.068839,8.905538,1.831177
10.309325,9.014633,7.912053,1.524360
11.239747,9.032207,7.713865,1.783971
12.160368,9.095939,7.524808,1.966963
13.069878,9.179333,7.343087,2.018932
13.972672,9.267493,7.163585,2.031647
14.870359,9.356955,6.984721,2.036002
24.668626,9.407411,4.535674,1.214431
28.628460,9.384064,3.545991,1.431813
29.633385,9.383156,3.347005,1.691931
30.637996,9.432461,3.153959,1.924561
31.624801,9.519867,2.974434,2.083529
32.597940,9.625366,2.804591,2.151473
33.564322,9.738064,2.639376,2.179818
34.527573,9.853761,2.476237,2.192236
35.489375,9.970842,2.314088,2.198478
36.450452,10.088729,2.152524,2.202734
37.411014,10.207296,1.991460,2.206927
38.370967,10.326629,1.830962,2.212036
46.368926,11.333384,0.579996,2.643854
48.760966,11.505820,0.470852,2.943843
49.559993,11.702233,0.435341,2.971991
50.359315,11.899812,0.407667,3.018588
51.158838,12.098526,0.391232,3.080629
51.958578,12.297806,0.388906,3.155633
52.758600,12.496565,0.402990,3.240913
53.558955,12.693284,0.435075,3.333324
54.359633,12.886177,0.485881,3.429302
59.276862,13.610822,1.478899,3.429302
