time,x,y,theta,v,omega
0.000000,15.289578,9.798241,0.571127,nan,nan
0.000000,15.289578,9.798241,2.568627,nan,nan
1.222018,15.022033,9.650753,-2.548717,nan,nan
2.446954,14.772170,9.473700,-2.512044,nan,nan
3.671952,14.525256,9.292530,-2.506661,nan,nan
4.896952,14.278783,9.110761,-2.505870,nan,nan
6.121952,14.032375,8.928904,-2.505754,nan,nan
7.346952,13.785976,8.747034,-2.505737,nan,nan
8.571952,13.539579,8.565162,-2.505734,nan,nan
9.796952,13.293182,8.383290,-2.505734,nan,nan
11.021952,13.046784,8.201418,-2.505734,nan,nan
12.246952,12.800387,8.019545,-2.505734,nan,nan
13.471952,12.553990,7.837673,-2.505734,nan,nan
14.696952,12.307593,7.655801,-2.505734,nan,nan
15.921952,12.061196,7.473929,-2.505734,nan,nan
17.146952,11.814799,7.292057,-2.505734,nan,nan
18.371952,11.568402,7.110184,-2.505734,nan,nan
19.596952,11.322004,6.928312,-2.505734,nan,nan
20.821952,11.075607,6.746440,-2.505734,nan,nan
22.046952,10.829210,6.564568,-2.505734,nan,nan
23.271952,10.582813,6.382695,-2.505734,nan,nan
24.496952,10.336416,6.200823,-2.505734,nan,nan
25.721952,10.090019,6.018951,-2.505734,nan,nan
26.946952,9.843622,5.837079,-2.505734,nan,nan
28.171952,9.597224,5.655206,-2.505734,nan,nan
29.396952,9.350827,5.473334,-2.505734,nan,nan
30.621952,9.104430,5.291462,-2.505734,nan,nan
31.846952,8.858033,5.109590,-2.505734,nan,nan
38.318057,7.637895,4.047298,-1.780746,nan,nan
39.539573,7.403439,3.851629,-2.545247,nan,nan
40.764467,7.145116,3.687184,-2.592034,nan,nan
41.989464,6.883116,3.528613,-2.600509,nan,nan
46.277403,6.202842,2.700134,-0.158539,nan,nan
46.277403,6.202842,2.700134,1.838961,nan,nan
47.494926,6.053241,2.965213,2.283624,nan,nan
47.749318,6.000000,3.000000,1.570800,nan,nan
