time,x,y,vx,vy
0.0000,11.0047,5.8518,-0.0000,-0.0000
0.0500,11.0046,5.8486,-0.0040,-0.1249
0.1000,11.0043,5.8393,-0.0081,-0.2499
0.1500,11.0039,5.8268,-0.0081,-0.2499
0.2000,11.0035,5.8143,-0.0081,-0.2499
0.2500,11.0031,5.8018,-0.0081,-0.2499
0.3000,11.0027,5.7893,-0.0081,-0.2499
0.3500,11.0023,5.7768,-0.0081,-0.2499
0.4000,11.0019,5.7643,-0.0081,-0.2499
0.4500,11.0015,5.7518,-0.0081,-0.2499
0.5000,11.0011,5.7393,-0.0081,-0.2499
0.5500,11.0007,5.7268,-0.0081,-0.2499
0.6000,11.0003,5.7143,-0.0081,-0.2499
0.6500,10.9999,5.7018,-0.0081,-0.2499
0.7000,10.9995,5.6893,-0.0081,-0.2499
0.7500,10.9991,5.6768,-0.0081,-0.2499
0.8000,10.9987,5.6644,-0.0081,-0.2499
0.8500,10.9983,5.6519,-0.0081,-0.2499
0.9000,10.9979,5.6394,-0.0081,-0.2499
0.9500,10.9975,5.6269,-0.0081,-0.2499
1.0000,10.9971,5.6144,-0.0081,-0.2499
1.0500,10.9967,5.6019,-0.0081,-0.2499
1.1000,10.9963,5.5894,-0.0081,-0.2499
1.1500,10.9959,5.5769,-0.0081,-0.2499
1.2000,10.9955,5.5644,-0.0081,-0.2499
1.2500,10.9951,5.5550,-0.0040,-0.1249
1.3000,10.9950,5.5519,-0.0000,0.0000
1.3000,10.9950,5.5519,-0.1243,0.0130
1.3500,10.9919,5.5522,-0.2487,0.0259
1.4000,10.9826,5.5532,-0.2487,0.0259
1.4500,10.9702,5.5545,-0.2487,0.0259
1.5000,10.9578,5.5558,-0.2487,0.0259
1.5500,10.9453,5.5571,-0.2487,0.0259
1.6000,10.9329,5.5584,-0.2487,0.0259
1.6500,10.9205,5.5597,-0.2487,0.0259
1.7000,10.9080,5.5610,-0.2487,0.0259
1.7500,10.8956,5.5623,-0.2487,0.0259
1.8000,10.8832,5.5636,-0.2487,0.0259
1.8500,10.8707,5.5649,-0.2487,0.0259
1.9000,10.8583,5.5662,-0.2487,0.0259
1.9500,10.8459,5.5675,-0.2487,0.0259
2.0000,10.8334,5.5688,-0.2487,0.0259
2.0500,10.8210,5.5701,-0.2487,0.0259
2.1000,10.8086,5.5714,-0.2487,0.0259
2.1500,10.7961,5.5727,-0.2487,0.0259
2.2000,10.7837,5.5740,-0.2487,0.0259
2.2500,10.7713,5.5753,-0.2487,0.0259
2.3000,10.7588,5.5766,-0.2487,0.0259
2.3500,10.7464,5.5779,-0.2487,0.0259
2.4000,10.7340,5.5792,-0.2487,0.0259
2.4500,10.7215,5.5804,-0.2487,0.0259
2.5000,10.7091,5.5817,-0.1243,0.0130
2.5500,10.6998,5.5827,-0.0000,0.0000
2.6000,10.6967,5.5830,-0.1243,0.0130
