time,x,y,theta
0.000000,13.129911,1.394336,2.570579
8.863478,11.295048,1.236901,0.000000
16.716649,9.501673,2.035855,0.000000
20.773827,8.879044,2.836558,0.000000
21.904573,8.679420,3.036713,0.000000
23.035378,8.479721,3.236814,0.000000
24.166137,8.280016,3.436892,0.000000
25.296808,8.080332,3.636960,0.000000
26.427346,7.880688,3.837022,0.000000
27.557681,7.681102,4.037070,0.000000
28.684898,7.481530,4.236028,0.000000
29.776013,7.281966,4.421992,0.000000
30.827597,7.082369,4.593092,0.000000
31.866780,6.882786,4.759406,0.000000
32.908650,6.683269,4.926847,0.000000
33.954232,6.483838,5.095829,0.000000
34.997800,6.284465,5.264100,0.000000
36.034063,6.085096,5.429530,0.000000
37.061676,5.885690,5.591507,0.000000
38.081629,5.686245,5.750380,0.000000
39.071779,5.486748,5.896926,0.000000
39.920783,5.287041,5.968811,0.000000
40.737945,5.087279,6.011587,0.000000
42.681070,4.609337,6.098504,0.000000
