time,x,y,theta
0.000000,4.703148,7.370069,0.008687
5.257025,5.028715,8.643362,-1.470847
6.388688,5.029943,8.837088,-1.636768
7.520205,5.053424,9.035569,-1.719172
8.651517,5.088235,9.232441,-1.761921
9.681650,5.132864,9.427329,-1.815070
10.543277,5.188586,9.619358,-1.874268
11.346028,5.251781,9.809105,-1.902264
12.146182,5.317789,9.997904,-1.909898
12.946499,5.384373,10.186501,-1.910411
13.746537,5.450916,10.375114,-1.909757
14.546561,5.517357,10.563761,-1.909258
15.346585,5.583706,10.752441,-1.908760
16.146609,5.649935,10.941164,-1.908029
16.946631,5.715991,11.129946,-1.907002
17.746652,5.781822,11.318807,-1.905708
18.546672,5.847380,11.507760,-1.904180
19.346692,5.912623,11.696817,-1.902429
20.146668,5.977507,11.885984,-1.900472
20.946581,6.042039,12.075209,-1.898805
22.263407,6.147742,12.220836,-1.898805
