time,x,y,theta
0.000000,7.000000,6.000000,0.008687
5.257025,7.598231,7.006881,0.000000
6.388688,7.798219,7.206996,0.000000
7.520205,7.998190,7.407076,0.000000
8.651517,8.198095,7.607150,0.000000
9.681650,8.360285,7.807195,0.000000
10.543277,8.440275,8.007199,0.000000
11.346028,8.457065,8.207183,0.000000
12.146182,8.452164,8.407162,0.000000
12.946499,8.445744,8.607138,0.000000
13.746537,8.442026,8.807113,0.000000
14.546561,8.440025,9.007086,0.000000
15.346585,8.438524,9.207058,0.000000
16.146609,8.437044,9.407027,0.000000
16.946631,8.435544,9.606993,0.000000
17.746652,8.434086,9.806957,0.000000
18.546672,8.432714,10.006917,0.000000
19.346692,8.431452,10.206875,0.000000
20.146668,8.430343,10.406806,0.000000
20.946581,8.429613,10.606591,0.000000
22.263407,8.432606,10.830867,0.000000
