time,x,y,theta,v,omega
0.000000,7.014749,3.506760,1.588379,nan,nan
0.000000,7.014749,3.506760,-2.697307,nan,nan
1.221850,6.843469,3.759684,2.073691,nan,nan
2.446775,6.702716,4.031652,2.034116,nan,nan
3.671773,6.566922,4.306149,2.027983,nan,nan
4.896773,6.431903,4.581029,2.027026,nan,nan
6.121773,6.297006,4.855969,2.026875,nan,nan
7.346773,6.162128,5.130918,2.026851,nan,nan
8.571773,6.027254,5.405868,2.026847,nan,nan
9.796773,5.892379,5.680819,2.026847,nan,nan
11.021773,5.757505,5.955770,2.026847,nan,nan
12.246773,5.622631,6.230721,2.026847,nan,nan
13.471773,5.487757,6.505672,2.026847,nan,nan
14.696773,5.352883,6.780623,2.026847,nan,nan
15.921773,5.218008,7.055574,2.026847,nan,nan
17.146773,5.083134,7.330525,2.026847,nan,nan
17.871773,5.003311,7.493251,2.026847,nan,nan
17.901842,5.000000,7.500000,1.570000,nan,nan
