time,x,y,theta,v,omega
0.000000,17.844117,9.707956,0.017039,nan,nan
0.000000,17.844117,9.707956,-1.980461,nan,nan
1.222002,17.599801,9.524543,-2.586868,nan,nan
2.446938,17.335759,9.369427,-2.623482,nan,nan
3.671937,17.069182,9.218677,-2.628830,nan,nan
4.896937,16.802242,9.068570,-2.629612,nan,nan
6.121937,16.535250,8.918556,-2.629726,nan,nan
7.346937,16.268250,8.768556,-2.629743,nan,nan
8.571937,16.001248,8.618558,-2.629746,nan,nan
9.796937,15.734247,8.468560,-2.629746,nan,nan
11.021937,15.467245,8.318563,-2.629746,nan,nan
12.246937,15.200244,8.168565,-2.629746,nan,nan
13.471937,14.933243,8.018568,-2.629746,nan,nan
14.696937,14.666241,7.868570,-2.629746,nan,nan
15.921937,14.399240,7.718572,-2.629746,nan,nan
17.146937,14.132238,7.568575,-2.629746,nan,nan
18.371937,13.865237,7.418577,-2.629746,nan,nan
19.596937,13.598235,7.268580,-2.629746,nan,nan
20.821937,13.331234,7.118582,-2.629746,nan,nan
22.046937,13.064232,6.968584,-2.629746,nan,nan
23.271937,12.797231,6.818587,-2.629746,nan,nan
24.496937,12.530229,6.668589,-2.629746,nan,nan
25.721937,12.263228,6.518592,-2.629746,nan,nan
26.946937,11.996226,6.368594,-2.629746,nan,nan
28.171937,11.729225,6.218596,-2.629746,nan,nan
29.396937,11.462223,6.068599,-2.629746,nan,nan
30.621937,11.195222,5.918601,-2.629746,nan,nan
31.846937,10.928221,5.768604,-2.629746,nan,nan
33.071937,10.661219,5.618606,-2.629746,nan,nan
34.296937,10.394218,5.468608,-2.629746,nan,nan
35.521937,10.127216,5.318611,-2.629746,nan,nan
36.746937,9.860215,5.168613,-2.629746,nan,nan
37.971937,9.593213,5.018616,-2.629746,nan,nan
44.701680,8.139475,4.171718,-2.818541,nan,nan
45.925365,7.860286,4.046654,-2.659739,nan,nan
47.150328,7.591444,3.899999,-2.632067,nan,nan
48.375327,7.324540,3.749829,-2.627364,nan,nan
49.600327,7.057975,3.599057,-2.626537,nan,nan
54.563012,6.202124,2.700845,-0.159940,nan,nan
54.563012,6.202124,2.700845,1.837560,nan,nan
55.780453,6.052688,2.965994,2.284609,nan,nan
56.031289,6.000000,3.000000,1.570800,nan,nan
