time,x,y,theta
0.000000,7.934128,9.252706,1.397318
3.826669,8.088622,8.308596,0.000000
12.568365,8.531060,6.168426,0.000000
13.694543,8.731101,5.970308,0.000000
14.825694,8.931141,5.770425,0.000000
15.956883,9.131178,5.570526,0.000000
17.088087,9.331213,5.370620,0.000000
25.231664,9.929797,3.424711,0.000000
31.415744,10.129134,1.891596,0.000000
32.513567,10.329171,1.703683,0.000000
33.536448,10.529187,1.544352,0.000000
34.517307,10.729194,1.402481,0.000000
35.474706,10.929197,1.271000,0.000000
36.416688,11.129197,1.146669,0.000000
37.346900,11.329194,1.028000,0.000000
38.266991,11.529186,0.914362,0.000000
48.488905,12.378452,0.851874,0.000000
49.398647,12.577091,0.962642,0.000000
50.200636,12.747878,1.067671,0.000000
51.000605,12.847064,1.162158,0.000000
51.800380,12.914811,1.240780,0.000000
52.600007,12.966166,1.302767,0.000000
53.399517,13.007760,1.347480,0.000000
54.198885,13.043896,1.374535,0.000000
56.265184,13.130138,1.394357,0.000000
