time,x,y,vx,vy
0.0000,7.8449,6.1034,0.0000,-0.0000
0.0500,7.8454,6.1034,0.0199,-0.0022
0.1000,7.8469,6.1032,0.0398,-0.0043
0.1500,7.8494,6.1029,0.0596,-0.0065
0.2000,7.8528,6.1026,0.0795,-0.0086
0.2500,7.8573,6.1021,0.0994,-0.0108
0.3000,7.8628,6.1015,0.1193,-0.0130
0.3500,7.8692,6.1008,0.1392,-0.0151
0.4000,7.8767,6.1000,0.1591,-0.0173
0.4500,7.8851,6.0990,0.1789,-0.0194
0.5000,7.8946,6.0980,0.1988,-0.0216
0.5500,7.9050,6.0969,0.2187,-0.0238
0.6000,7.9165,6.0956,0.2386,-0.0259
0.6500,7.9288,6.0943,0.2485,-0.0270
0.7000,7.9412,6.0930,0.2485,-0.0270
0.7500,7.9536,6.0916,0.2485,-0.0270
0.8000,7.9660,6.0902,0.2485,-0.0270
0.8500,7.9785,6.0889,0.2485,-0.0270
0.9000,7.9909,6.0875,0.2485,-0.0270
0.9500,8.0033,6.0862,0.2485,-0.0270
1.0000,8.0158,6.0848,0.2485,-0.0270
1.0500,8.0282,6.0835,0.2485,-0.0270
1.1000,8.0406,6.0821,0.2485,-0.0270
1.1500,8.0530,6.0808,0.2485,-0.0270
1.2000,8.0655,6.0794,0.2485,-0.0270
1.2500,8.0774,6.0782,0.2287,-0.0248
1.3000,8.0883,6.0770,0.2088,-0.0227
1.3500,8.0983,6.0759,0.1889,-0.0205
1.4000,8.1072,6.0749,0.1690,-0.0184
1.4500,8.1152,6.0740,0.1491,-0.0162
1.5000,8.1221,6.0733,0.1292,-0.0140
1.5500,8.1281,6.0726,0.1094,-0.0119
1.6000,8.1331,6.0721,0.0895,-0.0097
1.6500,8.1370,6.0717,0.0696,-0.0076
1.7000,8.1400,6.0713,0.0497,-0.0054
1.7500,8.1420,6.0711,0.0298,-0.0032
1.8000,8.1430,6.0710,0.0099,-0.0011
1.8250,8.1431,6.0710,0.0000,-0.0000
1.8250,9.6507,6.2424,0.0198,-0.0029
1.8750,9.6512,6.2424,0.0396,-0.0059
1.9250,9.6527,6.2421,0.0593,-0.0088
1.9750,9.6551,6.2418,0.0791,-0.0118
2.0250,9.6586,6.2413,0.0989,-0.0147
2.0750,9.6630,6.2406,0.1187,-0.0177
2.1250,9.6685,6.2398,0.1385,-0.0206
2.1750,9.6749,6.2388,0.1583,-0.0235
2.2250,9.6823,6.2377,0.1780,-0.0265
2.2750,9.6907,6.2365,0.1978,-0.0294
2.3250,9.7001,6.2351,0.2176,-0.0324
2.3750,9.7105,6.2335,0.2374,-0.0353
2.4250,9.7219,6.2318,0.2473,-0.0368
2.4750,9.7341,6.2300,0.2473,-0.0368
2.5250,9.7465,6.2282,0.2473,-0.0368
2.5750,9.7589,6.2263,0.2473,-0.0368
2.6250,9.7712,6.2245,0.2473,-0.0368
2.6750,9.7836,6.2227,0.2473,-0.0368
2.7250,9.7959,6.2208,0.2473,-0.0368
2.7750,9.8083,6.2190,0.2473,-0.0368
2.8250,9.8207,6.2171,0.2473,-0.0368
2.8750,9.8330,6.2153,0.2473,-0.0368
2.9250,9.8454,6.2135,0.2473,-0.0368
2.9750,9.8578,6.2116,0.2473,-0.0368
3.0250,9.8701,6.2098,0.2275,-0.0339
3.0750,9.8820,6.2080,0.2077,-0.0309
3.1250,9.8929,6.2064,0.1879,-0.0280
3.1750,9.9028,6.2049,0.1681,-0.0250
3.2250,9.9117,6.2036,0.1484,-0.0221
