time,x,y,vx,vy
0.0000,7.2763,6.0136,-0.0000,-0.0000
0.0500,7.2757,6.0105,-0.0248,-0.1225
0.1000,7.2738,6.0013,-0.0488,-0.2404
0.1500,7.2720,5.9924,-0.0239,-0.1179
0.1981,7.2715,5.9895,0.0000,0.0000
0.1981,7.2715,5.9895,0.1246,0.0101
0.2481,7.2746,5.9898,0.2492,0.0203
0.2981,7.2839,5.9905,0.2492,0.0203
0.3481,7.2964,5.9916,0.2492,0.0203
0.3981,7.3088,5.9926,0.2492,0.0203
0.4481,7.3213,5.9936,0.2492,0.0203
0.4981,7.3337,5.9946,0.2492,0.0203
0.5481,7.3462,5.9956,0.2492,0.0203
0.5981,7.3587,5.9966,0.2492,0.0203
0.6481,7.3711,5.9976,0.2492,0.0203
0.6981,7.3836,5.9987,0.1642,0.0134
0.7481,7.3946,5.9996,0.0396,0.0032
0.7981,7.3997,6.0000,0.0000,0.0000
0.8140,7.4000,6.0000,0.0000,0.0000
