time,x,y,theta,v,omega
0.0000,6.8432,3.1666,1.5866,0.0000,0.1250
0.0500,6.8432,3.1666,1.5928,0.0000,0.2500
0.1000,6.8432,3.1666,1.6053,0.0000,0.3750
0.1500,6.8432,3.1666,1.6241,0.0000,0.4000
0.2000,6.8432,3.1666,1.6441,0.0000,0.4000
0.2500,6.8432,3.1666,1.6641,0.0000,0.4000
0.3000,6.8432,3.1666,1.6841,0.0000,0.4000
0.3500,6.8432,3.1666,1.7041,0.0000,0.4000
0.4000,6.8432,3.1666,1.7241,0.0000,0.4000
0.4500,6.8432,3.1666,1.7441,0.0000,0.4000
0.5000,6.8432,3.1666,1.7641,0.0000,0.4000
0.5500,6.8432,3.1666,1.7841,0.0000,0.4000
0.6000,6.8432,3.1666,1.8041,0.0000,0.4000
0.6500,6.8432,3.1666,1.8241,0.0000,0.4000
0.7000,6.8432,3.1666,1.8441,0.0000,0.4000
0.7500,6.8432,3.1666,1.8641,0.0000,0.4000
0.8000,6.8432,3.1666,1.8841,0.0000,0.4000
0.8500,6.8432,3.1666,1.9041,0.0000,0.4000
0.9000,6.8432,3.1666,1.9241,0.0000,0.4000
0.9500,6.8432,3.1666,1.9441,0.0000,0.4000
1.0000,6.8432,3.1666,1.9641,0.0000,0.4000
1.0500,6.8432,3.1666,1.9841,0.0000,0.4000
1.1000,6.8432,3.1666,2.0041,0.0000,0.4000
1.1500,6.8432,3.1666,2.0241,0.0000,0.4000
1.2000,6.8432,3.1666,2.0441,0.0000,0.4000
1.2500,6.8432,3.1666,2.0641,0.0000,0.4000
1.3000,6.8432,3.1666,2.0841,0.0000,0.4000
1.3500,6.8432,3.1666,2.1041,0.0000,0.4000
1.4000,6.8432,3.1666,2.1241,0.0000,0.4000
1.4500,6.8432,3.1666,2.1441,0.0000,0.4000
1.5000,6.8432,3.1666,2.1641,0.0000,0.4000
1.5500,6.8432,3.1666,2.1841,0.0000,0.4000
1.6000,6.8432,3.1666,2.2041,0.0000,0.4000
1.6500,6.8432,3.1666,2.2241,0.0000,0.4000
1.7000,6.8432,3.1666,2.2441,0.0000,0.4000
1.7500,6.8432,3.1666,2.2641,0.0000,0.4000
1.8000,6.8432,3.1666,2.2841,0.0000,0.4000
1.8500,6.8432,3.1666,2.3041,0.0000,0.4000
1.9000,6.8432,3.1666,2.3241,0.0000,0.4000
1.9500,6.8432,3.1666,2.3441,0.0000,0.4000
2.0000,6.8432,3.1666,2.3641,0.0000,0.4000
2.0500,6.8432,3.1666,2.3841,0.0000,0.4000
2.1000,6.8432,3.1666,2.4041,0.0000,0.4000
2.1500,6.8432,3.1666,2.4241,0.0000,0.4000
2.2000,6.8432,3.1666,2.4441,0.0000,0.4000
2.2500,6.8432,3.1666,2.4641,0.0000,0.4000
2.3000,6.8432,3.1666,2.4841,0.0000,0.4000
2.3500,6.8432,3.1666,2.5041,0.0000,0.4000
2.4000,6.8432,3.1666,2.5241,0.0000,0.4000
2.4500,6.8432,3.1666,2.5441,0.0000,0.4000
2.5000,6.8432,3.1666,2.5641,0.0000,0.4000
2.5500,6.8432,3.1666,2.5841,0.0000,0.4000
2.6000,6.8432,3.1666,2.6041,0.0000,0.4000
2.6500,6.8432,3.1666,2.6241,0.0000,0.4000
2.7000,6.8432,3.1666,2.6441,0.0000,0.4000
2.7500,6.8432,3.1666,2.6641,0.0000,0.4000
2.8000,6.8432,3.1666,2.6841,0.0000,0.4000
2.8500,6.8432,3.1666,2.7041,0.0000,0.4000
2.9000,6.8432,3.1666,2.7241,0.0000,0.4000
2.9500,6.8432,3.1666,2.7441,0.0000,0.4000
3.0000,6.8432,3.1666,2.7641,0.0000,0.4000
3.0500,6.8432,3.1666,2.7841,0.0000,0.4000
3.1000,6.8432,3.1666,2.8041,0.0000,0.4000
3.1500,6.8432,3.1666,2.8241,0.0000,0.4000
3.2000,6.8432,3.1666,2.8441,0.0000,0.4000
3.2500,6.8432,3.1666,2.8641,0.0000,0.4000
3.3000,6.8432,3.1666,2.8841,0.0000,0.4000
3.3500,6.8432,3.1666,2.9041,0.0000,0.4000
3.4000,6.8432,3.1666,2.9241,0.0000,0.4000
3.4500,6.8432,3.1666,2.9441,0.0000,0.4000
3.5000,6.8432,3.1666,2.9641,0.0000,0.4000
3.5500,6.8432,3.1666,2.9841,0.0000,0.4000
3.6000,6.8432,3.1666,3.0041,0.0000,0.4000
3.6500,6.8432,3.1666,3.0241,0.0000,0.4000
3.7000,6.8432,3.1666,3.0441,0.0000,0.4000
3.7500,6.8432,3.1666,3.0641,0.0000,0.4000
3.8000,6.8432,3.1666,3.0841,0.0000,0.4000
3.8500,6.8432,3.1666,3.1041,0.0000,0.4000
3.9000,6.8432,3.1666,3.1241,0.0000,0.4000
3.9500,6.8432,3.1666,-3.1391,0.0000,0.4000
4.0000,6.8432,3.1666,-3.1191,0.0000,0.4000
4.0500,6.8432,3.1666,-3.0991,0.0000,0.4000
4.1000,6.8432,3.1666,-3.0791,0.0000,0.4000
4.1500,6.8432,3.1666,-3.0591,0.0000,0.4000
4.2000,6.8432,3.1666,-3.0391,0.0000,0.4000
4.2500,6.8432,3.1666,-3.0191,0.0000,0.4000
4.3000,6.8432,3.1666,-2.9991,0.0000,0.4000
4.3500,6.8432,3.1666,-2.9791,0.0000,0.4000
4.4000,6.8432,3.1666,-2.9591,0.0000,0.4000
4.4500,6.8432,3.1666,-2.9391,0.0000,0.4000
4.5000,6.8432,3.1666,-2.9191,0.0000,0.4000
4.5500,6.8432,3.1666,-2.8991,0.0000,0.4000
4.6000,6.8432,3.1666,-2.8791,0.0000,0.4000
4.6500,6.8432,3.1666,-2.8591,0.0000,0.4000
4.7000,6.8432,3.1666,-2.8391,0.0000,0.4000
4.7500,6.8432,3.1666,-2.8191,0.0000,0.4000
4.8000,6.8432,3.1666,-2.7991,0.0000,0.4000
4.8500,6.8432,3.1666,-2.7791,0.0000,0.4000
4.9000,6.8432,3.1666,-2.7591,0.0000,0.4000
4.9500,6.8432,3.1666,-2.7391,0.0000,0.4000
5.0000,6.8432,3.1666,-2.7191,0.0000,0.4000
5.0500,6.8432,3.1666,-2.6991,0.0000,-0.1250
5.0500,6.8432,3.1666,-2.6991,0.0000,-0.2500
5.1000,6.8432,3.1666,-2.7054,0.0000,-0.3750
5.1500,6.8432,3.1666,-2.7179,0.0000,-0.4000
5.2000,6.8432,3.1666,-2.7366,0.0000,-0.4000
5.2500,6.8432,3.1666,-2.7566,0.0000,-0.4000
5.3000,6.8432,3.1666,-2.7766,0.0000,-0.4000
5.3500,6.8432,3.1666,-2.7966,0.0000,-0.4000
5.4000,6.8432,3.1666,-2.8166,0.0000,-0.4000
5.4500,6.8432,3.1666,-2.8366,0.0000,-0.4000
5.5000,6.8432,3.1666,-2.8566,0.0000,-0.4000
5.5500,6.8432,3.1666,-2.8766,0.0000,-0.4000
5.6000,6.8432,3.1666,-2.8966,0.0000,-0.4000
5.6500,6.8432,3.1666,-2.9166,0.0000,-0.4000
5.7000,6.8432,3.1666,-2.9366,0.0000,-0.4000
5.7500,6.8432,3.1666,-2.9566,0.0000,-0.4000
5.8000,6.8432,3.1666,-2.9766,0.0000,-0.4000
5.8500,6.8432,3.1666,-2.9966,0.0000,-0.4000
5.9000,6.8432,3.1666,-3.0166,0.0000,-0.4000
5.9500,6.8432,3.1666,-3.0366,0.0000,-0.4000
6.0000,6.8432,3.1666,-3.0566,0.0000,-0.4000
6.0500,6.8432,3.1666,-3.0766,0.0000,-0.4000
6.1000,6.8432,3.1666,-3.0966,0.0000,-0.4000
6.1500,6.8432,3.1666,-3.1166,0.0000,-0.4000
6.2000,6.8432,3.1666,-3.1366,0.0000,-0.4000
6.2500,6.8432,3.1666,3.1266,0.0000,-0.4000
6.3000,6.8432,3.1666,3.1066,0.0000,-0.4000
6.3500,6.8432,3.1666,3.0866,0.0000,-0.4000
6.4000,6.8432,3.1666,3.0666,0.0000,-0.4000
6.4500,6.8432,3.1666,3.0466,0.0000,-0.4000
6.5000,6.8432,3.1666,3.0266,0.0000,-0.4000
6.5500,6.8432,3.1666,3.0066,0.0000,-0.4000
6.6000,6.8432,3.1666,2.9866,0.0000,-0.4000
6.6500,6.8432,3.1666,2.9666,0.0000,-0.4000
6.7000,6.8432,3.1666,2.9466,0.0000,-0.4000
6.7500,6.8432,3.1666,2.9266,0.0000,-0.4000
6.8000,6.8432,3.1666,2.9066,0.0000,-0.4000
6.8500,6.8432,3.1666,2.8866,0.0000,-0.4000
6.9000,6.8432,3.1666,2.8666,0.0000,-0.4000
6.9500,6.8432,3.1666,2.8466,0.0000,-0.4000
7.0000,6.8432,3.1666,2.8266,0.0000,-0.4000
7.0500,6.8432,3.1666,2.8066,0.0000,-0.4000
7.1000,6.8432,3.1666,2.7866,0.0000,-0.4000
7.1500,6.8432,3.1666,2.7666,0.0000,-0.4000
7.2000,6.8432,3.1666,2.7466,0.0000,-0.4000
7.2500,6.8432,3.1666,2.7266,0.0000,-0.4000
7.3000,6.8432,3.1666,2.7066,0.0000,-0.4000
7.3500,6.8432,3.1666,2.6866,0.0000,-0.4000
7.4000,6.8432,3.1666,2.6666,0.0000,-0.4000
7.4500,6.8432,3.1666,2.6466,0.0000,-0.4000
7.5000,6.8432,3.1666,2.6266,0.0000,-0.4000
7.5500,6.8432,3.1666,2.6066,0.0000,-0.4000
7.6000,6.8432,3.1666,2.5866,0.0000,-0.4000
7.6500,6.8432,3.1666,2.5666,0.0000,-0.4000
7.7000,6.8432,3.1666,2.5466,0.0000,-0.4000
7.7500,6.8432,3.1666,2.5266,0.0000,-0.4000
7.8000,6.8432,3.1666,2.5066,0.0000,-0.4000
7.8500,6.8432,3.1666,2.4866,0.0000,-0.4000
7.9000,6.8432,3.1666,2.4666,0.0000,-0.4000
7.9500,6.8432,3.1666,2.4466,0.0000,-0.4000
8.0000,6.8432,3.1666,2.4266,0.0000,-0.4000
8.0500,6.8432,3.1666,2.4066,0.0000,-0.4000
8.1000,6.8432,3.1666,2.3866,0.0000,-0.4000
8.1500,6.8432,3.1666,2.3666,0.0000,-0.4000
8.2000,6.8432,3.1666,2.3466,0.0000,-0.4000
8.2500,6.8432,3.1666,2.3266,0.0000,-0.4000
8.3000,6.8432,3.1666,2.3066,0.0000,-0.4000
8.3500,6.8432,3.1666,2.2866,0.1250,-0.4000
