time,xc,yc,theta_c,sx,sy
0.000000,3.135000,7.583000,-1.570000,1.000000,1.000000
0.839429,3.351529,7.335001,-1.185339,1.399997,0.942761
4.339506,3.630246,5.848424,-0.842839,2.195747,1.480406
9.915433,4.400881,4.374940,-0.812133,1.824745,1.607231
15.994318,3.883929,2.922334,-1.450012,1.759566,1.228612
20.149345,3.191160,2.023958,-1.497952,1.079712,1.269872
21.422906,3.135000,1.750000,-1.570000,1.000000,1.000000
