time,x,y,theta
0.000000,2.565768,7.874547,-1.570000
0.839429,2.700756,7.512116,-0.971081
4.339506,2.574810,5.766616,-1.294705
9.915433,3.370608,4.132499,-0.954958
15.994318,3.128034,3.348151,-3.183824
20.149345,2.447574,2.285810,-5.375339
21.422906,2.565768,2.041547,-5.375339
