time,x,y,theta,v,omega
0.0000,16.9204,10.8368,1.5542,0.0000,-0.1250
0.0500,16.9204,10.8368,1.5480,0.0000,-0.2500
0.1000,16.9204,10.8368,1.5355,0.0000,-0.3750
0.1500,16.9204,10.8368,1.5167,0.0000,-0.4000
0.2000,16.9204,10.8368,1.4967,0.0000,-0.4000
0.2500,16.9204,10.8368,1.4767,0.0000,-0.4000
0.3000,16.9204,10.8368,1.4567,0.0000,-0.4000
0.3500,16.9204,10.8368,1.4367,0.0000,-0.4000
0.4000,16.9204,10.8368,1.4167,0.0000,-0.4000
0.4500,16.9204,10.8368,1.3967,0.0000,-0.4000
0.5000,16.9204,10.8368,1.3767,0.0000,-0.4000
0.5500,16.9204,10.8368,1.3567,0.0000,-0.4000
0.6000,16.9204,10.8368,1.3367,0.0000,-0.4000
0.6500,16.9204,10.8368,1.3167,0.0000,-0.4000
0.7000,16.9204,10.8368,1.2967,0.0000,-0.4000
0.7500,16.9204,10.8368,1.2767,0.0000,-0.4000
0.8000,16.9204,10.8368,1.2567,0.0000,-0.4000
0.8500,16.9204,10.8368,1.2367,0.0000,-0.4000
0.9000,16.9204,10.8368,1.2167,0.0000,-0.4000
0.9500,16.9204,10.8368,1.1967,0.0000,-0.4000
1.0000,16.9204,10.8368,1.1767,0.0000,-0.4000
1.0500,16.9204,10.8368,1.1567,0.0000,-0.4000
1.1000,16.9204,10.8368,1.1367,0.0000,-0.4000
1.1500,16.9204,10.8368,1.1167,0.0000,-0.4000
1.2000,16.9204,10.8368,1.0967,0.0000,-0.4000
1.2500,16.9204,10.8368,1.0767,0.0000,-0.4000
1.3000,16.9204,10.8368,1.0567,0.0000,-0.4000
1.3500,16.9204,10.8368,1.0367,0.0000,-0.4000
1.4000,16.9204,10.8368,1.0167,0.0000,-0.4000
1.4500,16.9204,10.8368,0.9967,0.0000,-0.4000
1.5000,16.9204,10.8368,0.9767,0.0000,-0.4000
1.5500,16.9204,10.8368,0.9567,0.0000,-0.4000
1.6000,16.9204,10.8368,0.9367,0.0000,-0.4000
1.6500,16.9204,10.8368,0.9167,0.0000,-0.4000
1.7000,16.9204,10.8368,0.8967,0.0000,-0.4000
1.7500,16.9204,10.8368,0.8767,0.0000,-0.4000
