time,x,y,theta,v,omega
0.0000,5.8484,9.7942,0.0166,0.0000,0.1250
0.0500,5.8484,9.7942,0.0228,0.0000,0.2500
0.1000,5.8484,9.7942,0.0353,0.0000,0.3750
0.1500,5.8484,9.7942,0.0541,0.0000,0.4000
0.2000,5.8484,9.7942,0.0741,0.0000,0.4000
0.2500,5.8484,9.7942,0.0941,0.0000,0.4000
0.3000,5.8484,9.7942,0.1141,0.0000,0.4000
0.3500,5.8484,9.7942,0.1341,0.0000,0.4000
0.4000,5.8484,9.7942,0.1541,0.0000,0.4000
0.4500,5.8484,9.7942,0.1741,0.0000,0.4000
0.5000,5.8484,9.7942,0.1941,0.0000,0.4000
0.5500,5.8484,9.7942,0.2141,0.0000,0.4000
0.6000,5.8484,9.7942,0.2341,0.0000,0.4000
0.6500,5.8484,9.7942,0.2541,0.0000,0.4000
0.7000,5.8484,9.7942,0.2741,0.0000,0.4000
0.7500,5.8484,9.7942,0.2941,0.0000,0.4000
0.8000,5.8484,9.7942,0.3141,0.0000,0.4000
0.8500,5.8484,9.7942,0.3341,0.0000,0.4000
0.9000,5.8484,9.7942,0.3541,0.0000,0.4000
0.9500,5.8484,9.7942,0.3741,0.0000,0.4000
1.0000,5.8484,9.7942,0.3941,0.0000,0.4000
1.0500,5.8484,9.7942,0.4141,0.0000,0.4000
1.1000,5.8484,9.7942,0.4341,0.0000,0.4000
1.1500,5.8484,9.7942,0.4541,0.0000,0.4000
1.2000,5.8484,9.7942,0.4741,0.0000,0.4000
1.2500,5.8484,9.7942,0.4941,0.0000,0.4000
1.3000,5.8484,9.7942,0.5141,0.0000,0.4000
1.3500,5.8484,9.7942,0.5341,0.0000,0.4000
1.4000,5.8484,9.7942,0.5541,0.0000,0.4000
1.4500,5.8484,9.7942,0.5741,0.0000,0.4000
1.5000,5.8484,9.7942,0.5941,0.0000,0.4000
1.5500,5.8484,9.7942,0.6141,0.0000,0.4000
1.6000,5.8484,9.7942,0.6341,0.0000,0.4000
1.6500,5.8484,9.7942,0.6541,0.0000,0.4000
1.7000,5.8484,9.7942,0.6741,0.0000,0.4000
1.7500,5.8484,9.7942,0.6941,0.0000,0.4000
1.8000,5.8484,9.7942,0.7141,0.0000,0.4000
1.8500,5.8484,9.7942,0.7341,0.0000,0.4000
1.9000,5.8484,9.7942,0.7541,0.0000,0.4000
1.9500,5.8484,9.7942,0.7741,0.0000,0.4000
2.0000,5.8484,9.7942,0.7941,0.0000,0.4000
2.0500,5.8484,9.7942,0.8141,0.0000,0.4000
2.1000,5.8484,9.7942,0.8341,0.0000,0.4000
2.1500,5.8484,9.7942,0.8541,0.0000,0.4000
2.2000,5.8484,9.7942,0.8741,0.0000,0.4000
2.2500,5.8484,9.7942,0.8941,0.0000,0.4000
2.3000,5.8484,9.7942,0.9141,0.0000,0.4000
2.3500,5.8484,9.7942,0.9341,0.0000,0.4000
2.4000,5.8484,9.7942,0.9541,0.0000,0.4000
2.4500,5.8484,9.7942,0.9741,0.0000,0.4000
2.5000,5.8484,9.7942,0.9941,0.0000,0.4000
2.5500,5.8484,9.7942,1.0141,0.0000,0.4000
2.6000,5.8484,9.7942,1.0341,0.0000,0.4000
2.6500,5.8484,9.7942,1.0541,0.0000,0.4000
2.7000,5.8484,9.7942,1.0741,0.0000,0.4000
2.7500,5.8484,9.7942,1.0941,0.0000,0.4000
2.8000,5.8484,9.7942,1.1141,0.0000,0.4000
2.8500,5.8484,9.7942,1.1341,0.0000,0.4000
2.9000,5.8484,9.7942,1.1541,0.0000,0.4000
2.9500,5.8484,9.7942,1.1741,0.0000,0.4000
3.0000,5.8484,9.7942,1.1941,0.0000,0.4000
3.0500,5.8484,9.7942,1.2141,0.0000,0.4000
3.1000,5.8484,9.7942,1.2341,0.0000,0.4000
3.1500,5.8484,9.7942,1.2541,0.0000,0.4000
3.2000,5.8484,9.7942,1.2741,0.0000,0.4000
3.2500,5.8484,9.7942,1.2941,0.0000,0.4000
3.3000,5.8484,9.7942,1.3141,0.0000,0.4000
3.3500,5.8484,9.7942,1.3341,0.0000,0.4000
3.4000,5.8484,9.7942,1.3541,0.0000,0.4000
3.4500,5.8484,9.7942,1.3741,0.0000,0.4000
3.5000,5.8484,9.7942,1.3941,0.0000,0.4000
3.5500,5.8484,9.7942,1.4141,0.0000,0.4000
3.6000,5.8484,9.7942,1.4341,0.0000,0.4000
3.6500,5.8484,9.7942,1.4541,0.0000,0.4000
3.7000,5.8484,9.7942,1.4741,0.0000,0.4000
3.7500,5.8484,9.7942,1.4941,0.0000,0.4000
3.8000,5.8484,9.7942,1.5141,0.0000,0.4000
3.8500,5.8484,9.7942,1.5341,0.0000,0.4000
3.9000,5.8484,9.7942,1.5541,0.0000,0.4000
3.9500,5.8484,9.7942,1.5741,0.0000,0.4000
4.0000,5.8484,9.7942,1.5941,0.0000,0.4000
4.0500,5.8484,9.7942,1.6141,0.0000,0.4000
4.1000,5.8484,9.7942,1.6341,0.0000,0.4000
4.1500,5.8484,9.7942,1.6541,0.0000,0.4000
4.2000,5.8484,9.7942,1.6741,0.0000,0.4000
4.2500,5.8484,9.7942,1.6941,0.0000,0.4000
4.3000,5.8484,9.7942,1.7141,0.0000,0.4000
4.3500,5.8484,9.7942,1.7341,0.0000,0.4000
4.4000,5.8484,9.7942,1.7541,0.0000,0.4000
4.4500,5.8484,9.7942,1.7741,0.0000,0.4000
4.5000,5.8484,9.7942,1.7941,0.0000,0.4000
