time,x,y,vx,vy
0.000000,19.000000,15.000000,nan,nan
1.200000,18.764800,14.813772,nan,nan
2.400000,18.615724,14.553433,nan,nan
3.600000,18.466649,14.293093,nan,nan
4.800000,18.317574,14.032754,nan,nan
6.000000,18.168498,13.772415,nan,nan
7.200000,18.019423,13.512076,nan,nan
8.400000,17.870347,13.251736,nan,nan
9.600000,17.721272,12.991397,nan,nan
10.800000,17.572197,12.731058,nan,nan
12.000000,17.423121,12.470719,nan,nan
13.200000,17.274046,12.210379,nan,nan
14.400000,17.124970,11.950040,nan,nan
15.600000,16.975895,11.689701,nan,nan
16.800000,16.826820,11.429362,nan,nan
18.000000,16.677744,11.169023,nan,nan
19.200000,16.528669,10.908683,nan,nan
20.400000,16.379593,10.648344,nan,nan
21.600000,16.230518,10.388005,nan,nan
22.800000,16.081442,10.127666,nan,nan
24.000000,15.932367,9.867326,nan,nan
25.200000,15.783292,9.606987,nan,nan
26.400000,15.634216,9.346648,nan,nan
27.600000,15.485141,9.086309,nan,nan
28.800000,15.336065,8.825969,nan,nan
30.000000,15.186990,8.565630,nan,nan
31.200000,15.037915,8.305291,nan,nan
32.400000,14.888839,8.044952,nan,nan
33.600000,14.739764,7.784612,nan,nan
34.800000,14.590688,7.524273,nan,nan
36.000000,14.441613,7.263934,nan,nan
37.200000,14.292538,7.003595,nan,nan
38.400000,14.143462,6.743255,nan,nan
39.600000,13.994387,6.482916,nan,nan
40.800000,13.845311,6.222577,nan,nan
42.000000,13.696236,5.962238,nan,nan
43.200000,13.547161,5.701898,nan,nan
44.400000,13.398085,5.441559,nan,nan
45.600000,13.249010,5.181220,nan,nan
46.800000,13.099934,4.920881,nan,nan
48.000000,12.950859,4.660541,nan,nan
49.200000,12.801783,4.400202,nan,nan
50.400000,12.652708,4.139863,nan,nan
51.600000,12.503633,3.879524,nan,nan
52.800000,12.354557,3.619184,nan,nan
54.000000,12.205482,3.358845,nan,nan
55.200000,12.056406,3.098506,nan,nan
55.654050,12.000000,3.000000,nan,nan
