time,x,y,theta
0.000000,5.000000,4.500000,0.793619
4.954082,5.271534,5.708388,1.547891
5.762849,5.291830,5.907173,1.422587
6.585403,5.328894,6.103666,1.361784
7.415928,5.373622,6.298594,1.335451
8.249966,5.421183,6.492857,1.327858
9.084952,5.468944,6.687073,1.330728
16.981006,5.735693,8.594920,1.951390
17.796406,5.672902,8.784899,1.852590
18.618227,5.626228,8.979482,1.777892
19.446643,5.591963,9.176637,1.721426
20.247123,5.567185,9.375217,1.678743
21.047585,5.549743,9.574571,1.646938
21.847606,5.537744,9.774216,1.623387
22.647292,5.529675,9.973974,1.606440
24.695492,5.499405,10.485129,1.606440
