time,x,y,theta
0.000000,7.000000,6.000000,0.793619
4.954082,7.260442,6.800206,0.000000
5.762849,7.290150,7.000203,0.000000
6.585403,7.337984,7.200201,0.000000
7.415928,7.393766,7.400199,0.000000
8.249966,7.452733,7.600196,0.000000
9.084952,7.512534,7.800194,0.000000
16.981006,7.941640,9.400320,0.000000
17.796406,7.981469,9.600241,0.000000
18.618227,8.028814,9.800167,0.000000
19.446643,8.082907,10.000082,0.000000
20.247123,8.139075,10.185472,0.000000
21.047585,8.158888,10.230588,0.000000
21.847606,8.153309,10.226177,0.000000
22.647292,8.125572,10.209626,0.000000
24.695492,7.971289,10.111242,0.000000
