time,x,y,theta
0.000000,5.055818,7.292495,0.793619
4.954082,5.392890,8.471424,1.468718
5.762849,5.434025,8.666785,1.297886
6.585403,5.497469,8.856371,1.219026
7.415928,5.570392,9.042580,1.185093
8.249966,5.647342,9.227171,1.170443
9.084952,5.725996,9.411045,1.164331
16.981006,6.409234,11.263048,1.152247
17.796406,6.493827,11.444100,1.122647
18.618227,6.583013,11.622956,1.099582
19.446643,6.675717,11.800037,1.081850
20.247123,6.771117,11.975672,1.068084
21.047585,6.869865,12.149520,1.048256
21.847606,6.973182,12.320735,1.019457
22.647292,7.081285,12.485984,0.979092
24.695492,7.529306,12.403629,0.979092
