time,x,y,vx,vy
0.0000,6.0003,8.0209,0.0000,0.0000
0.0500,6.0033,8.0214,0.1231,0.0216
0.1000,6.0126,8.0230,0.2462,0.0432
0.1500,6.0249,8.0252,0.2462,0.0432
0.2000,6.0372,8.0274,0.2462,0.0432
0.2500,6.0495,8.0295,0.2462,0.0432
0.3000,6.0618,8.0317,0.2462,0.0432
0.3500,6.0741,8.0338,0.2462,0.0432
0.4000,6.0865,8.0360,0.2462,0.0432
0.4500,6.0988,8.0382,0.2462,0.0432
0.5000,6.1111,8.0403,0.2462,0.0432
0.5500,6.1234,8.0425,0.2462,0.0432
0.6000,6.1357,8.0446,0.2462,0.0432
0.6500,6.1480,8.0468,0.2462,0.0432
0.7000,6.1603,8.0490,0.2462,0.0432
0.7500,6.1726,8.0511,0.2462,0.0432
0.8000,6.1849,8.0533,0.2462,0.0432
0.8500,6.1973,8.0555,0.2462,0.0432
0.9000,6.2096,8.0576,0.2462,0.0432
0.9500,6.2219,8.0598,0.2462,0.0432
1.0000,6.2342,8.0619,0.2462,0.0432
1.0500,6.2465,8.0641,0.2462,0.0432
1.1000,6.2588,8.0663,0.2462,0.0432
1.1500,6.2711,8.0684,0.2462,0.0432
1.2000,6.2834,8.0706,0.2462,0.0432
1.2500,6.2927,8.0722,0.1231,0.0216
1.3000,6.2958,8.0728,0.0000,0.0000
1.3000,6.2958,8.0728,0.1080,0.0629
1.3500,6.2985,8.0743,0.2161,0.1257
1.4000,6.3066,8.0790,0.2161,0.1257
1.4500,6.3174,8.0853,0.2161,0.1257
1.5000,6.3282,8.0916,0.2161,0.1257
1.5500,6.3390,8.0979,0.2161,0.1257
1.6000,6.3498,8.1042,0.2161,0.1257
1.6500,6.3606,8.1105,0.2161,0.1257
1.7000,6.3714,8.1168,0.2161,0.1257
1.7500,6.3822,8.1230,0.2161,0.1257
1.8000,6.3930,8.1293,0.2161,0.1257
1.8500,6.4038,8.1356,0.2161,0.1257
1.9000,6.4146,8.1419,0.2161,0.1257
1.9500,6.4254,8.1482,0.2161,0.1257
2.0000,6.4362,8.1545,0.2161,0.1257
2.0500,6.4470,8.1608,0.2161,0.1257
2.1000,6.4578,8.1671,0.2161,0.1257
2.1500,6.4686,8.1733,0.2161,0.1257
2.2000,6.4794,8.1796,0.2161,0.1257
2.2500,6.4902,8.1859,0.2161,0.1257
2.3000,6.5010,8.1922,0.2161,0.1257
2.3500,6.5118,8.1985,0.2161,0.1257
2.4000,6.5226,8.2048,0.2161,0.1257
2.4500,6.5334,8.2111,0.2161,0.1257
2.5000,6.5442,8.2174,0.1080,0.0629
2.5500,6.5523,8.2221,0.0000,0.0000
2.6000,6.5550,8.2236,0.1080,0.0629
2.6000,6.5550,8.2236,0.2161,0.1257
2.6500,6.5577,8.2252,0.2161,0.1257
2.7000,6.5658,8.2299,0.2161,0.1257
2.7500,6.5767,8.2362,0.2161,0.1257
2.8000,6.5875,8.2425,0.2161,0.1257
2.8500,6.5983,8.2488,0.2161,0.1257
2.9000,6.6091,8.2551,0.2161,0.1257
2.9500,6.6199,8.2614,0.2161,0.1257
3.0000,6.6307,8.2676,0.2161,0.1257
3.0500,6.6415,8.2739,0.2161,0.1257
3.1000,6.6523,8.2802,0.2161,0.1257
3.1500,6.6631,8.2865,0.2161,0.1257
3.2000,6.6739,8.2928,0.2161,0.1257
3.2500,6.6847,8.2991,0.2161,0.1257
3.3000,6.6955,8.3054,0.2161,0.1257
3.3500,6.7063,8.3117,0.2161,0.1257
3.4000,6.7171,8.3179,0.2161,0.1257
3.4500,6.7279,8.3242,0.2161,0.1257
3.5000,6.7387,8.3305,0.2161,0.1257
3.5500,6.7495,8.3368,0.2161,0.1257
3.6000,6.7603,8.3431,0.2161,0.1257
3.6500,6.7711,8.3494,0.2161,0.1257
3.7000,6.7819,8.3557,0.2161,0.1257
3.7500,6.7927,8.3620,0.1080,0.0629
3.8000,6.8035,8.3682,0.0000,0.0000
3.8500,6.8116,8.3730,0.1080,0.0629
3.9000,6.8143,8.3745,0.2161,0.1257
3.9000,6.8143,8.3745,0.2161,0.1257
3.9500,6.8170,8.3761,0.2161,0.1257
4.0000,6.8251,8.3808,0.2161,0.1257
4.0500,6.8359,8.3871,0.2161,0.1257
4.1000,6.8467,8.3934,0.2161,0.1257
4.1500,6.8576,8.3997,0.2161,0.1257
4.2000,6.8684,8.4060,0.2161,0.1257
4.2500,6.8792,8.4122,0.2161,0.1257
4.3000,6.8900,8.4185,0.2161,0.1257
4.3500,6.9008,8.4248,0.2161,0.1257
4.4000,6.9116,8.4311,0.2161,0.1257
4.4500,6.9224,8.4374,0.2161,0.1257
4.5000,6.9332,8.4437,0.2161,0.1257
4.5500,6.9440,8.4500,0.2161,0.1257
4.6000,6.9548,8.4563,0.2161,0.1257
4.6500,6.9656,8.4625,0.2161,0.1257
4.7000,6.9764,8.4688,0.2161,0.1257
4.7500,6.9872,8.4751,0.2161,0.1257
4.8000,6.9980,8.4814,0.2161,0.1257
4.8500,7.0088,8.4877,0.2161,0.1257
4.9000,7.0196,8.4940,0.2161,0.1257
4.9500,7.0304,8.5003,0.2161,0.1257
5.0000,7.0412,8.5066,0.1080,0.0629
5.0500,7.0520,8.5128,0.0000,0.0000
5.1000,7.0628,8.5191,0.1080,0.0629
5.1500,7.0709,8.5238,0.2161,0.1257
5.2000,7.0736,8.5254,0.2161,0.1257
5.2000,7.0736,8.5254,0.2161,0.1257
5.2500,7.0763,8.5270,0.2161,0.1257
5.3000,7.0844,8.5317,0.2161,0.1257
5.3500,7.0952,8.5380,0.2161,0.1257
5.4000,7.1060,8.5443,0.2161,0.1257
5.4500,7.1168,8.5506,0.2161,0.1257
5.5000,7.1277,8.5568,0.2161,0.1257
5.5500,7.1385,8.5631,0.2161,0.1257
5.6000,7.1493,8.5694,0.2161,0.1257
5.6500,7.1601,8.5757,0.2161,0.1257
5.7000,7.1709,8.5820,0.2161,0.1257
5.7500,7.1817,8.5883,0.2161,0.1257
5.8000,7.1925,8.5946,0.2161,0.1257
5.8500,7.2033,8.6009,0.2161,0.1257
5.9000,7.2141,8.6071,0.2161,0.1257
5.9500,7.2249,8.6134,0.2161,0.1257
6.0000,7.2357,8.6197,0.2161,0.1257
6.0500,7.2465,8.6260,0.2161,0.1257
6.1000,7.2573,8.6323,0.2161,0.1257
6.1500,7.2681,8.6386,0.2161,0.1257
6.2000,7.2789,8.6449,0.2161,0.1257
6.2500,7.2897,8.6512,0.1080,0.0629
6.3000,7.3005,8.6574,0.0000,0.0000
6.3500,7.3113,8.6637,0.1080,0.0629
6.4000,7.3221,8.6700,0.2161,0.1257
6.4500,7.3302,8.6747,0.2161,0.1257
6.5000,7.3329,8.6763,0.2161,0.1257
6.5000,7.3329,8.6763,0.2161,0.1257
6.5500,7.3356,8.6779,0.2161,0.1257
6.6000,7.3437,8.6826,0.2161,0.1257
6.6500,7.3545,8.6889,0.2161,0.1257
6.7000,7.3653,8.6952,0.2161,0.1257
6.7500,7.3761,8.7014,0.2161,0.1257
6.8000,7.3869,8.7077,0.2161,0.1257
6.8500,7.3977,8.7140,0.2161,0.1257
6.9000,7.4086,8.7203,0.2161,0.1257
6.9500,7.4194,8.7266,0.2161,0.1257
7.0000,7.4302,8.7329,0.2161,0.1257
7.0500,7.4410,8.7392,0.2161,0.1257
7.1000,7.4518,8.7455,0.2161,0.1257
7.1500,7.4626,8.7517,0.2161,0.1257
7.2000,7.4734,8.7580,0.2161,0.1257
7.2500,7.4842,8.7643,0.2161,0.1257
7.3000,7.4950,8.7706,0.2161,0.1257
7.3500,7.5058,8.7769,0.2161,0.1257
7.4000,7.5166,8.7832,0.2161,0.1257
7.4500,7.5274,8.7895,0.2161,0.1257
7.5000,7.5382,8.7958,0.1080,0.0629
7.5500,7.5490,8.8020,0.0000,0.0000
7.6000,7.5598,8.8083,0.1080,0.0629
7.6500,7.5706,8.8146,0.2161,0.1257
7.7000,7.5814,8.8209,0.2161,0.1257
7.7500,7.5895,8.8256,0.2161,0.1257
7.8000,7.5922,8.8272,0.2161,0.1257
7.8000,7.5922,8.8272,0.2161,0.1257
7.8500,7.5949,8.8288,0.2161,0.1257
7.9000,7.6030,8.8335,0.2161,0.1257
7.9500,7.6138,8.8398,0.2161,0.1257
8.0000,7.6246,8.8460,0.2161,0.1257
8.0500,7.6354,8.8523,0.2161,0.1257
8.1000,7.6462,8.8586,0.2161,0.1257
8.1500,7.6570,8.8649,0.2161,0.1257
8.2000,7.6678,8.8712,0.2161,0.1257
8.2500,7.6787,8.8775,0.2161,0.1257
8.3000,7.6895,8.8838,0.2161,0.1257
