time,x,y,vx,vy
0.0000,12.0000,10.0000,-0.0000,-0.0000
0.0500,11.9984,9.9973,-0.0644,-0.1071
0.1000,11.9936,9.9893,-0.1288,-0.2143
0.1500,11.9871,9.9786,-0.1288,-0.2143
0.2000,11.9807,9.9679,-0.1288,-0.2143
0.2500,11.9742,9.9571,-0.1288,-0.2143
0.3000,11.9678,9.9464,-0.1288,-0.2143
0.3500,11.9614,9.9357,-0.1288,-0.2143
0.4000,11.9549,9.9250,-0.1288,-0.2143
0.4500,11.9485,9.9143,-0.1288,-0.2143
0.5000,11.9421,9.9036,-0.1288,-0.2143
0.5500,11.9356,9.8929,-0.1288,-0.2143
0.6000,11.9292,9.8821,-0.1288,-0.2143
0.6500,11.9227,9.8714,-0.1288,-0.2143
0.7000,11.9163,9.8607,-0.1288,-0.2143
0.7500,11.9099,9.8500,-0.1288,-0.2143
0.8000,11.9034,9.8393,-0.1288,-0.2143
0.8500,11.8970,9.8286,-0.1288,-0.2143
0.9000,11.8905,9.8179,-0.1288,-0.2143
0.9500,11.8841,9.8071,-0.1288,-0.2143
1.0000,11.8777,9.7964,-0.1288,-0.2143
1.0500,11.8712,9.7857,-0.1288,-0.2143
1.1000,11.8648,9.7750,-0.1288,-0.2143
1.1500,11.8584,9.7643,-0.1288,-0.2143
1.2000,11.8519,9.7536,-0.1288,-0.2143
1.2500,11.8471,9.7455,-0.0644,-0.1071
1.3000,11.8455,9.7429,-0.0000,-0.0000
1.3000,11.8455,9.7429,-0.0819,-0.0944
1.3500,11.8434,9.7405,-0.1638,-0.1889
1.4000,11.8373,9.7334,-0.1638,-0.1889
1.4500,11.8291,9.7240,-0.1638,-0.1889
1.5000,11.8209,9.7145,-0.1638,-0.1889
1.5500,11.8127,9.7051,-0.1638,-0.1889
1.6000,11.8045,9.6956,-0.1638,-0.1889
1.6500,11.7964,9.6862,-0.1638,-0.1889
1.7000,11.7882,9.6767,-0.1638,-0.1889
1.7500,11.7800,9.6673,-0.1638,-0.1889
1.8000,11.7718,9.6578,-0.1638,-0.1889
1.8500,11.7636,9.6484,-0.1638,-0.1889
1.9000,11.7554,9.6390,-0.1638,-0.1889
1.9500,11.7472,9.6295,-0.1638,-0.1889
2.0000,11.7390,9.6201,-0.1638,-0.1889
2.0500,11.7309,9.6106,-0.1638,-0.1889
2.1000,11.7227,9.6012,-0.1638,-0.1889
2.1500,11.7145,9.5917,-0.1638,-0.1889
2.2000,11.7063,9.5823,-0.1638,-0.1889
2.2500,11.6981,9.5728,-0.1638,-0.1889
2.3000,11.6899,9.5634,-0.1638,-0.1889
2.3500,11.6817,9.5540,-0.1638,-0.1889
2.4000,11.6735,9.5445,-0.1638,-0.1889
2.4500,11.6653,9.5351,-0.1638,-0.1889
2.5000,11.6572,9.5256,-0.0819,-0.0944
2.5500,11.6510,9.5185,-0.0000,-0.0000
2.6000,11.6490,9.5162,-0.0819,-0.0944
2.6000,11.6490,9.5162,-0.1638,-0.1889
2.6500,11.6469,9.5138,-0.1638,-0.1889
2.7000,11.6408,9.5067,-0.1638,-0.1889
2.7500,11.6326,9.4973,-0.1638,-0.1889
2.8000,11.6244,9.4878,-0.1638,-0.1889
2.8500,11.6162,9.4784,-0.1638,-0.1889
2.9000,11.6080,9.4690,-0.1638,-0.1889
2.9500,11.5998,9.4595,-0.1638,-0.1889
3.0000,11.5917,9.4501,-0.1638,-0.1889
3.0500,11.5835,9.4406,-0.1638,-0.1889
3.1000,11.5753,9.4312,-0.1638,-0.1889
3.1500,11.5671,9.4217,-0.1638,-0.1889
3.2000,11.5589,9.4123,-0.1638,-0.1889
3.2500,11.5507,9.4028,-0.1638,-0.1889
3.3000,11.5425,9.3934,-0.1638,-0.1889
3.3500,11.5343,9.3839,-0.1638,-0.1889
3.4000,11.5262,9.3745,-0.1638,-0.1889
3.4500,11.5180,9.3651,-0.1638,-0.1889
3.5000,11.5098,9.3556,-0.1638,-0.1889
3.5500,11.5016,9.3462,-0.1638,-0.1889
3.6000,11.4934,9.3367,-0.1638,-0.1889
3.6500,11.4852,9.3273,-0.1638,-0.1889
3.7000,11.4770,9.3178,-0.1638,-0.1889
3.7500,11.4688,9.3084,-0.0819,-0.0944
3.8000,11.4606,9.2989,-0.0000,-0.0000
3.8500,11.4545,9.2919,-0.0819,-0.0944
3.9000,11.4525,9.2895,-0.1638,-0.1889
3.9000,11.4525,9.2895,-0.1638,-0.1889
3.9500,11.4504,9.2871,-0.1638,-0.1889
4.0000,11.4443,9.2801,-0.1638,-0.1889
4.0500,11.4361,9.2706,-0.1638,-0.1889
4.1000,11.4279,9.2612,-0.1638,-0.1889
4.1500,11.4197,9.2517,-0.1638,-0.1889
4.2000,11.4115,9.2423,-0.1638,-0.1889
4.2500,11.4033,9.2328,-0.1638,-0.1889
4.3000,11.3951,9.2234,-0.1638,-0.1889
4.3500,11.3870,9.2139,-0.1638,-0.1889
4.4000,11.3788,9.2045,-0.1638,-0.1889
4.4500,11.3706,9.1950,-0.1638,-0.1889
4.5000,11.3624,9.1856,-0.1638,-0.1889
4.5500,11.3542,9.1762,-0.1638,-0.1889
4.6000,11.3460,9.1667,-0.1638,-0.1889
