time,x,y,theta,v,omega
0.000000,5.000000,4.500000,0.000000,nan,nan
1.179535,5.285461,4.573948,-1.412721,nan,nan
2.102648,5.502971,4.651072,0.430065,nan,nan
7.821996,6.853885,5.119542,2.258989,nan,nan
9.044094,7.098199,5.302998,0.556243,nan,nan
13.595478,8.156353,5.721331,-1.519878,nan,nan
14.169751,8.291920,5.768590,0.415099,nan,nan
15.394237,8.563537,5.909781,0.516461,nan,nan
16.619226,8.828336,6.063627,0.531796,nan,nan
17.844225,9.092067,6.219304,0.534057,nan,nan
23.235028,10.368665,6.651269,-1.427687,nan,nan
23.909083,10.524112,6.716331,0.476997,nan,nan
25.133739,10.788195,6.871240,0.560835,nan,nan
26.358732,11.046198,7.036232,0.573476,nan,nan
27.583731,11.303253,7.202701,0.575362,nan,nan
28.808731,11.560165,7.369390,0.575644,nan,nan
30.033731,11.817056,7.536111,0.575686,nan,nan
31.258731,12.073943,7.702838,0.575692,nan,nan
32.483731,12.330831,7.869566,0.575693,nan,nan
33.708731,12.587718,8.036293,0.575694,nan,nan
34.933731,12.844605,8.203021,0.575694,nan,nan
36.158731,13.101492,8.369748,0.575694,nan,nan
37.383731,13.358379,8.536476,0.575694,nan,nan
38.608731,13.615266,8.703204,0.575694,nan,nan
39.833731,13.872153,8.869931,0.575694,nan,nan
41.058731,14.129040,9.036659,0.575694,nan,nan
42.283731,14.385927,9.203386,0.575694,nan,nan
43.508731,14.642814,9.370114,0.575694,nan,nan
44.733731,14.899701,9.536842,0.575694,nan,nan
45.958731,15.156588,9.703569,0.575694,nan,nan
47.183731,15.413475,9.870297,0.575694,nan,nan
48.408731,15.670363,10.037024,0.575694,nan,nan
49.633731,15.927250,10.203752,0.575694,nan,nan
50.858731,16.184137,10.370480,0.575694,nan,nan
52.083731,16.441024,10.537207,0.575694,nan,nan
53.308731,16.697911,10.703935,0.575694,nan,nan
54.533731,16.954798,10.870662,0.575694,nan,nan
54.749284,17.000000,10.900000,0.575694,nan,nan
54.749284,17.000000,10.900000,1.570000,nan,nan
