time,x,y,vx,vy
0.0000,17.8977,8.5736,-0.0000,0.0000
0.0500,17.8946,8.5738,-0.1248,0.0075
0.1000,17.8852,8.5744,-0.2496,0.0150
0.1500,17.8727,8.5751,-0.2496,0.0150
0.2000,17.8602,8.5759,-0.2496,0.0150
0.2500,17.8478,8.5766,-0.2496,0.0150
0.3000,17.8353,8.5774,-0.2496,0.0150
0.3500,17.8228,8.5781,-0.2496,0.0150
0.4000,17.8103,8.5789,-0.2496,0.0150
0.4500,17.7979,8.5796,-0.2496,0.0150
0.5000,17.7854,8.5804,-0.2496,0.0150
0.5500,17.7729,8.5811,-0.2496,0.0150
0.6000,17.7604,8.5819,-0.2496,0.0150
0.6500,17.7480,8.5826,-0.2496,0.0150
0.7000,17.7355,8.5834,-0.2496,0.0150
0.7500,17.7230,8.5841,-0.2496,0.0150
0.8000,17.7105,8.5849,-0.2496,0.0150
0.8500,17.6980,8.5856,-0.2496,0.0150
0.9000,17.6856,8.5864,-0.2496,0.0150
0.9500,17.6731,8.5871,-0.2496,0.0150
1.0000,17.6606,8.5879,-0.2496,0.0150
1.0500,17.6481,8.5886,-0.2496,0.0150
1.1000,17.6357,8.5894,-0.2496,0.0150
1.1500,17.6232,8.5901,-0.2496,0.0150
1.2000,17.6107,8.5909,-0.2496,0.0150
1.2500,17.6013,8.5914,-0.1248,0.0075
1.3000,17.5982,8.5916,-0.0000,-0.0000
1.3000,17.5982,8.5916,-0.1134,-0.0527
1.3500,17.5954,8.5903,-0.2267,-0.1054
1.4000,17.5869,8.5863,-0.2267,-0.1054
1.4500,17.5756,8.5811,-0.2267,-0.1054
1.5000,17.5642,8.5758,-0.2267,-0.1054
1.5500,17.5529,8.5705,-0.2267,-0.1054
1.6000,17.5415,8.5653,-0.2267,-0.1054
1.6500,17.5302,8.5600,-0.2267,-0.1054
1.7000,17.5189,8.5547,-0.2267,-0.1054
1.7500,17.5075,8.5494,-0.2267,-0.1054
1.8000,17.4962,8.5442,-0.2267,-0.1054
1.8500,17.4849,8.5389,-0.2267,-0.1054
1.9000,17.4735,8.5336,-0.2267,-0.1054
1.9500,17.4622,8.5284,-0.2267,-0.1054
2.0000,17.4509,8.5231,-0.2267,-0.1054
2.0500,17.4395,8.5178,-0.2267,-0.1054
2.1000,17.4282,8.5126,-0.2267,-0.1054
2.1500,17.4169,8.5073,-0.2267,-0.1054
2.2000,17.4055,8.5020,-0.2267,-0.1054
2.2500,17.3942,8.4968,-0.2267,-0.1054
2.3000,17.3829,8.4915,-0.2267,-0.1054
2.3500,17.3715,8.4862,-0.2267,-0.1054
2.4000,17.3602,8.4809,-0.2267,-0.1054
2.4500,17.3488,8.4757,-0.2267,-0.1054
2.5000,17.3375,8.4704,-0.1134,-0.0527
2.5500,17.3290,8.4665,-0.0000,-0.0000
2.6000,17.3262,8.4651,-0.1134,-0.0527
2.6000,17.3262,8.4651,-0.2267,-0.1054
2.6500,17.3233,8.4638,-0.2267,-0.1054
2.7000,17.3148,8.4599,-0.2267,-0.1054
2.7500,17.3035,8.4546,-0.2267,-0.1054
2.8000,17.2922,8.4493,-0.2267,-0.1054
2.8500,17.2808,8.4441,-0.2267,-0.1054
2.9000,17.2695,8.4388,-0.2267,-0.1054
2.9500,17.2582,8.4335,-0.2267,-0.1054
3.0000,17.2468,8.4283,-0.2267,-0.1054
3.0500,17.2355,8.4230,-0.2267,-0.1054
3.1000,17.2242,8.4177,-0.2267,-0.1054
3.1500,17.2128,8.4124,-0.2267,-0.1054
3.2000,17.2015,8.4072,-0.2267,-0.1054
3.2500,17.1902,8.4019,-0.2267,-0.1054
3.3000,17.1788,8.3966,-0.2267,-0.1054
3.3500,17.1675,8.3914,-0.2267,-0.1054
3.4000,17.1562,8.3861,-0.2267,-0.1054
3.4500,17.1448,8.3808,-0.2267,-0.1054
3.5000,17.1335,8.3756,-0.2267,-0.1054
3.5500,17.1221,8.3703,-0.2267,-0.1054
3.6000,17.1108,8.3650,-0.2267,-0.1054
3.6500,17.0995,8.3598,-0.2267,-0.1054
3.7000,17.0881,8.3545,-0.2267,-0.1054
3.7500,17.0768,8.3492,-0.1134,-0.0527
3.8000,17.0655,8.3439,-0.0000,-0.0000
3.8500,17.0570,8.3400,-0.1134,-0.0527
3.9000,17.0541,8.3387,-0.2267,-0.1054
3.9000,17.0541,8.3387,-0.2267,-0.1054
3.9500,17.0513,8.3374,-0.2267,-0.1054
4.0000,17.0428,8.3334,-0.2267,-0.1054
4.0500,17.0315,8.3281,-0.2267,-0.1054
4.1000,17.0201,8.3229,-0.2267,-0.1054
4.1500,17.0088,8.3176,-0.2267,-0.1054
4.2000,16.9975,8.3123,-0.2267,-0.1054
4.2500,16.9861,8.3071,-0.2267,-0.1054
4.3000,16.9748,8.3018,-0.2267,-0.1054
4.3500,16.9635,8.2965,-0.2267,-0.1054
4.4000,16.9521,8.2913,-0.2267,-0.1054
4.4500,16.9408,8.2860,-0.2267,-0.1054
4.5000,16.9295,8.2807,-0.2267,-0.1054
4.5500,16.9181,8.2754,-0.2267,-0.1054
4.6000,16.9068,8.2702,-0.2267,-0.1054
4.6500,16.8954,8.2649,-0.2267,-0.1054
4.7000,16.8841,8.2596,-0.2267,-0.1054
4.7500,16.8728,8.2544,-0.2267,-0.1054
4.8000,16.8614,8.2491,-0.2267,-0.1054
4.8500,16.8501,8.2438,-0.2267,-0.1054
4.9000,16.8388,8.2386,-0.2267,-0.1054
4.9500,16.8274,8.2333,-0.2267,-0.1054
5.0000,16.8161,8.2280,-0.1134,-0.0527
5.0500,16.8048,8.2228,-0.0000,-0.0000
5.1000,16.7934,8.2175,-0.1134,-0.0527
5.1500,16.7849,8.2135,-0.2267,-0.1054
5.2000,16.7821,8.2122,-0.2267,-0.1054
5.2000,16.7821,8.2122,-0.2267,-0.1054
5.2500,16.7793,8.2109,-0.2267,-0.1054
5.3000,16.7708,8.2069,-0.2267,-0.1054
5.3500,16.7594,8.2017,-0.2267,-0.1054
5.4000,16.7481,8.1964,-0.2267,-0.1054
5.4500,16.7368,8.1911,-0.2267,-0.1054
5.5000,16.7254,8.1859,-0.2267,-0.1054
5.5500,16.7141,8.1806,-0.2267,-0.1054
5.6000,16.7027,8.1753,-0.2267,-0.1054
5.6500,16.6914,8.1701,-0.2267,-0.1054
5.7000,16.6801,8.1648,-0.2267,-0.1054
5.7500,16.6687,8.1595,-0.2267,-0.1054
5.8000,16.6574,8.1543,-0.2267,-0.1054
5.8500,16.6461,8.1490,-0.2267,-0.1054
5.9000,16.6347,8.1437,-0.2267,-0.1054
5.9500,16.6234,8.1384,-0.2267,-0.1054
6.0000,16.6121,8.1332,-0.2267,-0.1054
6.0500,16.6007,8.1279,-0.2267,-0.1054
6.1000,16.5894,8.1226,-0.2267,-0.1054
6.1500,16.5781,8.1174,-0.2267,-0.1054
6.2000,16.5667,8.1121,-0.2267,-0.1054
6.2500,16.5554,8.1068,-0.1134,-0.0527
6.3000,16.5441,8.1016,-0.0000,-0.0000
6.3500,16.5327,8.0963,-0.1134,-0.0527
6.4000,16.5214,8.0910,-0.2267,-0.1054
6.4500,16.5129,8.0871,-0.2267,-0.1054
6.5000,16.5101,8.0858,-0.2267,-0.1054
6.5000,16.5101,8.0858,-0.2267,-0.1054
6.5500,16.5072,8.0844,-0.2267,-0.1054
6.6000,16.4987,8.0805,-0.2267,-0.1054
6.6500,16.4874,8.0752,-0.2267,-0.1054
6.7000,16.4760,8.0699,-0.2267,-0.1054
6.7500,16.4647,8.0647,-0.2267,-0.1054
6.8000,16.4534,8.0594,-0.2267,-0.1054
6.8500,16.4420,8.0541,-0.2267,-0.1054
6.9000,16.4307,8.0489,-0.2267,-0.1054
6.9500,16.4194,8.0436,-0.2267,-0.1054
7.0000,16.4080,8.0383,-0.2267,-0.1054
7.0500,16.3967,8.0331,-0.2267,-0.1054
7.1000,16.3854,8.0278,-0.2267,-0.1054
7.1500,16.3740,8.0225,-0.2267,-0.1054
7.2000,16.3627,8.0173,-0.2267,-0.1054
7.2500,16.3514,8.0120,-0.2267,-0.1054
7.3000,16.3400,8.0067,-0.2267,-0.1054
7.3500,16.3287,8.0014,-0.2267,-0.1054
7.4000,16.3174,7.9962,-0.2267,-0.1054
7.4500,16.3060,7.9909,-0.2267,-0.1054
7.5000,16.2947,7.9856,-0.1134,-0.0527
7.5500,16.2833,7.9804,-0.0000,-0.0000
7.6000,16.2720,7.9751,-0.1134,-0.0527
7.6500,16.2607,7.9698,-0.2267,-0.1054
7.7000,16.2493,7.9646,-0.2267,-0.1054
7.7500,16.2408,7.9606,-0.2267,-0.1054
7.8000,16.2380,7.9593,-0.2267,-0.1054
7.8000,16.2380,7.9593,-0.2267,-0.1054
7.8500,16.2352,7.9580,-0.2267,-0.1054
7.9000,16.2267,7.9540,-0.2267,-0.1054
