time,x,y,theta
0.000000,8.332093,10.695625,1.471242
5.634250,9.670475,10.256557,0.000000
6.652909,9.870464,10.098891,0.000000
7.783412,10.070450,9.899184,0.000000
8.914905,10.270435,9.699125,0.000000
10.046385,10.470418,9.499070,0.000000
11.177859,10.670403,9.299019,0.000000
12.309324,10.870388,9.098970,0.000000
13.440779,11.070371,8.898924,0.000000
14.572220,11.270353,8.698881,0.000000
15.703625,11.470324,8.498840,0.000000
16.834940,11.670266,8.298801,0.000000
17.966207,11.870192,8.098765,0.000000
19.097465,12.070118,7.898730,0.000000
20.228716,12.270042,7.698697,0.000000
21.359956,12.469965,7.498666,0.000000
22.491154,12.669874,7.298636,0.000000
23.621678,12.869547,7.098608,0.000000
24.641976,13.027833,6.898587,0.000000
25.525173,13.121399,6.698593,0.000000
26.345751,13.167230,6.498634,0.000000
27.149972,13.188429,6.298699,0.000000
27.950943,13.199757,6.098777,0.000000
28.751343,13.208322,5.898860,0.000000
29.551740,13.216919,5.698946,0.000000
30.352294,13.226403,5.499032,0.000000
31.153050,13.236908,5.299119,0.000000
31.954011,13.248356,5.099206,0.000000
32.755170,13.260645,4.899294,0.000000
33.556520,13.273692,4.699382,0.000000
34.358054,13.287430,4.499470,0.000000
35.159767,13.301802,4.299557,0.000000
35.961649,13.316745,4.099645,0.000000
36.763682,13.332184,3.899732,0.000000
37.565843,13.348027,3.699818,0.000000
45.496241,13.708015,1.750175,0.000000
53.472677,12.280115,0.700703,0.000000
54.271146,12.180806,0.685947,0.000000
55.069333,12.107713,0.680455,0.000000
55.859628,12.060042,0.678129,0.000000
58.006214,12.206573,0.662445,0.000000
