time,x,y,theta,v,omega
0.000000,2.850000,7.000000,-1.570000,0.125000,-0.028900
5.313049,2.486802,5.888989,3.134264,0.000000,0.000000
11.753975,2.155689,4.511214,-2.809177,0.000000,0.000000
12.580991,2.097791,4.338728,-1.810513,0.000000,0.000000
20.851497,2.591203,2.587396,-1.271060,0.000000,0.000000
24.793542,2.847276,1.758813,-1.271058,0.000000,0.000000
24.835472,2.850000,1.750000,-1.570000,0.000000,0.000000
