time,x,y,theta,v,omega
0.000000,16.920399,10.836683,1.553152,nan,nan
0.000000,16.920399,10.836683,-0.444348,nan,nan
0.524388,16.831689,10.740159,-2.392235,nan,nan
1.748766,16.593520,10.547885,-2.503161,nan,nan
2.973753,16.345641,10.368043,-2.519904,nan,nan
4.198753,16.096411,10.190072,-2.522351,nan,nan
5.423753,15.846985,10.012377,-2.522709,nan,nan
6.648753,15.597530,9.834722,-2.522761,nan,nan
7.873753,15.348072,9.657072,-2.522769,nan,nan
9.098753,15.098612,9.479423,-2.522770,nan,nan
10.323753,14.849152,9.301775,-2.522770,nan,nan
11.548753,14.599693,9.124127,-2.522770,nan,nan
12.773753,14.350233,8.946478,-2.522770,nan,nan
13.998753,14.100774,8.768830,-2.522770,nan,nan
15.223753,13.851314,8.591181,-2.522770,nan,nan
16.448753,13.601854,8.413533,-2.522770,nan,nan
17.673753,13.352395,8.235884,-2.522770,nan,nan
18.898753,13.102935,8.058236,-2.522770,nan,nan
20.123753,12.853476,7.880587,-2.522770,nan,nan
21.348753,12.604016,7.702939,-2.522770,nan,nan
22.573753,12.354556,7.525290,-2.522770,nan,nan
23.798753,12.105097,7.347642,-2.522770,nan,nan
25.023753,11.855637,7.169994,-2.522770,nan,nan
26.248753,11.606178,6.992345,-2.522770,nan,nan
27.473753,11.356718,6.814697,-2.522770,nan,nan
28.698753,11.107259,6.637048,-2.522770,nan,nan
29.923753,10.857799,6.459400,-2.522770,nan,nan
31.148753,10.608339,6.281751,-2.522770,nan,nan
32.373753,10.358880,6.104103,-2.522770,nan,nan
33.598753,10.109420,5.926454,-2.522770,nan,nan
34.823753,9.859961,5.748806,-2.522770,nan,nan
36.048753,9.610501,5.571157,-2.522770,nan,nan
37.273753,9.361041,5.393509,-2.522770,nan,nan
38.498753,9.111582,5.215861,-2.522770,nan,nan
39.723753,8.862122,5.038212,-2.522770,nan,nan
46.027374,7.638338,4.045322,-1.810720,nan,nan
47.249120,7.402786,3.850883,-2.547216,nan,nan
48.474022,7.144307,3.686680,-2.592363,nan,nan
49.699019,6.882284,3.528147,-2.600543,nan,nan
53.975372,6.204944,2.701007,-0.160963,nan,nan
53.975372,6.204944,2.701007,1.836537,nan,nan
55.192404,6.054600,2.965524,2.292871,nan,nan
55.450697,6.000000,3.000000,1.570800,nan,nan
