time_s,linear_x,angular_z
1776930429.509632,0.002114,-0.209617
1776930429.528691,0.004410,-0.218452
1776930429.548604,0.006877,-0.227132
1776930429.568495,0.009409,-0.235237
1776930429.588606,0.012039,-0.242883
1776930429.608550,0.014715,-0.249920
1776930429.628660,0.017481,-0.256471
1776930429.648999,0.020349,-0.261899
1776930429.668529,0.023165,-0.267247
1776930429.688535,0.026116,-0.272212
1776930429.708778,0.029298,-0.268901
1776930429.728654,0.032361,-0.273147
1776930429.750125,0.035416,-0.272273
1776930429.768452,0.038361,-0.275477
1776930429.788558,0.041653,-0.278528
1776930429.808580,0.044994,-0.281089
1776930429.828577,0.047802,-0.280502
1776930429.849201,0.051373,-0.282328
1776930429.868544,0.053918,-0.282470
1776930429.888612,0.057513,-0.283424
1776930429.908529,0.059239,-0.284194
1776930429.928399,0.062915,-0.284262
1776930429.949019,0.065176,-0.284980
1776930429.968491,0.068890,-0.284142
1776930429.988803,0.072822,-0.282856
1776930430.008863,0.076762,-0.281185
1776930430.028591,0.078561,-0.279235
1776930430.048542,0.082589,-0.276798
1776930430.068774,0.082715,-0.275731
1776930430.088705,0.086839,-0.272287
1776930430.108702,0.091029,-0.268476
1776930430.128551,0.092143,-0.264810
1776930430.148912,0.096511,-0.260100
1776930430.169152,0.097329,-0.255313
1776930430.188526,0.101580,-0.250956
1776930430.208546,0.099926,-0.253888
1776930430.228897,0.104494,-0.257013
1776930430.249094,0.104529,-0.260131
1776930430.269976,0.109323,-0.263519
1776930430.288681,0.113661,-0.266638
1776930430.308717,0.118352,-0.270065
1776930430.328582,0.118458,-0.273009
1776930430.348624,0.123270,-0.276560
1776930430.368623,0.120162,-0.279753
1776930430.389002,0.125171,-0.283494
1776930430.408481,0.124491,-0.286780
1776930430.428434,0.129504,-0.290570
1776930430.448620,0.134620,-0.294491
1776930430.468410,0.134212,-0.297694
1776930430.488953,0.139545,-0.301776
1776930430.509188,0.135441,-0.305322
1776930430.528466,0.140557,-0.309246
1776930430.549011,0.139377,-0.313069
1776930430.568520,0.144661,-0.317140
1776930430.588442,0.150097,-0.321377
1776930430.609163,0.155795,-0.325870
1776930430.628543,0.154969,-0.329072
1776930430.648753,0.160657,-0.333489
1776930430.668537,0.155120,-0.337174
1776930430.688956,0.160983,-0.341702
1776930430.708519,0.159399,-0.345520
1776930430.730182,0.165738,-0.350400
1776930430.748546,0.171148,-0.354607
1776930430.768843,0.169979,-0.358282
1776930430.788666,0.175939,-0.362834
1776930430.808966,0.170097,-0.366682
1776930430.828436,0.176063,-0.371172
1776930430.848936,0.174638,-0.375163
1776930430.869565,0.181077,-0.379938
1776930430.888572,0.187043,-0.384400
1776930430.909180,0.185826,-0.387741
1776930430.928536,0.192033,-0.392209
1776930430.949041,0.185356,-0.395924
1776930430.968545,0.191723,-0.400392
1776930430.988572,0.198296,-0.405040
1776930431.008552,0.204887,-0.409737
1776930431.028609,0.203690,-0.412630
1776930431.048854,0.210501,-0.417273
1776930431.068557,0.202555,-0.420811
1776930431.088743,0.209449,-0.425414
1776930431.108640,0.206429,-0.429302
1776930431.128460,0.213286,-0.433825
1776930431.148522,0.220000,-0.438454
1776930431.168488,0.218061,-0.441536
1776930431.188576,0.220000,-0.446070
1776930431.208794,0.220000,-0.450681
1776930431.228550,0.220000,-0.454200
1776930431.248432,0.219767,-0.457877
1776930431.268904,0.220000,-0.462430
1776930431.288589,0.220000,-0.466850
1776930431.308492,0.220000,-0.471361
1776930431.328537,0.220000,-0.474590
1776930431.348598,0.220000,-0.479060
1776930431.368679,0.220000,-0.482972
1776930431.388518,0.220000,-0.487395
1776930431.408617,0.220000,-0.491915
1776930431.428551,0.220000,-0.495362
1776930431.448589,0.220000,-0.499815
1776930431.468816,0.220000,-0.503186
1776930431.488607,0.220000,-0.507520
1776930431.508437,0.220000,-0.511314
1776930431.528704,0.220000,-0.515747
1776930431.549261,0.220000,-0.519546
1776930431.569363,0.220000,-0.523915
1776930431.588592,0.220000,-0.528122
1776930431.609635,0.220000,-0.531231
1776930431.628930,0.220000,-0.535347
1776930431.649443,0.220000,-0.539750
1776930431.668609,0.220000,-0.542519
1776930431.688562,0.220000,-0.546713
1776930431.708548,0.220000,-0.549748
1776930431.728813,0.220000,-0.553930
1776930431.748704,0.220000,-0.558057
1776930431.768459,0.220000,-0.560191
1776930431.788524,0.220000,-0.564213
1776930431.808532,0.220000,-0.567153
1776930431.828563,0.220000,-0.571105
1776930431.849114,0.220000,-0.573503
1776930431.868798,0.220000,-0.577266
1776930431.888778,0.220000,-0.581103
1776930431.910125,0.220000,-0.585220
1776930431.928509,0.220000,-0.586572
1776930431.949452,0.220000,-0.590461
1776930431.968565,0.220000,-0.592498
1776930431.988519,0.220000,-0.596111
1776930432.008522,0.220000,-0.599745
1776930432.028495,0.220000,-0.600759
1776930432.048790,0.220000,-0.604274
1776930432.068401,0.220000,-0.604266
1776930432.088600,0.220000,-0.607540
1776930432.108349,0.220000,-0.608169
1776930432.128540,0.220000,-0.611274
1776930432.149298,0.220000,-0.611870
1776930432.168907,0.220000,-0.614720
1776930432.188821,0.220000,-0.617619
1776930432.209358,0.220000,-0.620611
1776930432.228574,0.220000,-0.619570
1776930432.249477,0.220000,-0.618871
1776930432.268892,0.220000,-0.621278
1776930432.288778,0.220000,-0.623742
1776930432.308482,0.220000,-0.621362
1776930432.328600,0.220000,-0.623577
1776930432.349048,0.220000,-0.625825
1776930432.368734,0.220000,-0.625143
1776930432.388573,0.220000,-0.627171
1776930432.408460,0.220000,-0.629200
1776930432.428468,0.220000,-0.627765
1776930432.449094,0.220000,-0.629682
1776930432.468491,0.220000,-0.625290
1776930432.488624,0.220000,-0.626846
1776930432.509004,0.220000,-0.624263
1776930432.528545,0.220000,-0.625564
1776930432.549316,0.220000,-0.621912
1776930432.568615,0.220000,-0.622951
1776930432.588577,0.220000,-0.624017
1776930432.609174,0.220000,-0.618971
1776930432.628802,0.220000,-0.619735
1776930432.648606,0.220000,-0.620494
1776930432.668622,0.220000,-0.617010
1776930432.688587,0.220000,-0.617580
1776930432.708498,0.220000,-0.613563
1776930432.728579,0.220000,-0.613926
1776930432.749560,0.220000,-0.608004
1776930432.769268,0.220000,-0.608088
1776930432.788708,0.220000,-0.608158
1776930432.808772,0.220000,-0.608216
1776930432.828701,0.220000,-0.601257
1776930432.849967,0.220000,-0.595768
1776930432.868509,0.220000,-0.595369
1776930432.888596,0.220000,-0.594923
1776930432.908899,0.220000,-0.587324
1776930432.928515,0.220000,-0.586614
1776930432.948645,0.220000,-0.585870
1776930432.968699,0.220000,-0.573944
1776930432.988701,0.220000,-0.572806
1776930433.008564,0.220000,-0.567231
1776930433.028514,0.220000,-0.565921
1776930433.049507,0.220000,-0.558964
1776930433.068646,0.220000,-0.557506
1776930433.088720,0.220000,-0.555961
1776930433.110109,0.220000,-0.545723
1776930433.128628,0.220000,-0.544027
1776930433.149119,0.220000,-0.534793
1776930433.168418,0.220000,-0.532783
1776930433.188787,0.220000,-0.530646
1776930433.209929,0.220000,-0.521444
1776930433.229034,0.220000,-0.519218
1776930433.249067,0.220000,-0.516868
1776930433.268618,0.220000,-0.506244
1776930433.288838,0.220000,-0.503613
1776930433.308535,0.220000,-0.494589
1776930433.328572,0.220000,-0.491778
1776930433.349182,0.220000,-0.480243
1776930433.368660,0.220000,-0.477259
1776930433.388684,0.220000,-0.474177
1776930433.408480,0.220000,-0.471116
1776930433.428590,0.220000,-0.457293
1776930433.449412,0.220000,-0.448009
1776930433.468497,0.220000,-0.444632
1776930433.488571,0.220000,-0.441067
1776930433.508723,0.220000,-0.437476
1776930433.528565,0.220000,-0.427949
1776930433.548632,0.220000,-0.424209
1776930433.568621,0.220000,-0.411594
1776930433.588507,0.220000,-0.407663
1776930433.608491,0.220000,-0.396456
1776930433.629196,0.220000,-0.392171
1776930433.648729,0.220000,-0.383666
1776930433.669240,0.220000,-0.379300
1776930433.689192,0.220000,-0.375045
1776930433.710126,0.220000,-0.370573
1776930433.728469,0.220000,-0.359133
1776930433.749593,0.220000,-0.354437
1776930433.768641,0.220000,-0.346025
1776930433.788593,0.220000,-0.341491
1776930433.808492,0.220000,-0.328258
1776930433.828619,0.220000,-0.323492
1776930433.848711,0.220000,-0.318731
1776930433.868690,0.220000,-0.306153
1776930433.888539,0.220000,-0.301288
1776930433.908571,0.220000,-0.294009
1776930433.928522,0.220000,-0.289069
1776930433.949168,0.220000,-0.277679
1776930433.968645,0.220000,-0.272735
1776930433.988838,0.220000,-0.267610
1776930434.008628,0.220000,-0.262587
1776930434.028939,0.220000,-0.249859
1776930434.048914,0.220000,-0.244653
1776930434.068544,0.220000,-0.234410
1776930434.088512,0.220000,-0.229119
1776930434.108988,0.220000,-0.218584
1776930434.128756,0.220000,-0.213262
1776930434.148822,0.220000,-0.207866
1776930434.168674,0.220000,-0.197971
1776930434.188760,0.220000,-0.192502
1776930434.208399,0.220000,-0.186777
1776930434.228573,0.220000,-0.181291
1776930434.248523,0.220000,-0.175874
1776930434.268466,0.220000,-0.168163
1776930434.288692,0.220000,-0.162649
1776930434.308549,0.220000,-0.158526
1776930434.328501,0.220000,-0.153128
1776930434.348722,0.220000,-0.147668
1776930434.368585,0.220000,-0.139916
1776930434.388794,0.220000,-0.134443
1776930434.408734,0.220000,-0.129316
1776930434.428477,0.220000,-0.123998
1776930434.449367,0.220000,-0.115605
1776930434.468543,0.220000,-0.110423
1776930434.488608,0.220000,-0.105014
1776930434.508707,0.220000,-0.095566
1776930434.528869,0.220000,-0.090100
1776930434.549124,0.220000,-0.085238
1776930434.569476,0.220000,-0.079763
1776930434.589065,0.220000,-0.074509
1776930434.608501,0.220000,-0.071049
1776930434.628901,0.220000,-0.065639
1776930434.649140,0.220000,-0.060290
1776930434.668889,0.220000,-0.058981
1776930434.688608,0.220000,-0.053859
1776930434.708757,0.220000,-0.050117
1776930434.728672,0.220000,-0.045003
1776930434.749158,0.220000,-0.036745
1776930434.768934,0.220000,-0.031664
1776930434.788598,0.220000,-0.026632
1776930434.809252,0.220000,-0.024176
1776930434.828431,0.220000,-0.019345
1776930434.848830,0.220000,-0.014733
1776930434.868855,0.220000,-0.009739
1776930434.888713,0.220000,-0.004808
1776930434.908745,0.220000,-0.002939
1776930434.928631,0.220000,0.001913
1776930434.949085,0.220000,0.006881
1776930434.968399,0.220000,0.013331
1776930434.988544,0.220000,0.018198
1776930435.008539,0.220000,0.022080
1776930435.028589,0.220000,0.026865
1776930435.048518,0.220000,0.031595
1776930435.068512,0.220000,0.035189
1776930435.088553,0.220000,0.039881
1776930435.109288,0.220000,0.043116
1776930435.128680,0.220000,0.047588
1776930435.148839,0.220000,0.051023
1776930435.168932,0.220000,0.055590
1776930435.188966,0.220000,0.060117
1776930435.208677,0.220000,0.065234
1776930435.228480,0.220000,0.069662
1776930435.250895,0.220000,0.070100
1776930435.268909,0.220000,0.074032
1776930435.288609,0.220000,0.078305
1776930435.309923,0.220000,0.079300
1776930435.328500,0.220000,0.083241
1776930435.349177,0.220000,0.087600
1776930435.368437,0.220000,0.089737
1776930435.388537,0.220000,0.093897
1776930435.408585,0.220000,0.095036
1776930435.428741,0.220000,0.099119
1776930435.448584,0.220000,0.102325
1776930435.468455,0.220000,0.106285
1776930435.489292,0.220000,0.110407
1776930435.508556,0.220000,0.114190
1776930435.528389,0.220000,0.113447
1776930435.548580,0.220000,0.117309
1776930435.569075,0.220000,0.117885
1776930435.588620,0.220000,0.121535
1776930435.608510,0.220000,0.125220
1776930435.628595,0.220000,0.125795
1776930435.648722,0.220000,0.129437
1776930435.668664,0.220000,0.129734
1776930435.688508,0.220000,0.133236
1776930435.708861,0.220000,0.135410
1776930435.728749,0.220000,0.138849
1776930435.748539,0.220000,0.142243
1776930435.768467,0.220000,0.144080
1776930435.788836,0.220000,0.147499
1776930435.808404,0.220000,0.151012
1776930435.828715,0.220000,0.154364
1776930435.849628,0.220000,0.245879
1776930435.869151,0.220000,0.249974
1776930435.888680,0.220000,0.254072
1776930435.908743,0.220000,0.258282
1776930435.928525,0.220000,0.259588
1776930435.949192,0.220000,0.263894
1776930435.968469,0.220000,0.266470
1776930435.988667,0.220000,0.270663
1776930436.008492,0.220000,0.273443
1776930436.028512,0.220000,0.277583
1776930436.048619,0.220000,0.281742
1776930436.068424,0.220000,0.283825
1776930436.088613,0.220000,0.287977
1776930436.108657,0.220000,0.287068
1776930436.128653,0.220000,0.291124
1776930436.148574,0.220000,0.290111
1776930436.168463,0.220000,0.294087
1776930436.188478,0.220000,0.298087
1776930436.208539,0.220000,0.302095
1776930436.228512,0.220000,0.302601
