time_s,linear_x,angular_z
1776928817.220435,0.000904,0.142190
1776928817.240384,0.003279,0.148955
1776928817.260550,0.005703,0.155356
1776928817.280339,0.008140,0.161243
1776928817.300284,0.010654,0.166796
1776928817.320613,0.013277,0.172063
1776928817.340549,0.015908,0.176845
1776928817.360384,0.018581,0.181272
1776928817.380392,0.021336,0.185326
1776928817.400259,0.024089,0.188509
1776928817.420534,0.026994,0.191893
1776928817.440446,0.029869,0.191127
1776928817.460578,0.032868,0.193916
1776928817.480318,0.035861,0.196304
1776928817.500501,0.038609,0.191431
1776928817.520388,0.041735,0.193457
1776928817.540476,0.043979,0.186170
1776928817.560353,0.047213,0.187952
1776928817.580880,0.049776,0.173704
1776928817.600384,0.053057,0.175602
1776928817.620489,0.056492,0.177226
1776928817.640805,0.060017,0.178530
1776928817.660541,0.062438,0.168789
1776928817.680732,0.066050,0.170122
1776928817.700377,0.067518,0.157757
1776928817.720835,0.071289,0.159436
1776928817.740516,0.074966,0.160733
1776928817.760417,0.076533,0.156307
1776928817.780658,0.080419,0.157493
1776928817.800426,0.081453,0.154369
1776928817.820597,0.085429,0.155348
1776928817.840431,0.084378,0.152755
1776928817.860667,0.088469,0.153557
1776928817.881837,0.089020,0.151221
1776928817.900968,0.092985,0.151898
1776928817.920625,0.097103,0.152299
1776928817.940312,0.097023,0.151631
1776928817.960538,0.101358,0.151784
1776928817.980776,0.105741,0.152100
1776928818.000358,0.103241,0.152329
1776928818.020549,0.107709,0.152842
1776928818.040408,0.112149,0.153360
1776928818.060620,0.111623,0.153457
1776928818.081398,0.116366,0.153977
1776928818.100560,0.112785,0.154177
1776928818.120398,0.117403,0.154663
1776928818.140583,0.116535,0.154921
1776928818.160312,0.121215,0.155395
1776928818.180607,0.126072,0.155893
1776928818.200958,0.124766,0.155949
1776928818.220726,0.129585,0.156402
1776928818.240229,0.124408,0.156592
1776928818.260445,0.129421,0.157038
1776928818.280352,0.127643,0.157123
1776928818.300229,0.132657,0.157524
1776928818.320538,0.137819,0.157941
1776928818.340262,0.135517,0.158116
1776928818.360393,0.140716,0.158512
1776928818.381404,0.135635,0.158564
1776928818.400436,0.140628,0.158897
1776928818.420573,0.145947,0.159255
1776928818.440432,0.151231,0.159614
1776928818.460447,0.148761,0.159458
1776928818.480494,0.154173,0.159761
1776928818.500315,0.151794,0.159581
1776928818.520475,0.157314,0.159828
1776928818.540512,0.150010,0.159859
1776928818.560352,0.155514,0.160075
1776928818.580272,0.152270,0.159786
1776928818.600368,0.157920,0.159918
1776928818.620728,0.163679,0.160054
1776928818.640978,0.160210,0.159832
1776928818.660733,0.165868,0.159909
1776928818.680604,0.171591,0.159988
1776928818.700577,0.163510,0.159503
1776928818.720801,0.169404,0.159492
1776928818.740432,0.175157,0.159481
1776928818.760345,0.171771,0.158951
1776928818.780604,0.177774,0.158856
1776928818.800313,0.174022,0.158394
1776928818.820602,0.180099,0.158234
1776928818.840313,0.171386,0.157557
1776928818.860304,0.177436,0.157298
1776928818.880212,0.173326,0.156483
1776928818.900306,0.179468,0.156095
1776928818.920602,0.185702,0.155699
1776928818.941101,0.181504,0.155028
1776928818.960351,0.187472,0.154595
1776928818.980578,0.193770,0.154135
1776928819.000334,0.183786,0.153188
1776928819.020514,0.190126,0.152626
1776928819.040654,0.196479,0.152060
1776928819.060287,0.191901,0.151228
1776928819.080542,0.198344,0.150597
1776928819.100529,0.193651,0.149831
1776928819.120557,0.200072,0.149169
1776928819.140465,0.189455,0.148249
1776928819.160572,0.195951,0.147515
1776928819.180636,0.190832,0.146366
1776928819.200482,0.197292,0.145522
1776928819.220714,0.203901,0.144654
1776928819.240341,0.198275,0.143409
1776928819.260372,0.204864,0.142446
1776928819.280606,0.211541,0.141465
1776928819.300385,0.199867,0.139814
1776928819.320543,0.206563,0.138671
1776928819.340561,0.213233,0.137527
1776928819.360252,0.207959,0.136053
1776928819.380699,0.214813,0.134793
1776928819.400535,0.209308,0.133115
1776928819.420425,0.216014,0.131776
1776928819.440308,0.204982,0.130166
1776928819.460423,0.211801,0.128725
1776928819.480355,0.218577,0.127287
1776928819.500353,0.213167,0.125493
1776928819.520563,0.220000,0.123934
1776928819.540367,0.208342,0.122243
1776928819.560579,0.215282,0.120620
1776928819.582016,0.209840,0.118600
1776928819.600906,0.216356,0.116975
1776928819.620636,0.220000,0.115266
1776928819.640550,0.220000,0.113531
1776928819.660455,0.220000,0.111435
1776928819.680793,0.220000,0.109566
1776928819.700484,0.218503,0.107657
1776928819.720595,0.220000,0.105765
