time_s,x,y,yaw_rad
1776928814.196046,2.565000,7.875000,-1.570000
1776928814.297352,2.565000,7.875000,-1.570000
1776928814.396444,2.565000,7.875000,-1.570000
1776928814.497378,2.565000,7.875000,-1.570000
1776928814.594870,2.565000,7.875000,-1.570000
1776928814.720660,2.565000,7.875000,-1.570000
1776928814.797647,2.565000,7.875000,-1.570000
1776928814.895817,2.565000,7.875000,-1.570000
1776928814.994475,2.565000,7.875000,-1.570000
1776928815.095426,2.565000,7.875000,-1.570000
1776928815.195858,2.565000,7.875000,-1.570000
1776928815.295153,2.565000,7.875000,-1.570000
1776928815.399069,2.565000,7.875000,-1.570000
1776928815.497630,2.565000,7.875000,-1.570000
1776928815.595285,2.565000,7.875000,-1.570000
1776928815.696172,2.565000,7.875000,-1.570000
1776928815.796033,2.565000,7.875000,-1.570000
1776928815.895871,2.565000,7.875000,-1.570000
1776928815.995686,2.565000,7.875000,-1.570000
1776928816.094795,2.565000,7.875000,-1.570000
1776928816.197164,2.565000,7.875000,-1.570000
1776928816.297226,2.565000,7.875000,-1.570000
1776928816.397085,2.565000,7.875000,-1.570000
1776928816.495830,2.565000,7.875000,-1.570000
1776928816.597775,2.565000,7.875000,-1.570000
1776928816.721508,2.565000,7.875000,-1.570000
1776928816.796993,2.565000,7.875000,-1.570000
1776928816.896221,2.565000,7.875000,-1.570000
1776928816.998039,2.565000,7.875000,-1.570000
1776928817.096080,2.565000,7.875000,-1.570000
1776928817.196290,2.565000,7.875000,-1.570000
1776928817.297378,2.565000,7.875000,-1.570000
1776928817.429496,2.565000,7.875123,-1.571461
1776928817.514014,2.565004,7.876145,-1.578766
1776928817.602024,2.565020,7.877332,-1.588408
1776928817.726231,2.565140,7.881175,-1.615873
1776928817.808345,2.565293,7.883952,-1.635742
1776928817.942354,2.565681,7.888681,-1.669636
1776928818.031910,2.566052,7.892015,-1.693595
1776928818.115512,2.566257,7.893597,-1.705575
1776928818.237849,2.566030,7.892060,-1.728950
1776928818.333758,2.565281,7.887747,-1.756707
1776928818.428466,2.563838,7.880819,-1.795568
1776928818.513912,2.561862,7.872796,-1.828878
1776928818.596897,2.559233,7.862955,-1.835013
1776928818.770038,2.551246,7.835500,-1.872706
1776928818.857747,2.547039,7.822329,-1.887315
1776928818.940408,2.540433,7.802800,-1.906599
1776928819.309862,2.505121,7.713919,-1.991333
1776928819.435424,2.490301,7.680531,-1.985782
1776928819.522812,2.481026,7.659183,-1.975555
1776928819.615863,2.470497,7.632995,-1.930559
1776928819.747914,2.454502,7.588669,-1.903677
1776928819.834392,2.446998,7.566420,-1.888484
1776928819.931560,2.437508,7.536472,-1.866862
1776928820.018433,2.429454,7.510532,-1.876796
1776928820.102692,2.421681,7.483866,-1.832092
1776928820.243400,2.410581,7.442671,-1.835890
1776928820.337164,2.402595,7.412202,-1.818359
1776928820.419761,2.396975,7.389362,-1.805795
1776928820.506793,2.391085,7.362177,-1.762551
1776928820.639605,2.382700,7.315888,-1.737423
1776928820.828110,2.374454,7.261532,-1.705282
1776928820.915927,2.370620,7.234560,-1.718723
1776928820.998653,2.367122,7.207171,-1.676940
1776928821.135121,2.363342,7.168247,-1.658240
1776928821.265187,2.360283,7.129220,-1.639833
1776928821.353725,2.358306,7.097538,-1.626392
1776928821.439522,2.357124,7.074088,-1.615873
1776928821.526094,2.355932,7.042777,-1.601848
1776928821.615409,2.355324,7.019222,-1.591330
1776928822.032071,2.355548,6.885705,-1.546917
1776928822.126647,2.356460,6.854384,-1.536399
1776928822.255998,2.358077,6.815516,-1.522081
1776928822.342147,2.359313,6.791986,-1.514485
1776928822.435645,2.361228,6.760629,-1.505135
1776928822.533130,2.363406,6.729453,-1.496953
1776928822.620472,2.365830,6.698294,-1.489356
1776928822.805130,2.370175,6.639796,-1.503966
1776928822.937664,2.373150,6.604497,-1.469488
1776928823.024765,2.376419,6.573333,-1.463060
1776928823.115583,2.379001,6.549872,-1.459261
1776928823.529264,2.395343,6.417606,-1.436471
1776928823.618326,2.398544,6.394180,-1.433549
1776928823.743140,2.403964,6.351242,-1.456924
1776928823.832280,2.407551,6.320319,-1.453710
1776928823.918578,2.410325,6.296880,-1.452249
1776928824.005482,2.413991,6.269637,-1.421861
1776928824.146215,2.421051,6.226813,-1.392935
1776928824.273236,2.426921,6.188192,-1.446989
1776928824.364669,2.430817,6.157142,-1.444944
1776928824.454007,2.434675,6.129884,-1.415433
1776928824.545260,2.439516,6.099091,-1.414264
1776928824.636749,2.443205,6.075696,-1.414557
1776928824.812475,2.451760,6.021388,-1.414557
1776928824.899041,2.456656,5.990397,-1.413680
1776928825.029797,2.462799,5.951693,-1.413096
1776928825.115363,2.466506,5.928425,-1.412511
1776928825.243567,2.472685,5.889603,-1.413388
1776928825.328930,2.477572,5.858818,-1.413388
1776928825.415286,2.481281,5.835425,-1.413680
1776928825.499332,2.486153,5.804555,-1.414849
1776928825.637396,2.492228,5.761953,-1.443483
1776928825.759589,2.497212,5.722877,-1.444360
1776928825.845543,2.500156,5.699664,-1.444944
1776928825.929417,2.503972,5.672442,-1.418063
1776928826.024730,2.508720,5.641511,-1.418939
1776928826.107706,2.512271,5.618218,-1.420108
1776928826.232017,2.518119,5.579551,-1.421277
1776928826.324791,2.521597,5.556413,-1.421861
1776928826.417270,2.527402,5.517533,-1.423322
1776928826.508819,2.530829,5.494346,-1.424783
1776928826.649151,2.537634,5.447840,-1.426244
