time_s,linear_x,angular_z
1776928563.480169,0.000400,0.354866
1776928563.499730,0.000949,0.372769
1776928563.520189,0.001519,0.391243
1776928563.539661,0.002058,0.408429
1776928563.559459,0.002603,0.425858
1776928563.579435,0.003149,0.443107
1776928563.599383,0.003691,0.460260
1776928563.619497,0.004232,0.477367
1776928563.639380,0.004762,0.488427
1776928563.660023,0.005309,0.505662
1776928563.679783,0.005813,0.500800
1776928563.700188,0.006343,0.517643
1776928563.720619,0.006868,0.534369
1776928563.740049,0.007475,0.518186
1776928563.760262,0.007980,0.534645
1776928563.779759,0.008403,0.494321
1776928563.800565,0.008900,0.511288
1776928563.820226,0.009363,0.527231
1776928563.840019,0.009716,0.500471
1776928563.859793,0.010159,0.516498
1776928563.880008,0.010393,0.489487
1776928563.899956,0.010814,0.505654
1776928563.920752,0.011247,0.522460
1776928563.940231,0.011320,0.470879
1776928563.960478,0.011703,0.487309
1776928563.979922,0.011831,0.457479
1776928564.000204,0.012181,0.473963
1776928564.019654,0.012510,0.489763
1776928564.040179,0.012399,0.460450
1776928564.060395,0.012704,0.476921
1776928564.079739,0.012116,0.426816
1776928564.100372,0.012377,0.443681
1776928564.121199,0.012631,0.460742
1776928564.139819,0.011614,0.431765
1776928564.160388,0.011822,0.448686
1776928564.180136,0.010659,0.402874
1776928564.200408,0.010810,0.419610
1776928564.220364,0.010947,0.436162
1776928564.240639,0.010066,0.419148
1776928564.260496,0.010162,0.435743
1776928564.279597,0.008629,0.406668
1776928564.300695,0.008680,0.424422
1776928564.320115,0.008715,0.440888
1776928564.340478,0.007126,0.398440
1776928564.360805,0.007101,0.415781
1776928564.379934,0.005395,0.392347
1776928564.400810,0.005316,0.410337
1776928564.420451,0.005231,0.427433
1776928564.439755,0.003767,0.402376
1776928564.460519,0.003622,0.420657
1776928564.480917,0.003466,0.438828
1776928564.499706,0.003312,0.455761
1776928564.520133,0.003133,0.474395
1776928564.539684,0.000241,0.394166
1776928564.560295,-0.000041,0.412965
1776928564.579826,-0.001314,0.388953
1776928564.599933,-0.001647,0.407570
1776928564.620954,-0.002010,0.427317
1776928564.640310,-0.003864,0.383116
1776928564.660441,-0.004288,0.402223
1776928564.679874,-0.005805,0.377246
1776928564.700454,-0.006301,0.396347
1776928564.719688,-0.006778,0.413112
1776928564.740264,-0.009100,0.369537
1776928564.760353,-0.009677,0.386846
1776928564.779728,-0.011596,0.359564
1776928564.800141,-0.012249,0.376829
1776928564.820725,-0.014169,0.354043
1776928564.840341,-0.014860,0.370268
1776928564.860438,-0.015582,0.386545
1776928564.879718,-0.018303,0.348043
1776928564.900592,-0.019136,0.364675
1776928564.920316,-0.019937,0.380022
1776928564.939959,-0.021843,0.359703
1776928564.960384,-0.022736,0.375149
1776928564.980557,-0.024813,0.353430
1776928565.000388,-0.025747,0.367983
1776928565.020351,-0.026700,0.382230
1776928565.040072,-0.029472,0.346454
1776928565.059755,-0.030494,0.360193
1776928565.079804,-0.032318,0.340413
1776928565.099944,-0.033431,0.353975
1776928565.119828,-0.034543,0.366927
1776928565.139852,-0.036541,0.347683
1776928565.160729,-0.037777,0.360724
1776928565.180451,-0.040612,0.327974
