time_s,linear_x,angular_z
1776928563.484136,0.027851,0.069331
1776928563.503779,0.057613,0.069307
1776928563.524023,0.087892,0.069019
1776928563.543811,0.117071,0.069071
1776928563.563522,0.145698,0.069142
1776928563.583487,0.174216,0.069235
1776928563.603485,0.202235,0.069354
1776928563.623724,0.230072,0.069495
1776928563.643585,0.255773,0.069693
1776928563.664012,0.260000,0.069895
1776928563.683863,0.260000,0.070197
1776928563.703827,0.260000,0.070461
1776928563.724304,0.260000,0.070939
1776928563.744332,0.260000,0.071293
1776928563.764014,0.260000,0.071666
1776928563.783782,0.260000,0.072062
1776928563.803979,0.260000,0.072653
1776928563.823881,0.260000,0.073117
1776928563.843861,0.260000,0.073604
1776928563.863495,0.260000,0.074092
1776928563.883863,0.260000,0.074626
1776928563.904156,0.260000,0.075150
1776928563.924957,0.260000,0.075695
1776928563.943920,0.260000,0.076187
1776928563.964128,0.260000,0.076707
1776928563.983816,0.260000,0.077206
1776928564.004452,0.260000,0.077754
1776928564.023770,0.260000,0.078219
1776928564.043946,0.260000,0.078714
1776928564.064124,0.260000,0.079158
1776928564.084137,0.260000,0.079580
1776928564.104162,0.260000,0.079961
1776928564.124408,0.260000,0.080310
1776928564.144105,0.260000,0.080669
1776928564.164199,0.260000,0.080937
1776928564.183751,0.260000,0.081139
1776928564.203871,0.260000,0.081312
1776928564.225442,0.260000,0.081434
1776928564.244047,0.260000,0.081493
1776928564.263924,0.260000,0.081503
1776928564.283749,0.260000,-0.037728
1776928564.303810,0.260000,-0.037371
1776928564.323944,0.260000,-0.037062
1776928564.344211,0.260000,-0.036753
1776928564.364243,0.260000,-0.036441
1776928564.384660,0.260000,-0.036121
1776928564.404753,0.260000,-0.035804
1776928564.424224,0.260000,-0.035496
1776928564.443796,0.260000,-0.035185
1776928564.463998,0.260000,-0.034864
1776928564.484745,0.260000,-0.034434
1776928564.503818,0.260000,-0.034126
1776928564.524115,0.260000,-0.033799
1776928564.543889,0.260000,-0.033454
1776928564.563857,0.260000,-0.033133
1776928564.583911,0.260000,-0.032807
1776928564.603826,0.260000,-0.032489
1776928564.624687,0.260000,-0.032108
1776928564.644162,0.260000,-0.031800
1776928564.664091,0.260000,-0.031488
1776928564.683935,0.260000,-0.031126
1776928564.704031,0.260000,-0.030816
1776928564.723961,0.260000,-0.030507
1776928564.743893,0.260000,-0.030207
1776928564.763864,0.260000,-0.029911
1776928564.783809,0.260000,-0.029620
1776928564.804041,0.260000,-0.029339
1776928564.824048,0.260000,-0.029058
1776928564.843914,0.260000,-0.028892
1776928564.863832,0.260000,-0.028630
1776928564.883764,0.260000,-0.028432
1776928564.904150,0.260000,-0.028180
1776928564.924561,0.260000,-0.027962
1776928564.943839,0.260000,-0.027740
1776928564.964254,0.260000,-0.027512
1776928564.984797,0.260000,-0.027444
1776928565.003941,0.260000,-0.027253
1776928565.024914,0.260000,-0.027095
1776928565.043738,0.260000,-0.026925
1776928565.063836,0.260000,-0.026755
1776928565.083861,0.260000,-0.026304
1776928565.103813,0.260000,-0.026233
1776928565.123770,0.260000,-0.026090
1776928565.143996,0.260000,-0.026087
1776928565.163799,0.260000,-0.025963
1776928565.183794,0.260000,-0.026018
1776928565.204034,0.260000,-0.025912
1776928565.225172,0.260000,-0.025952
1776928565.243880,0.260000,-0.025871
1776928565.264050,0.260000,-0.025790
1776928565.284265,0.260000,-0.025716
1776928565.303850,0.260000,-0.025649
1776928565.324311,0.260000,-0.025790
1776928565.343894,0.260000,-0.025877
1776928565.364285,0.260000,-0.025838
1776928565.383832,0.260000,-0.025805
1776928565.403898,0.260000,-0.025937
1776928565.424499,0.260000,-0.025920
1776928565.444320,0.260000,-0.026141
1776928565.464341,0.260000,-0.026143
1776928565.483873,0.260000,-0.026149
1776928565.503990,0.260000,-0.026161
