time_s,linear_x,angular_z
1776928817.212298,-0.000019,-0.217649
1776928817.232229,-0.007632,-0.218002
1776928817.252389,-0.014636,-0.218291
1776928817.272295,-0.020862,-0.218519
1776928817.292931,-0.026586,-0.218707
1776928817.312337,-0.031287,-0.218850
1776928817.332243,-0.035419,-0.218971
1776928817.352479,-0.038898,-0.219079
1776928817.372365,-0.041605,-0.219182
1776928817.392378,-0.043613,-0.219291
1776928817.412312,-0.044894,-0.219418
1776928817.432702,-0.045442,-0.219518
1776928817.452290,-0.045274,-0.219707
1776928817.472542,-0.044363,-0.219951
1776928817.492298,-0.042749,-0.220248
1776928817.512403,-0.040368,-0.220619
1776928817.532321,-0.037109,-0.220702
1776928817.552788,-0.033162,-0.221223
1776928817.572307,-0.028671,-0.221814
1776928817.592273,-0.023342,-0.222523
1776928817.612285,-0.017055,-0.222650
1776928817.632315,-0.010202,-0.223532
1776928817.652242,-0.002635,-0.224540
1776928817.672255,0.005719,-0.224230
1776928817.692302,0.014846,-0.223622
1776928817.712468,0.024795,-0.222835
1776928817.732856,0.036395,-0.220556
1776928817.752588,0.047670,-0.219757
1776928817.772425,0.059756,-0.218775
1776928817.792308,0.072627,-0.217602
1776928817.812312,0.086955,-0.216892
1776928817.832299,0.101452,-0.216816
1776928817.852326,0.116750,-0.216739
1776928817.872298,0.132777,-0.216662
1776928817.892368,0.149657,-0.216586
1776928817.912302,0.167191,-0.216515
1776928817.932234,0.185491,-0.216448
1776928817.952260,0.206012,-0.216115
1776928817.972366,0.226108,-0.215994
1776928817.992284,0.246791,-0.215874
1776928818.012393,0.268455,-0.215752
1776928818.033349,0.296304,0.123006
1776928818.052839,0.300000,0.123224
1776928818.072367,0.300000,0.123437
1776928818.092314,0.300000,0.123648
1776928818.112483,0.300000,0.123853
1776928818.132689,0.300000,0.124628
1776928818.152380,0.300000,0.124891
1776928818.172418,0.300000,0.125157
1776928818.192259,0.300000,0.125417
1776928818.212433,0.300000,0.125677
1776928818.232277,0.300000,0.125930
1776928818.252150,0.300000,0.128409
1776928818.272244,0.300000,0.128875
1776928818.292109,0.300000,0.129337
1776928818.312140,0.300000,0.129805
1776928818.332328,0.300000,0.130278
1776928818.352472,0.300000,0.134678
1776928818.372386,0.300000,0.135421
1776928818.392347,0.300000,0.136162
1776928818.412281,0.300000,0.136897
1776928818.432279,0.300000,0.144499
1776928818.452185,0.300000,0.145593
1776928818.472288,0.300000,0.146675
1776928818.492261,0.300000,0.147720
1776928818.512367,0.300000,0.148738
1776928818.532564,0.300000,0.156931
1776928818.552568,0.300000,0.158128
1776928818.572321,0.300000,0.159242
1776928818.592281,0.300000,0.160291
1776928818.612223,0.300000,0.162716
1776928818.632386,0.300000,0.163631
1776928818.652242,0.300000,0.164427
1776928818.672331,0.300000,0.165117
