time_s,linear_x,angular_z
1776928817.230028,0.027244,0.069320
1776928817.250002,0.057511,0.069304
1776928817.270010,0.087442,0.069019
1776928817.290018,0.116949,0.069071
1776928817.310096,0.146073,0.069143
1776928817.329972,0.174459,0.069236
1776928817.350024,0.202581,0.069351
1776928817.370134,0.230156,0.069535
1776928817.390117,0.257058,0.069711
1776928817.410018,0.260000,0.070048
1776928817.430102,0.260000,0.070310
1776928817.450043,0.260000,0.070754
1776928817.470153,0.260000,0.071108
1776928817.489964,0.260000,0.071485
1776928817.510146,0.260000,0.072157
1776928817.530092,0.260000,0.072638
1776928817.550036,0.260000,0.073143
1776928817.570076,0.260000,0.073830
1776928817.590039,0.260000,0.074401
1776928817.610031,0.260000,0.075089
1776928817.629989,0.260000,0.075704
1776928817.649994,0.260000,0.076424
1776928817.670006,0.260000,0.077067
1776928817.690451,0.260000,0.077724
1776928817.710078,0.260000,0.078452
1776928817.730060,0.260000,0.079091
1776928817.750032,0.260000,0.079715
1776928817.770114,0.260000,0.080381
1776928817.790048,0.260000,0.080966
1776928817.809982,0.260000,0.081583
1776928817.829984,0.260000,0.082111
1776928817.850012,0.260000,0.082688
1776928817.870044,0.260000,0.083140
1776928817.889995,0.260000,0.083540
1776928817.910068,0.260000,0.084168
1776928817.930186,0.260000,0.084475
1776928817.950268,0.260000,0.084929
1776928817.970092,0.260000,0.085113
1776928817.990223,0.260000,0.085227
1776928818.010134,0.260000,0.085484
1776928818.030098,0.260000,-0.033654
1776928818.050106,0.260000,-0.033227
1776928818.070145,0.260000,-0.032439
1776928818.090221,0.260000,-0.031985
1776928818.110021,0.260000,-0.031292
1776928818.130092,0.260000,-0.030822
1776928818.150043,0.260000,-0.030353
1776928818.170075,0.260000,-0.029763
1776928818.190627,0.260000,-0.029271
1776928818.210254,0.260000,-0.028756
1776928818.229987,0.260000,-0.028281
1776928818.249848,0.260000,-0.027740
1776928818.269960,0.260000,-0.027254
1776928818.290059,0.260000,-0.026768
1776928818.309891,0.260000,-0.026261
1776928818.330014,0.260000,-0.025776
1776928818.349913,0.260000,-0.025298
1776928818.370096,0.260000,-0.024727
1776928818.390163,0.260000,-0.024246
1776928818.410013,0.260000,-0.023710
1776928818.430019,0.260000,-0.023234
1776928818.449977,0.260000,-0.022779
1776928818.470045,0.260000,-0.022310
1776928818.489817,0.260000,-0.021851
1776928818.510060,0.260000,-0.021426
1776928818.530168,0.260000,-0.020971
1776928818.550034,0.260000,-0.020527
1776928818.570030,0.260000,-0.020027
1776928818.589962,0.260000,-0.019590
1776928818.609921,0.260000,-0.019230
1776928818.629976,0.260000,-0.018806
1776928818.649968,0.260000,-0.018427
1776928818.670200,0.260000,-0.018016
1776928818.690002,0.260000,-0.017621
1776928818.709982,0.260000,-0.017175
1776928818.730063,0.260000,-0.016789
1776928818.751026,0.260000,-0.016395
1776928818.770664,0.260000,-0.016044
1776928818.790072,0.260000,-0.015698
1776928818.810067,0.260000,-0.015361
1776928818.830010,0.260000,-0.014734
1776928818.849940,0.260000,-0.014472
1776928818.870024,0.260000,-0.014149
1776928818.890023,0.260000,-0.013835
1776928818.909942,0.260000,-0.013669
1776928818.930078,0.260000,-0.013372
1776928818.950069,0.260000,-0.013187
1776928818.970003,0.260000,-0.012910
1776928818.990103,0.260000,-0.012637
1776928819.010028,0.260000,-0.012490
1776928819.029969,0.260000,-0.012236
1776928819.049992,0.260000,-0.011986
1776928819.070035,0.260000,-0.011856
1776928819.089751,0.260000,-0.011626
1776928819.110077,0.260000,-0.011698
1776928819.129996,0.260000,-0.011487
1776928819.149972,0.260000,-0.011499
1776928819.170217,0.260000,-0.011303
1776928819.190106,0.260000,-0.011116
1776928819.209993,0.260000,-0.011042
1776928819.230147,0.260000,-0.010867
1776928819.250124,0.260000,-0.010698
1776928819.269968,0.260000,-0.010859
1776928819.289989,0.260000,-0.010710
1776928819.310563,0.260000,-0.010662
1776928819.330004,0.260000,-0.010530
1776928819.350142,0.260000,-0.010397
1776928819.369971,0.260000,-0.010401
1776928819.389928,0.260000,-0.010282
1776928819.410024,0.260000,-0.010166
1776928819.430396,0.260000,-0.010373
1776928819.449865,0.260000,-0.010396
1776928819.470070,0.260000,-0.010305
1776928819.490371,0.260000,-0.010217
1776928819.509924,0.260000,-0.010319
1776928819.530082,0.260000,-0.010245
1776928819.550114,0.260000,-0.010174
1776928819.570066,0.260000,-0.010371
1776928819.590049,0.260000,-0.010315
1776928819.610043,0.260000,0.006650
1776928819.630301,0.260000,0.006696
1776928819.650215,0.260000,0.006550
1776928819.670041,0.260000,0.006577
1776928819.690033,0.260000,0.006599
1776928819.710072,0.260000,0.006516
1776928819.730010,0.260000,0.006523
1776928819.750037,0.260000,0.006525
1776928819.770031,0.260000,0.006210
1776928819.790162,0.260000,0.006193
1776928819.809919,0.260000,0.005993
1776928819.830002,0.260000,0.005960
1776928819.850165,0.260000,0.005788
1776928819.870113,0.260000,0.005743
1776928819.890127,0.260000,0.005694
1776928819.910036,0.260000,0.005441
1776928819.929906,0.260000,0.005378
1776928819.949924,0.260000,0.005312
1776928819.970010,0.260000,0.004860
1776928819.989919,0.260000,0.004777
1776928820.010003,0.260000,0.004499
1776928820.030246,0.260000,0.004403
1776928820.049987,0.260000,0.004166
1776928820.070034,0.260000,0.004061
1776928820.089909,0.260000,0.003955
1776928820.110044,0.260000,0.003628
1776928820.130103,0.260000,0.003511
1776928820.149903,0.260000,0.003392
1776928820.170074,0.260000,0.003102
1776928820.190071,0.260000,0.002974
1776928820.210213,0.260000,0.002638
1776928820.230085,0.260000,0.002503
1776928820.250017,0.260000,0.002239
1776928820.270134,0.260000,0.002097
1776928820.290075,0.260000,0.001955
1776928820.310049,0.260000,0.001412
1776928820.330225,0.260000,0.001257
1776928820.350156,0.260000,0.001104
1776928820.370167,0.260000,0.000741
1776928820.390040,0.260000,0.000583
1776928820.410020,0.260000,0.022895
1776928820.430149,0.260000,0.022727
1776928820.450105,0.260000,0.022555
1776928820.470031,0.260000,0.022065
1776928820.489995,0.260000,0.021879
1776928820.510014,0.260000,0.021438
1776928820.530028,0.260000,0.021238
1776928820.550209,0.260000,0.020792
1776928820.570090,0.260000,0.020581
1776928820.590005,0.260000,0.020368
1776928820.610044,0.260000,0.019822
1776928820.630022,0.260000,0.019595
1776928820.650287,0.260000,0.019363
1776928820.670114,0.260000,0.018818
1776928820.690014,0.260000,0.018578
1776928820.710081,0.260000,0.018110
1776928820.729960,0.260000,0.017863
1776928820.750425,0.260000,0.017448
1776928820.770371,0.260000,0.017194
1776928820.790241,0.260000,0.016939
1776928820.810074,0.260000,0.016381
1776928820.830141,0.260000,0.016116
1776928820.850027,0.260000,0.015852
1776928820.870120,0.260000,0.015140
1776928820.890136,0.260000,0.014865
1776928820.910104,0.260000,0.014382
1776928820.930098,0.260000,0.014103
1776928820.949974,0.260000,0.013585
1776928820.970088,0.260000,0.013299
1776928820.990067,0.260000,0.013017
1776928821.010031,0.260000,0.012515
1776928821.030028,0.260000,0.012230
1776928821.050075,0.260000,0.011945
1776928821.070194,0.260000,0.011536
1776928821.090025,0.260000,0.011255
1776928821.110040,0.260000,0.010903
1776928821.130031,0.260000,0.010622
1776928821.149935,0.260000,0.010400
1776928821.170041,0.260000,0.010123
1776928821.190301,0.260000,0.009846
1776928821.210045,0.260000,0.031771
1776928821.229976,0.260000,0.031502
1776928821.250540,0.260000,0.031223
1776928821.270140,0.260000,0.031130
1776928821.290096,0.260000,0.030860
1776928821.310699,0.260000,0.030691
1776928821.330465,0.260000,0.030424
1776928821.350233,0.260000,0.030270
1776928821.370171,0.260000,0.030002
1776928821.390093,0.260000,0.029734
1776928821.410063,0.260000,0.029680
1776928821.430047,0.260000,0.029415
1776928821.450032,0.260000,0.029150
1776928821.470150,0.260000,0.028900
1776928821.490118,0.260000,0.028636
1776928821.510107,0.260000,0.028395
1776928821.530070,0.260000,0.028133
1776928821.550086,0.260000,0.027871
1776928821.570203,0.260000,0.027663
1776928821.590362,0.260000,0.027402
1776928821.610031,0.260000,0.027325
1776928821.631124,0.260000,0.027059
1776928821.650514,0.260000,0.026741
1776928821.670189,0.260000,0.026495
1776928821.690097,0.260000,0.026247
1776928821.710025,0.260000,0.026034
1776928821.729968,0.260000,0.025791
1776928821.750049,0.260000,0.025549
1776928821.770056,0.260000,0.025271
1776928821.790323,0.260000,0.025031
1776928821.810133,0.260000,0.024683
1776928821.830113,0.260000,0.024450
1776928821.849958,0.260000,0.024221
1776928821.870194,0.260000,0.023775
1776928821.890186,0.260000,0.023548
1776928821.910048,0.260000,0.022747
1776928821.930194,0.260000,0.022514
1776928821.949994,0.260000,0.022129
1776928821.970045,0.260000,0.021902
1776928821.990030,0.260000,0.021681
1776928822.010006,0.260000,0.036826
1776928822.030124,0.260000,0.036604
1776928822.050029,0.260000,0.036386
1776928822.070074,0.260000,0.036040
1776928822.090081,0.260000,0.035822
1776928822.110072,0.260000,0.035370
1776928822.130094,0.260000,0.035152
1776928822.150172,0.260000,0.034626
1776928822.170042,0.260000,0.034408
1776928822.190154,0.260000,0.034188
1776928822.210090,0.260000,0.033910
1776928822.230209,0.260000,0.033694
1776928822.250094,0.260000,0.033482
1776928822.270154,0.260000,0.032875
1776928822.290076,0.260000,0.032661
1776928822.310165,0.260000,0.032259
1776928822.330121,0.260000,0.032047
1776928822.350502,0.260000,0.031781
1776928822.370059,0.260000,0.031577
1776928822.390047,0.260000,0.031371
1776928822.409985,0.260000,0.030780
1776928822.430067,0.260000,0.030573
1776928822.450076,0.260000,0.030369
1776928822.470178,0.260000,0.030055
1776928822.490206,0.260000,0.029856
1776928822.510000,0.260000,0.029589
1776928822.530067,0.260000,0.029395
1776928822.550114,0.260000,0.029204
1776928822.570131,0.260000,0.028770
1776928822.590071,0.260000,0.028583
1776928822.610093,0.260000,0.028289
1776928822.630086,0.260000,0.028107
1776928822.650249,0.260000,0.027747
1776928822.670074,0.260000,0.027571
1776928822.690015,0.260000,0.027398
1776928822.710062,0.260000,0.026932
1776928822.730121,0.260000,0.026762
1776928822.750067,0.260000,0.026596
1776928822.770158,0.260000,0.026323
1776928822.790011,0.260000,0.032094
1776928822.809989,0.260000,0.031450
1776928822.830245,0.260000,0.031289
1776928822.850138,0.260000,0.030851
