time_s,x,y,yaw_rad
1776928521.022450,3.705000,7.875025,-1.570112
1776928521.023146,3.705000,7.875025,-1.570115
1776928521.023853,3.705000,7.875000,-1.570114
1776928521.024573,3.705000,7.875025,-1.570116
1776928521.025180,3.705000,7.875000,-1.570115
1776928525.520624,3.705000,7.875025,-1.570113
1776928525.522493,3.705000,7.875025,-1.570113
1776928525.523936,3.705000,7.875025,-1.570112
1776928525.524822,3.705000,7.875025,-1.570114
1776928525.525320,3.705000,7.875025,-1.570116
1776928525.526157,3.705000,7.875025,-1.570115
1776928525.527146,3.705000,7.875000,-1.570116
1776928525.528075,3.705000,7.875025,-1.570117
1776928526.246770,3.705000,7.875000,-1.570164
1776928526.938759,3.705000,7.875000,-1.570171
1776928526.940967,3.705000,7.875025,-1.570172
1776928526.942467,3.705000,7.875025,-1.570172
1776928528.787903,3.705000,7.875025,-1.570164
1776928529.324898,3.705000,7.875025,-1.570168
1776928529.640511,3.705000,7.875025,-1.570166
1776928529.641686,3.705000,7.875025,-1.570165
1776928529.716889,3.705000,7.875000,-1.570161
1776928530.428294,3.705000,7.875000,-1.570159
1776928531.613520,3.705000,7.875000,-1.570163
1776928531.615005,3.705000,7.875025,-1.570154
1776928531.616155,3.705000,7.875000,-1.570149
1776928531.617249,3.705000,7.875025,-1.570148
1776928531.618423,3.705000,7.875000,-1.570149
1776928531.619636,3.705000,7.875025,-1.570146
1776928531.620888,3.705000,7.875000,-1.570147
1776928532.519491,3.705000,7.875025,-1.570147
1776928532.521250,3.705000,7.875025,-1.570149
1776928532.818113,3.705000,7.875025,-1.570144
1776928532.881721,3.705000,7.875000,-1.570137
1776928532.962411,3.705000,7.875025,-1.570138
1776928532.964631,3.705000,7.875000,-1.570141
1776928532.966444,3.705000,7.875025,-1.570144
1776928532.967914,3.705000,7.875025,-1.570141
1776928532.968966,3.705000,7.875025,-1.570139
1776928532.969995,3.705000,7.875000,-1.570144
1776928533.639177,3.705000,7.875025,-1.570137
1776928533.641338,3.705000,7.875025,-1.570143
1776928533.674867,3.705000,7.875025,-1.570136
1776928533.777432,3.705000,7.875000,-1.570134
1776928534.147509,3.705000,7.875000,-1.570140
1776928534.148739,3.705000,7.875025,-1.570140
1776928534.149734,3.705000,7.875025,-1.570139
1776928534.150668,3.705000,7.875025,-1.570138
1776928534.151570,3.705000,7.875025,-1.570135
1776928534.152378,3.705000,7.875025,-1.570137
1776928534.153131,3.705000,7.875025,-1.570137
1776928535.737751,3.705000,7.875025,-1.570138
1776928535.740351,3.705000,7.875025,-1.570136
1776928536.275621,3.705000,7.875025,-1.570135
1776928536.563044,3.705000,7.875025,-1.570140
1776928536.826959,3.705000,7.875025,-1.570139
1776928537.208800,3.705000,7.875025,-1.570133
1776928537.210129,3.705000,7.875000,-1.570133
1776928537.407265,3.705000,7.875025,-1.570130
1776928537.592659,3.705000,7.875025,-1.570132
1776928538.107273,3.705000,7.875000,-1.570125
1776928538.108461,3.705000,7.875000,-1.570123
1776928538.109619,3.705000,7.875000,-1.570122
1776928538.296607,3.705000,7.875025,-1.570122
1776928538.298717,3.705000,7.875025,-1.570128
1776928538.300232,3.705000,7.875025,-1.570127
1776928538.301613,3.705000,7.875000,-1.570123
1776928538.304189,3.705000,7.875025,-1.570121
1776928538.358584,3.705000,7.875000,-1.570125
1776928538.360118,3.705000,7.875000,-1.570121
1776928538.361365,3.705000,7.875000,-1.570121
1776928538.362706,3.705000,7.875025,-1.570123
1776928538.363976,3.705000,7.875025,-1.570122
1776928538.916804,3.705000,7.875025,-1.570123
1776928538.918014,3.705000,7.875000,-1.570124
1776928539.076079,3.705000,7.875000,-1.570120
1776928539.077145,3.705000,7.875025,-1.570121
1776928539.077928,3.705000,7.875025,-1.570119
1776928539.078669,3.705000,7.875025,-1.570118
1776928539.079339,3.705000,7.875000,-1.570119
1776928539.079951,3.705000,7.875000,-1.570119
1776928539.080479,3.705000,7.875025,-1.570118
1776928539.446881,3.705000,7.875000,-1.570118
1776928539.448130,3.705000,7.875025,-1.570116
1776928539.449263,3.705000,7.875025,-1.570116
1776928539.450326,3.705000,7.875025,-1.570116
1776928540.174873,3.705000,7.875025,-1.570114
1776928540.176463,3.705000,7.875025,-1.570115
1776928540.177826,3.705000,7.875025,-1.570115
1776928540.178982,3.705000,7.875025,-1.570112
1776928540.807505,3.705000,7.875000,-1.570114
1776928540.808693,3.705000,7.875025,-1.570110
1776928540.809749,3.705000,7.875025,-1.570105
1776928541.446340,3.705000,7.875025,-1.570110
1776928541.807586,3.705000,7.875000,-1.570103
1776928541.997694,3.705000,7.875025,-1.570102
1776928542.000420,3.705000,7.875025,-1.570102
1776928542.002044,3.705000,7.875000,-1.570100
1776928542.003400,3.705000,7.875025,-1.570100
1776928542.455339,3.705000,7.875025,-1.570101
1776928542.707479,3.705000,7.875025,-1.570101
1776928542.709077,3.705000,7.875025,-1.570102
1776928543.479588,3.705000,7.875000,-1.570103
1776928543.481842,3.705000,7.875025,-1.570101
1776928543.483979,3.705000,7.875025,-1.570104
1776928543.485602,3.705000,7.875025,-1.570107
1776928543.538311,3.705000,7.875025,-1.570106
1776928544.178535,3.705000,7.875025,-1.570105
1776928544.181429,3.705000,7.875025,-1.570105
1776928544.223627,3.705000,7.875025,-1.570106
1776928544.580537,3.705000,7.875025,-1.570110
1776928544.582454,3.705000,7.875025,-1.570107
1776928544.852633,3.705000,7.875000,-1.570108
1776928544.854306,3.705000,7.875000,-1.570106
1776928544.855711,3.705000,7.875025,-1.570105
1776928545.283515,3.705000,7.875025,-1.570109
1776928545.323539,3.705000,7.875025,-1.570111
1776928545.794898,3.705000,7.875025,-1.570110
1776928545.819723,3.705000,7.875000,-1.570112
1776928545.821688,3.705000,7.875025,-1.570113
1776928545.823541,3.705000,7.875025,-1.570116
1776928545.824978,3.705000,7.875025,-1.570116
1776928545.987847,3.705000,7.875000,-1.570117
1776928545.989235,3.705000,7.875000,-1.570119
1776928545.990498,3.705000,7.875025,-1.570124
1776928545.991666,3.705000,7.875025,-1.570122
1776928545.992790,3.705000,7.875025,-1.570123
1776928546.249380,3.705000,7.875000,-1.570123
1776928546.250723,3.705000,7.875025,-1.570124
1776928546.251817,3.705000,7.875000,-1.570124
1776928546.509802,3.705000,7.875025,-1.570125
1776928546.587596,3.705000,7.875025,-1.570132
1776928546.808028,3.705000,7.875025,-1.570124
1776928547.038245,3.705000,7.875000,-1.570129
1776928547.040405,3.705000,7.875025,-1.570128
1776928547.042023,3.705000,7.875025,-1.570127
1776928547.546982,3.705000,7.875000,-1.570123
1776928547.548548,3.705000,7.875025,-1.570123
1776928547.549560,3.705000,7.875000,-1.570126
1776928547.736419,3.705000,7.875025,-1.570128
1776928547.738165,3.705000,7.875025,-1.570130
1776928547.739633,3.705000,7.875025,-1.570130
1776928547.741567,3.705000,7.875025,-1.570130
1776928547.742425,3.705000,7.875000,-1.570131
1776928547.743060,3.705000,7.875025,-1.570133
1776928547.743810,3.705000,7.875025,-1.570132
1776928547.745109,3.705000,7.875000,-1.570135
1776928547.926915,3.705000,7.875025,-1.570135
1776928547.928270,3.705000,7.875025,-1.570139
1776928547.929431,3.705000,7.875025,-1.570146
1776928547.930670,3.705000,7.875025,-1.570147
1776928548.077113,3.705000,7.875025,-1.570148
1776928548.079343,3.705000,7.875000,-1.570149
1776928548.081008,3.705000,7.875000,-1.570149
1776928548.082495,3.705000,7.875025,-1.570148
1776928548.083743,3.705000,7.875025,-1.570152
1776928548.085048,3.705000,7.875000,-1.570152
1776928548.086269,3.705000,7.875000,-1.570153
1776928548.471127,3.705000,7.875000,-1.570152
1776928548.472927,3.705000,7.875000,-1.570153
1776928548.567897,3.705000,7.875000,-1.570152
1776928548.569435,3.705000,7.875025,-1.570151
1776928548.570917,3.705000,7.875025,-1.570154
1776928548.572139,3.705000,7.875025,-1.570156
1776928548.573422,3.705000,7.875000,-1.570159
1776928548.574815,3.705000,7.875025,-1.570159
1776928548.576103,3.705000,7.875000,-1.570159
1776928548.577797,3.705000,7.875025,-1.570156
1776928548.581622,3.705000,7.875025,-1.570154
1776928548.723452,3.705000,7.875025,-1.570155
1776928548.867204,3.705000,7.875000,-1.570156
1776928548.868512,3.705000,7.875025,-1.570155
1776928549.005953,3.705000,7.875000,-1.570153
1776928549.007609,3.705000,7.875000,-1.570154
1776928549.009638,3.705000,7.875025,-1.570156
1776928549.010864,3.705000,7.875025,-1.570155
1776928549.013998,3.705000,7.875025,-1.570155
1776928549.186042,3.705000,7.875025,-1.570159
1776928549.187532,3.705000,7.875000,-1.570162
1776928549.188690,3.705000,7.875025,-1.570164
1776928549.771017,3.705000,7.875000,-1.570166
1776928549.793163,3.705000,7.875025,-1.570164
1776928549.795518,3.705000,7.875025,-1.570165
1776928549.796841,3.705000,7.875000,-1.570163
1776928549.797976,3.705000,7.875025,-1.570163
1776928549.799131,3.705000,7.875000,-1.570162
1776928549.800328,3.705000,7.875000,-1.570165
1776928549.801358,3.705000,7.875000,-1.570164
1776928549.925756,3.705000,7.875025,-1.570162
1776928549.927293,3.705000,7.875025,-1.570163
1776928549.928492,3.705000,7.875000,-1.570167
1776928550.239553,3.705000,7.875000,-1.570164
1776928551.265197,3.705000,7.875025,-1.570166
1776928551.266951,3.705000,7.875000,-1.570164
1776928551.268363,3.705000,7.875025,-1.570166
1776928551.269516,3.705000,7.875000,-1.570165
1776928551.270764,3.705000,7.875000,-1.570164
1776928551.271936,3.705000,7.875000,-1.570165
1776928551.273136,3.705000,7.875000,-1.570166
1776928551.543728,3.705000,7.875000,-1.570157
1776928551.545650,3.705000,7.875000,-1.570158
1776928551.547428,3.705000,7.875000,-1.570163
1776928551.720238,3.705000,7.875025,-1.570158
1776928551.722446,3.705000,7.875000,-1.570161
1776928551.723902,3.705000,7.875000,-1.570162
1776928551.725454,3.705000,7.875000,-1.570162
1776928551.726947,3.705000,7.875000,-1.570164
1776928551.728104,3.705000,7.875025,-1.570166
1776928551.729208,3.705000,7.875025,-1.570166
1776928552.177487,3.705000,7.875025,-1.570163
1776928552.179927,3.705000,7.875025,-1.570163
1776928552.181972,3.705000,7.875025,-1.570167
1776928553.091456,3.705000,7.875025,-1.570169
1776928553.093048,3.705000,7.875000,-1.570165
1776928553.094356,3.705000,7.875000,-1.570168
1776928553.095477,3.705000,7.875000,-1.570168
1776928553.230530,3.705000,7.875000,-1.570171
1776928553.231885,3.705000,7.875025,-1.570174
1776928553.233191,3.705000,7.875025,-1.570172
1776928553.449394,3.705000,7.875025,-1.570177
1776928553.450749,3.705000,7.875000,-1.570171
1776928553.452057,3.705000,7.875000,-1.570172
1776928553.453462,3.705000,7.875025,-1.570172
1776928553.454736,3.705000,7.875025,-1.570173
1776928553.456465,3.705000,7.875000,-1.570167
1776928553.457492,3.705000,7.875025,-1.570167
1776928553.459259,3.705000,7.875025,-1.570165
1776928553.460231,3.705000,7.875025,-1.570165
1776928553.461040,3.705000,7.875025,-1.570164
1776928553.586813,3.705000,7.875000,-1.570163
1776928553.588169,3.705000,7.875000,-1.570162
1776928553.589215,3.705000,7.875000,-1.570163
1776928553.590365,3.705000,7.875025,-1.570160
1776928553.623768,3.705000,7.875025,-1.570161
1776928553.689356,3.705000,7.875025,-1.570161
