time_s,linear_x,angular_z
1776930429.503688,0.001357,0.144756
1776930429.523407,0.003679,0.151324
1776930429.543669,0.006125,0.157646
1776930429.563351,0.008559,0.163313
1776930429.583568,0.011119,0.168836
1776930429.603279,0.013711,0.173905
1776930429.623507,0.016390,0.178657
1776930429.643717,0.019125,0.183021
1776930429.663736,0.021854,0.186919
1776930429.683423,0.024630,0.190447
1776930429.703311,0.027454,0.191468
1776930429.723313,0.030387,0.194421
1776930429.743699,0.033432,0.197065
1776930429.763769,0.036267,0.193505
1776930429.783764,0.039366,0.195649
1776930429.803388,0.042459,0.197420
1776930429.824654,0.045371,0.184738
1776930429.843708,0.048483,0.186462
1776930429.863288,0.050319,0.176632
1776930429.883389,0.053709,0.178393
1776930429.903296,0.057118,0.179807
1776930429.923451,0.059527,0.169983
1776930429.943646,0.063096,0.171431
1776930429.964388,0.065558,0.157051
1776930429.983763,0.069089,0.158840
1776930430.003412,0.069867,0.154006
1776930430.023538,0.073640,0.155721
1776930430.043495,0.077430,0.157099
1776930430.063483,0.078658,0.153330
1776930430.083638,0.082590,0.154569
1776930430.103468,0.086507,0.155473
1776930430.123606,0.087445,0.151313
1776930430.143891,0.091556,0.152280
1776930430.163585,0.090319,0.150816
1776930430.183661,0.094487,0.151562
1776930430.203306,0.094549,0.150861
1776930430.223783,0.098899,0.151369
1776930430.243671,0.103171,0.151555
1776930430.263561,0.103074,0.151522
1776930430.283585,0.107471,0.151993
1776930430.303393,0.111866,0.152472
1776930430.323364,0.109093,0.152685
1776930430.343708,0.113701,0.153171
1776930430.363590,0.112887,0.153209
1776930430.383621,0.117517,0.153660
1776930430.403705,0.116479,0.153819
1776930430.423336,0.121104,0.154246
1776930430.443515,0.125902,0.154694
1776930430.463214,0.121608,0.154787
1776930430.483585,0.126541,0.155216
1776930430.503661,0.131444,0.155649
1776930430.523862,0.129929,0.155595
1776930430.543686,0.134857,0.155981
1776930430.563590,0.129913,0.156050
1776930430.583957,0.135061,0.156418
1776930430.605113,0.140452,0.156809
1776930430.624291,0.138563,0.156816
