time_s,x,y,yaw_rad
1776928521.126724,3.705000,0.875000,1.576982
1776928521.408123,3.705000,0.875000,1.576984
1776928521.409546,3.705000,0.875000,1.576975
1776928521.410891,3.705000,0.875000,1.576932
1776928521.909444,3.705000,0.875000,1.577049
1776928521.910547,3.705000,0.875000,1.577001
1776928521.911531,3.705000,0.875000,1.577024
1776928521.912669,3.705000,0.875000,1.577053
1776928521.913899,3.705000,0.875000,1.577026
1776928521.915024,3.705000,0.875000,1.576989
1776928521.916043,3.705000,0.875000,1.577051
1776928521.917136,3.705000,0.875000,1.576998
1776928521.918236,3.705000,0.875000,1.577080
1776928522.248837,3.705000,0.875000,1.577037
1776928522.250040,3.705000,0.875000,1.577021
1776928522.251155,3.705000,0.875000,1.577036
1776928522.252200,3.705000,0.875000,1.577092
1776928522.253179,3.705000,0.875000,1.577052
1776928522.740725,3.705000,0.875000,1.577066
1776928522.742864,3.705000,0.875000,1.577044
1776928523.031081,3.705000,0.875000,1.577112
1776928523.032303,3.705000,0.875000,1.577067
1776928523.400673,3.705000,0.875000,1.577003
1776928523.486988,3.705000,0.875000,1.577098
1776928523.488616,3.705000,0.875000,1.577196
1776928523.757716,3.705000,0.875000,1.577141
1776928523.850828,3.705000,0.875000,1.577113
1776928523.852193,3.705000,0.875000,1.577075
1776928523.853148,3.705000,0.875000,1.577128
1776928523.854009,3.705000,0.875000,1.577055
1776928523.857193,3.705000,0.875000,1.577143
1776928523.858030,3.705000,0.875000,1.577089
1776928523.858696,3.705000,0.875000,1.577119
1776928523.859333,3.705000,0.875000,1.577072
1776928523.859973,3.705000,0.875000,1.577146
1776928523.860550,3.705000,0.875000,1.577169
1776928524.587420,3.705000,0.875000,1.577119
1776928524.588793,3.705000,0.875000,1.577195
1776928524.747355,3.705000,0.875000,1.577183
1776928524.998472,3.705000,0.875000,1.577128
1776928525.376293,3.705000,0.875000,1.577196
1776928525.377826,3.705000,0.875000,1.577192
1776928525.379521,3.705000,0.875000,1.577206
1776928525.380933,3.705000,0.875000,1.577309
1776928525.705890,3.705000,0.875000,1.577571
1776928525.727271,3.705000,0.875000,1.577545
1776928525.728441,3.705000,0.875000,1.577554
1776928525.851901,3.705000,0.875000,1.577494
1776928525.853355,3.705000,0.875000,1.577579
1776928525.854742,3.705000,0.875000,1.577539
1776928525.855922,3.705000,0.875000,1.577555
1776928525.856928,3.705000,0.875000,1.577495
1776928525.857988,3.705000,0.875000,1.577458
1776928525.859289,3.705000,0.874975,1.577523
1776928526.667277,3.705000,0.875000,1.577468
1776928526.669142,3.705000,0.875000,1.577562
1776928526.670359,3.705000,0.875000,1.577652
1776928527.128381,3.705000,0.875000,1.577758
1776928527.130059,3.705000,0.875000,1.577775
1776928527.425517,3.705000,0.875000,1.577782
