time_s,linear_x,angular_z
1776930429.493134,-0.000389,-0.568870
1776930429.514866,-0.005805,-0.569905
1776930429.533083,-0.010218,-0.570661
1776930429.553126,-0.014935,-0.571380
1776930429.573319,-0.019539,-0.571990
1776930429.593199,-0.023925,-0.572486
1776930429.613284,-0.028206,-0.572886
1776930429.633092,-0.032279,-0.573188
1776930429.653230,-0.036265,-0.573406
1776930429.673703,-0.040158,-0.573543
1776930429.693089,-0.043694,-0.573600
1776930429.713145,-0.047198,-0.573590
1776930429.733132,-0.050517,-0.573389
1776930429.753268,-0.053721,-0.573271
1776930429.773107,-0.056721,-0.573103
1776930429.793071,-0.059583,-0.572889
1776930429.813967,-0.062449,-0.572415
1776930429.833171,-0.064903,-0.572165
1776930429.853108,-0.067297,-0.571876
1776930429.873089,-0.069541,-0.571564
1776930429.893120,-0.071633,-0.571233
1776930429.913149,-0.073568,-0.570891
1776930429.933038,-0.075506,-0.570259
1776930429.953120,-0.077169,-0.569975
1776930429.973152,-0.078675,-0.569691
1776930429.993113,-0.080024,-0.569413
1776930430.013138,-0.081623,-0.569061
1776930430.033837,-0.082741,-0.568847
1776930430.053105,-0.083639,-0.568693
1776930430.073330,-0.084436,-0.568647
1776930430.093554,-0.085085,-0.568605
1776930430.114059,-0.085867,-0.568547
1776930430.133183,-0.086237,-0.568515
1776930430.153108,-0.086485,-0.568489
1776930430.173143,-0.086595,-0.568472
1776930430.193109,-0.086568,-0.568465
1776930430.213259,-0.086404,-0.568471
1776930430.233193,-0.085215,-0.568470
1776930430.253071,-0.084803,-0.568540
1776930430.273068,-0.084257,-0.568698
1776930430.293117,-0.083581,-0.568909
1776930430.313444,-0.081676,-0.569014
1776930430.333158,-0.080760,-0.569277
1776930430.353280,-0.079702,-0.569604
1776930430.373140,-0.078538,-0.569990
1776930430.393071,-0.077254,-0.570444
1776930430.413129,-0.075848,-0.570973
1776930430.433120,-0.074337,-0.571576
1776930430.453139,-0.070310,-0.571084
1776930430.473108,-0.068548,-0.571683
1776930430.493081,-0.066680,-0.572361
1776930430.513017,-0.064714,-0.573119
1776930430.533100,-0.060196,-0.572405
1776930430.553243,-0.057965,-0.573182
