time,x,y,vx,vy
0.0000,10.8979,9.4000,-0.0000,-0.0000
0.0500,10.8959,9.3976,-0.0775,-0.0981
0.1000,10.8901,9.3902,-0.1550,-0.1962
0.1500,10.8824,9.3804,-0.1550,-0.1962
0.2000,10.8746,9.3706,-0.1550,-0.1962
0.2500,10.8669,9.3608,-0.1550,-0.1962
0.3000,10.8591,9.3510,-0.1550,-0.1962
0.3500,10.8514,9.3412,-0.1550,-0.1962
0.4000,10.8436,9.3314,-0.1550,-0.1962
0.4500,10.8359,9.3216,-0.1550,-0.1962
0.5000,10.8281,9.3118,-0.1550,-0.1962
0.5500,10.8204,9.3019,-0.1550,-0.1962
0.6000,10.8126,9.2921,-0.1550,-0.1962
0.6500,10.8049,9.2823,-0.1550,-0.1962
0.7000,10.7971,9.2725,-0.1550,-0.1962
0.7500,10.7894,9.2627,-0.1550,-0.1962
0.8000,10.7816,9.2529,-0.1550,-0.1962
0.8500,10.7739,9.2431,-0.1550,-0.1962
0.9000,10.7661,9.2333,-0.1550,-0.1962
0.9500,10.7584,9.2235,-0.1550,-0.1962
1.0000,10.7506,9.2137,-0.1550,-0.1962
1.0500,10.7429,9.2039,-0.1550,-0.1962
1.1000,10.7351,9.1941,-0.1550,-0.1962
1.1500,10.7274,9.1842,-0.1550,-0.1962
1.2000,10.7196,9.1744,-0.1550,-0.1962
1.2500,10.7138,9.1671,-0.0775,-0.0981
1.3000,10.7119,9.1646,-0.0000,-0.0000
1.3000,10.2518,9.0216,-0.0737,-0.1009
1.3500,10.2500,9.0191,-0.1474,-0.2019
1.4000,10.2445,9.0115,-0.1474,-0.2019
1.4500,10.2371,9.0014,-0.1474,-0.2019
1.5000,10.2297,8.9913,-0.1474,-0.2019
1.5500,10.2224,8.9812,-0.1474,-0.2019
1.6000,10.2150,8.9711,-0.1474,-0.2019
1.6500,10.2076,8.9610,-0.1474,-0.2019
1.7000,10.2002,8.9509,-0.1474,-0.2019
1.7500,10.1929,8.9408,-0.1474,-0.2019
1.8000,10.1855,8.9307,-0.1474,-0.2019
1.8500,10.1781,8.9207,-0.1474,-0.2019
1.9000,10.1708,8.9106,-0.1474,-0.2019
1.9500,10.1634,8.9005,-0.1474,-0.2019
2.0000,10.1560,8.8904,-0.1474,-0.2019
2.0500,10.1486,8.8803,-0.1474,-0.2019
2.1000,10.1413,8.8702,-0.1474,-0.2019
2.1500,10.1339,8.8601,-0.1474,-0.2019
2.2000,10.1265,8.8500,-0.1474,-0.2019
2.2500,10.1191,8.8399,-0.1474,-0.2019
2.3000,10.1118,8.8298,-0.1474,-0.2019
2.3500,10.1044,8.8197,-0.1474,-0.2019
2.4000,10.0970,8.8096,-0.1474,-0.2019
2.4500,10.0897,8.7995,-0.1474,-0.2019
2.5000,10.0823,8.7894,-0.0737,-0.1009
2.5500,10.0768,8.7819,0.0000,-0.0000
2.6000,10.0749,8.7793,0.0404,-0.1183
2.6000,8.9037,7.6522,0.0808,-0.2366
2.6500,8.9048,7.6492,0.0808,-0.2366
2.7000,8.9078,7.6404,0.0808,-0.2366
2.7500,8.9118,7.6285,0.0808,-0.2366
2.8000,8.9159,7.6167,0.0808,-0.2366
2.8500,8.9199,7.6049,0.0808,-0.2366
2.9000,8.9239,7.5930,0.0808,-0.2366
2.9500,8.9280,7.5812,0.0808,-0.2366
3.0000,8.9320,7.5694,0.0808,-0.2366
3.0500,8.9361,7.5575,0.0808,-0.2366
3.1000,8.9401,7.5457,0.0808,-0.2366
3.1500,8.9441,7.5339,0.0808,-0.2366
3.2000,8.9482,7.5221,0.0808,-0.2366
3.2500,8.9522,7.5102,0.0808,-0.2366
3.3000,8.9563,7.4984,0.0808,-0.2366
3.3500,8.9603,7.4866,0.0808,-0.2366
3.4000,8.9643,7.4747,0.0808,-0.2366
3.4500,8.9684,7.4629,0.0808,-0.2366
3.5000,8.9724,7.4511,0.0808,-0.2366
3.5500,8.9765,7.4393,0.0808,-0.2366
3.6000,8.9805,7.4274,0.0808,-0.2366
3.6500,8.9845,7.4156,0.0808,-0.2366
3.7000,8.9886,7.4038,0.0808,-0.2366
3.7500,8.9926,7.3919,0.0404,-0.1183
3.8000,8.9967,7.3801,-0.0000,-0.0000
3.8500,8.9997,7.3712,-0.0708,-0.1030
3.9000,9.0007,7.3683,-0.1416,-0.2060
3.9000,8.0711,6.2133,-0.1416,-0.2060
3.9500,8.0693,6.2108,-0.1416,-0.2060
4.0000,8.0640,6.2030,-0.1416,-0.2060
4.0500,8.0570,6.1927,-0.1416,-0.2060
4.1000,8.0499,6.1824,-0.1416,-0.2060
4.1500,8.0428,6.1721,-0.1416,-0.2060
4.2000,8.0357,6.1618,-0.1416,-0.2060
4.2500,8.0286,6.1515,-0.1416,-0.2060
4.3000,8.0216,6.1412,-0.1416,-0.2060
4.3500,8.0145,6.1309,-0.1416,-0.2060
4.4000,8.0074,6.1206,-0.1416,-0.2060
4.4500,8.0003,6.1103,-0.1416,-0.2060
4.5000,7.9932,6.1000,-0.1416,-0.2060
4.5500,7.9862,6.0897,-0.1416,-0.2060
4.6000,7.9791,6.0794,-0.1416,-0.2060
4.6500,7.9720,6.0691,-0.1416,-0.2060
4.7000,7.9649,6.0588,-0.1416,-0.2060
4.7500,7.9578,6.0485,-0.1416,-0.2060
4.8000,7.9507,6.0382,-0.1416,-0.2060
4.8500,7.9437,6.0279,-0.1416,-0.2060
4.9000,7.9366,6.0176,-0.1416,-0.2060
4.9500,7.9295,6.0073,-0.1416,-0.2060
5.0000,7.9224,5.9970,-0.0708,-0.1030
5.0500,7.9153,5.9867,-0.0000,-0.0000
5.1000,7.9083,5.9764,-0.0613,-0.1089
5.1500,7.9030,5.9687,-0.1227,-0.2178
