time,x,y,vx,vy
0.0000,17.8970,8.5746,-0.0000,0.0000
0.0500,17.8939,8.5748,-0.1248,0.0075
0.1000,17.8846,8.5753,-0.2496,0.0150
0.1500,17.8721,8.5761,-0.2496,0.0150
0.2000,17.8596,8.5768,-0.2496,0.0150
0.2500,17.8471,8.5776,-0.2496,0.0150
0.3000,17.8347,8.5783,-0.2496,0.0150
0.3500,17.8222,8.5791,-0.2496,0.0150
0.4000,17.8097,8.5798,-0.2496,0.0150
0.4500,17.7972,8.5805,-0.2496,0.0150
0.5000,17.7847,8.5813,-0.2496,0.0150
0.5500,17.7723,8.5820,-0.2496,0.0150
0.6000,17.7598,8.5828,-0.2496,0.0150
0.6500,17.7473,8.5835,-0.2496,0.0150
0.7000,17.7348,8.5843,-0.2496,0.0150
0.7500,17.7224,8.5850,-0.2496,0.0150
0.8000,17.7099,8.5858,-0.2496,0.0150
0.8500,17.6974,8.5865,-0.2496,0.0150
0.9000,17.6849,8.5873,-0.2496,0.0150
0.9500,17.6724,8.5880,-0.2496,0.0150
1.0000,17.6600,8.5888,-0.2496,0.0150
1.0500,17.6475,8.5895,-0.2496,0.0150
1.1000,17.6350,8.5903,-0.2496,0.0150
1.1500,17.6225,8.5910,-0.2496,0.0150
1.2000,17.6101,8.5918,-0.2496,0.0150
1.2500,17.6007,8.5923,-0.1248,0.0075
1.3000,17.5976,8.5925,-0.0000,-0.0000
1.3000,17.5976,8.5925,-0.1126,-0.0543
1.3500,17.5948,8.5912,-0.2252,-0.1086
1.4000,17.5863,8.5871,-0.2252,-0.1086
1.4500,17.5751,8.5817,-0.2252,-0.1086
1.5000,17.5638,8.5762,-0.2252,-0.1086
1.5500,17.5525,8.5708,-0.2252,-0.1086
1.6000,17.5413,8.5654,-0.2252,-0.1086
1.6500,17.5300,8.5599,-0.2252,-0.1086
1.7000,17.5188,8.5545,-0.2252,-0.1086
1.7500,17.5075,8.5491,-0.2252,-0.1086
1.8000,17.4962,8.5436,-0.2252,-0.1086
