time,x,y,theta,v,omega
0.0000,5.3818,7.5118,0.2821,0.0000,-0.1250
0.0500,5.3818,7.5118,0.2759,0.0000,-0.2500
0.1000,5.3818,7.5118,0.2634,0.0000,-0.3750
0.1500,5.3818,7.5118,0.2446,0.0000,-0.4000
0.2000,5.3818,7.5118,0.2246,0.0000,-0.4000
0.2500,5.3818,7.5118,0.2046,0.0000,-0.4000
0.3000,5.3818,7.5118,0.1846,0.0000,-0.4000
0.3500,5.3818,7.5118,0.1646,0.0000,-0.4000
0.4000,5.3818,7.5118,0.1446,0.0000,-0.4000
0.4500,5.3818,7.5118,0.1246,0.0000,-0.4000
0.5000,5.3818,7.5118,0.1046,0.0000,-0.4000
0.5500,5.3818,7.5118,0.0846,0.0000,-0.4000
0.6000,5.3818,7.5118,0.0646,0.0000,-0.4000
0.6500,5.3818,7.5118,0.0446,0.0000,-0.4000
0.7000,5.3818,7.5118,0.0246,0.0000,-0.4000
0.7500,5.3818,7.5118,0.0046,0.0000,-0.4000
0.8000,5.3818,7.5118,-0.0154,0.0000,-0.4000
0.8500,5.3818,7.5118,-0.0354,0.0000,-0.4000
0.9000,5.3818,7.5118,-0.0554,0.0000,-0.4000
0.9500,5.3818,7.5118,-0.0754,0.0000,-0.4000
1.0000,5.3818,7.5118,-0.0954,0.0000,-0.4000
1.0500,5.3818,7.5118,-0.1154,0.0000,-0.4000
1.1000,5.3818,7.5118,-0.1354,0.0000,-0.4000
1.1500,5.3818,7.5118,-0.1554,0.0000,-0.4000
1.2000,5.3818,7.5118,-0.1754,0.0000,-0.4000
1.2500,5.3818,7.5118,-0.1954,0.0000,-0.4000
1.3000,5.3818,7.5118,-0.2154,0.0000,-0.4000
1.3500,5.3818,7.5118,-0.2354,0.0000,-0.4000
1.4000,5.3818,7.5118,-0.2554,0.0000,-0.4000
1.4500,5.3818,7.5118,-0.2754,0.0000,-0.4000
1.5000,5.3818,7.5118,-0.2954,0.0000,-0.4000
1.5500,5.3818,7.5118,-0.3154,0.0000,-0.4000
1.6000,5.3818,7.5118,-0.3354,0.0000,-0.4000
1.6500,5.3818,7.5118,-0.3554,0.0000,-0.4000
1.7000,5.3818,7.5118,-0.3754,0.0000,-0.4000
1.7500,5.3818,7.5118,-0.3954,0.0000,-0.4000
1.8000,5.3818,7.5118,-0.4154,0.0000,-0.4000
1.8500,5.3818,7.5118,-0.4354,0.0000,-0.4000
1.9000,5.3818,7.5118,-0.4554,0.0000,-0.4000
1.9500,5.3818,7.5118,-0.4754,0.0000,-0.4000
2.0000,5.3818,7.5118,-0.4954,0.0000,-0.4000
2.0500,5.3818,7.5118,-0.5154,0.0000,-0.4000
2.1000,5.3818,7.5118,-0.5354,0.0000,-0.4000
2.1500,5.3818,7.5118,-0.5554,0.0000,-0.4000
2.2000,5.3818,7.5118,-0.5754,0.0000,-0.4000
2.2500,5.3818,7.5118,-0.5954,0.0000,-0.4000
2.3000,5.3818,7.5118,-0.6154,0.0000,-0.4000
2.3500,5.3818,7.5118,-0.6354,0.0000,-0.4000
2.4000,5.3818,7.5118,-0.6554,0.0000,-0.4000
2.4500,5.3818,7.5118,-0.6754,0.0000,-0.4000
2.5000,5.3818,7.5118,-0.6954,0.0000,-0.4000
2.5500,5.3818,7.5118,-0.7154,0.0000,-0.4000
2.6000,5.3818,7.5118,-0.7354,0.0000,-0.4000
2.6500,5.3818,7.5118,-0.7554,0.0000,-0.4000
2.7000,5.3818,7.5118,-0.7754,0.0000,-0.4000
2.7500,5.3818,7.5118,-0.7954,0.0000,-0.4000
2.8000,5.3818,7.5118,-0.8154,0.0000,-0.4000
2.8500,5.3818,7.5118,-0.8354,0.0000,-0.4000
2.9000,5.3818,7.5118,-0.8554,0.0000,-0.4000
2.9500,5.3818,7.5118,-0.8754,0.0000,-0.4000
3.0000,5.3818,7.5118,-0.8954,0.0000,-0.4000
3.0500,5.3818,7.5118,-0.9154,0.0000,-0.4000
3.1000,5.3818,7.5118,-0.9354,0.0000,-0.4000
3.1500,5.3818,7.5118,-0.9554,0.0000,-0.4000
3.2000,5.3818,7.5118,-0.9754,0.0000,-0.4000
3.2500,5.3818,7.5118,-0.9954,0.0000,-0.4000
3.3000,5.3818,7.5118,-1.0154,0.0000,-0.4000
3.3500,5.3818,7.5118,-1.0354,0.0000,-0.4000
3.4000,5.3818,7.5118,-1.0554,0.0000,-0.4000
3.4500,5.3818,7.5118,-1.0754,0.0000,-0.4000
3.5000,5.3818,7.5118,-1.0954,0.0000,-0.4000
3.5500,5.3818,7.5118,-1.1154,0.0000,-0.4000
3.6000,5.3818,7.5118,-1.1354,0.0000,-0.4000
3.6500,5.3818,7.5118,-1.1554,0.0000,-0.4000
3.7000,5.3818,7.5118,-1.1754,0.0000,-0.4000
3.7500,5.3818,7.5118,-1.1954,0.0000,-0.4000
3.8000,5.3818,7.5118,-1.2154,0.0000,-0.4000
3.8500,5.3818,7.5118,-1.2354,0.0000,-0.4000
3.9000,5.3818,7.5118,-1.2554,0.0000,-0.4000
3.9500,5.3818,7.5118,-1.2754,0.0000,-0.4000
4.0000,5.3818,7.5118,-1.2954,0.0000,-0.4000
4.0500,5.3818,7.5118,-1.3154,0.1250,-0.4000
4.1000,5.3834,7.5057,-1.3354,0.2500,-0.4000
4.1500,5.3863,7.4936,-1.3554,0.2500,-0.3733
4.2000,5.3890,7.4814,-1.3740,0.2500,-0.3464
4.2500,5.3914,7.4691,-1.3913,0.2500,-0.3215
4.3000,5.3937,7.4568,-1.4074,0.2500,-0.2983
4.3500,5.3957,7.4445,-1.4223,0.2500,-0.2768
4.4000,5.3975,7.4321,-1.4362,0.2500,-0.2569
4.4500,5.3992,7.4197,-1.4490,0.2500,-0.2384
4.5000,5.4007,7.4073,-1.4609,0.2500,-0.2213
4.5500,5.4021,7.3949,-1.4720,0.2500,-0.2053
4.6000,5.4033,7.3825,-1.4823,0.2500,-0.1906
4.6500,5.4044,7.3700,-1.4918,0.2500,-0.1768
4.7000,5.4054,7.3575,-1.5006,0.2500,-0.1641
4.7500,5.4063,7.3451,-1.5088,0.2500,-0.1523
4.8000,5.4071,7.3326,-1.5165,0.2500,-0.1414
4.8500,5.4078,7.3201,-1.5235,0.2500,-0.1312
4.9000,5.4083,7.3076,-1.5301,0.2500,-0.1218
4.9500,5.4089,7.2951,-1.5362,0.2500,-0.1130
5.0000,5.4093,7.2826,-1.5418,0.2500,-0.1049
5.0500,5.4096,7.2702,-1.5471,0.0000,-0.1250
5.0500,5.4096,7.2702,-1.5471,0.0000,-0.2500
5.1000,5.4096,7.2702,-1.5533,0.0000,-0.3750
5.1500,5.4096,7.2702,-1.5658,0.0000,-0.4000
5.2000,5.4096,7.2702,-1.5846,0.0000,-0.4000
5.2500,5.4096,7.2702,-1.6046,0.0000,-0.4000
5.3000,5.4096,7.2702,-1.6246,0.0000,-0.4000
5.3500,5.4096,7.2702,-1.6446,0.0000,-0.4000
5.4000,5.4096,7.2702,-1.6646,0.0000,-0.4000
5.4500,5.4096,7.2702,-1.6846,0.0000,-0.4000
5.5000,5.4096,7.2702,-1.7046,0.0000,-0.4000
5.5500,5.4096,7.2702,-1.7246,0.0000,-0.4000
5.6000,5.4096,7.2702,-1.7446,0.0000,-0.4000
5.6500,5.4096,7.2702,-1.7646,0.0000,-0.4000
5.7000,5.4096,7.2702,-1.7846,0.0000,-0.4000
5.7500,5.4096,7.2702,-1.8046,0.0000,-0.4000
5.8000,5.4096,7.2702,-1.8246,0.0000,-0.4000
5.8500,5.4096,7.2702,-1.8446,0.0000,-0.4000
5.9000,5.4096,7.2702,-1.8646,0.0000,-0.4000
5.9500,5.4096,7.2702,-1.8846,0.0000,-0.4000
6.0000,5.4096,7.2702,-1.9046,0.0000,-0.4000
6.0500,5.4096,7.2702,-1.9246,0.0000,-0.4000
6.1000,5.4096,7.2702,-1.9446,0.0000,-0.4000
6.1500,5.4096,7.2702,-1.9646,0.0000,-0.4000
6.2000,5.4096,7.2702,-1.9846,0.0000,-0.4000
6.2500,5.4096,7.2702,-2.0046,0.0000,-0.4000
6.3000,5.4096,7.2702,-2.0246,0.0000,-0.4000
6.3500,5.4096,7.2702,-2.0446,0.0000,-0.4000
6.4000,5.4096,7.2702,-2.0646,0.0000,-0.4000
6.4500,5.4096,7.2702,-2.0846,0.0000,-0.4000
6.5000,5.4096,7.2702,-2.1046,0.0000,-0.4000
6.5500,5.4096,7.2702,-2.1246,0.0000,-0.4000
6.6000,5.4096,7.2702,-2.1446,0.0000,-0.4000
6.6500,5.4096,7.2702,-2.1646,0.0000,-0.4000
6.7000,5.4096,7.2702,-2.1846,0.0000,-0.4000
6.7500,5.4096,7.2702,-2.2046,0.0000,-0.4000
6.8000,5.4096,7.2702,-2.2246,0.0000,-0.4000
6.8500,5.4096,7.2702,-2.2446,0.0000,-0.4000
6.9000,5.4096,7.2702,-2.2646,0.0000,-0.4000
6.9500,5.4096,7.2702,-2.2846,0.0000,-0.4000
7.0000,5.4096,7.2702,-2.3046,0.0000,-0.4000
7.0500,5.4096,7.2702,-2.3246,0.0000,-0.4000
7.1000,5.4096,7.2702,-2.3446,0.0000,-0.4000
7.1500,5.4096,7.2702,-2.3646,0.0000,-0.4000
