time,x,y,vx,vy
0.0000,6.3583,3.7561,-0.0000,-0.0000
0.0500,6.3570,3.7533,-0.0535,-0.1130
0.1000,6.3530,3.7448,-0.1071,-0.2259
0.1500,6.3476,3.7335,-0.1071,-0.2259
0.2000,6.3423,3.7222,-0.1071,-0.2259
0.2500,6.3369,3.7109,-0.1071,-0.2259
0.3000,6.3316,3.6996,-0.1071,-0.2259
0.3500,6.3262,3.6883,-0.1071,-0.2259
0.4000,6.3209,3.6770,-0.1071,-0.2259
0.4500,6.3155,3.6657,-0.1071,-0.2259
0.5000,6.3101,3.6544,-0.1071,-0.2259
0.5500,6.3048,3.6431,-0.1071,-0.2259
0.6000,6.2994,3.6319,-0.1071,-0.2259
0.6500,6.2941,3.6206,-0.1071,-0.2259
0.7000,6.2887,3.6093,-0.1071,-0.2259
0.7500,6.2834,3.5980,-0.1071,-0.2259
0.8000,6.2780,3.5867,-0.1071,-0.2259
0.8500,6.2727,3.5754,-0.1071,-0.2259
0.9000,6.2673,3.5641,-0.1071,-0.2259
0.9500,6.2620,3.5528,-0.1071,-0.2259
1.0000,6.2566,3.5415,-0.1071,-0.2259
1.0500,6.2513,3.5302,-0.1071,-0.2259
1.1000,6.2459,3.5189,-0.1071,-0.2259
1.1500,6.2406,3.5076,-0.1071,-0.2259
1.2000,6.2352,3.4963,-0.1071,-0.2259
1.2500,6.2312,3.4878,-0.0535,-0.1130
1.3000,6.2298,3.4850,0.0000,0.0000
