time,x,y,theta
0.000000,12.205868,0.662504,1.612330
6.854999,10.796800,1.264419,0.000000
7.959587,10.606399,1.464430,0.000000
16.385229,8.944206,2.758294,0.000000
17.333094,8.744290,2.885520,0.000000
18.269456,8.544318,3.007215,0.000000
19.202687,8.344325,3.127361,0.000000
20.137425,8.144322,3.248222,0.000000
21.075990,7.944317,3.370919,0.000000
22.019619,7.744311,3.496019,0.000000
22.969044,7.544307,3.623832,0.000000
23.924746,7.344305,3.754540,0.000000
24.887060,7.144306,3.888249,0.000000
25.856205,6.944311,4.025015,0.000000
35.817073,4.856833,5.382814,0.000000
35.898304,4.849568,5.389196,0.000000
37.035546,4.849392,5.391740,0.000000
