time,x,y,theta,v,omega
0.000000,16.922374,10.838689,1.553534,nan,nan
0.000000,16.922374,10.838689,-0.443966,nan,nan
0.524387,16.833694,10.742138,-2.392029,nan,nan
1.748763,16.595547,10.549836,-2.503103,nan,nan
2.973750,16.347676,10.369983,-2.519868,nan,nan
4.198749,16.098452,10.192004,-2.522319,nan,nan
5.423749,15.849032,10.014301,-2.522677,nan,nan
6.648749,15.599583,9.836638,-2.522730,nan,nan
7.873749,15.350129,9.658980,-2.522737,nan,nan
9.098749,15.100676,9.481324,-2.522738,nan,nan
10.323749,14.851222,9.303668,-2.522739,nan,nan
11.548749,14.601768,9.126011,-2.522739,nan,nan
12.773749,14.352314,8.948355,-2.522739,nan,nan
13.998749,14.102860,8.770699,-2.522739,nan,nan
15.223749,13.853406,8.593042,-2.522739,nan,nan
16.448749,13.603952,8.415386,-2.522739,nan,nan
17.673749,13.354497,8.237730,-2.522739,nan,nan
18.898749,13.105043,8.060074,-2.522739,nan,nan
20.123749,12.855589,7.882417,-2.522739,nan,nan
21.348749,12.606135,7.704761,-2.522739,nan,nan
22.573749,12.356681,7.527105,-2.522739,nan,nan
23.798749,12.107227,7.349448,-2.522739,nan,nan
25.023749,11.857773,7.171792,-2.522739,nan,nan
26.248749,11.608319,6.994136,-2.522739,nan,nan
27.473749,11.358865,6.816480,-2.522739,nan,nan
28.698749,11.109411,6.638823,-2.522739,nan,nan
29.923749,10.859957,6.461167,-2.522739,nan,nan
31.148749,10.610503,6.283511,-2.522739,nan,nan
32.373749,10.361049,6.105854,-2.522739,nan,nan
33.598749,10.111595,5.928198,-2.522739,nan,nan
34.823749,9.862141,5.750542,-2.522739,nan,nan
36.048749,9.612687,5.572886,-2.522739,nan,nan
37.273749,9.363233,5.395229,-2.522739,nan,nan
38.498749,9.113779,5.217573,-2.522739,nan,nan
39.723749,8.864325,5.039917,-2.522739,nan,nan
40.948749,8.614871,4.862260,-2.522739,nan,nan
42.173749,8.365417,4.684604,-2.522739,nan,nan
43.398749,8.115963,4.506948,-2.522739,nan,nan
44.623749,7.866509,4.329292,-2.522739,nan,nan
45.848749,7.617055,4.151635,-2.522739,nan,nan
47.073749,7.367601,3.973979,-2.522739,nan,nan
53.787548,6.007721,2.990150,-2.466885,nan,nan
53.812548,6.002644,2.993796,2.498800,nan,nan
53.839526,6.000000,3.000000,1.570800,nan,nan
