time,x,y,theta,v,omega
0.000000,0.570000,4.560000,0.000000,0.000000,0.100000
7.036959,0.549125,3.434280,-1.713895,0.160000,0.156900
9.254473,0.544321,3.079510,-2.005109,0.000000,0.000000
10.386484,0.573155,2.900698,-1.326837,0.000000,0.000000
21.054086,1.671379,4.207268,-0.564926,0.000000,0.000000
29.639182,2.948571,4.712839,0.722444,0.000000,0.000000
33.573551,3.420000,5.130000,0.000000,0.000000,0.000000
